"","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48"
"N099815",17.3027507899155,16.8006311074377,16.3996301994803,16.0789582564913,15.7909220234507,15.892000636659,17.2847025287202,19.0031092708607,20.5973774480955,21.9102670628848,23.0220748158717,23.8310346258847,24.6256271253449,25.0387015766053,25.3405287098207,25.3403918590391,25.1609573984225,24.6636215033316,23.8612651052771,22.374385473668,20.535502650875,19.285721911028,18.571308190423,17.9407850106355,17.3874546982351,16.8752125726315,16.4866243098258,16.1623146540062,15.8727424581892,15.9778495343355,17.3694886453124,19.0739151568865,20.6887771569329,21.9906182415191,23.11925579703,23.9184906227835,24.718695415338,25.1253655600175,25.440040989147,25.4493786364677,25.2425181161667,24.7585101195589,23.9645419209993,22.4938678606886,20.6457071817459,19.3746250086963,18.686760939535,18.0595082153311
"N099816",22.8399086257781,24.2390719235281,25.2554858612131,25.9983121800432,26.4225931362588,26.6538542255758,26.509757666351,26.0972432517582,25.3783157670732,24.1358793670563,22.4869097657051,21.0322862766541,19.9318550786701,19.1254750618001,17.7980075041385,17.228889710806,16.8863048478163,16.4438573510305,16.3855045662003,17.0013204334709,18.1837988327326,19.6735311657237,21.2813343003616,22.9131635188402,24.3101666409774,25.3184774019742,26.0952820012512,26.5398589060332,26.844355031693,26.6876337892148,26.2306787093367,25.5649825668983,24.2241814650014,22.565708891574,21.1477855336598,20.1268905843004,19.335001010797,17.9689651675498,17.3414913388058,16.9003608047477,16.5858217971679,16.4684457639877,16.9858734523536,18.3573512980046,19.6894543431607,21.4550591588615,23.1406352744757,24.4088697370762
"N099817",18.5464111294652,18.1400033921678,17.7521036988772,17.3189720104233,17.1358724637679,16.847743975466,17.0555148149467,18.5781663300038,20.4451482431379,22.0978235441878,23.5012752448448,24.6356428145087,25.4444644523123,26.1234563690551,26.4638075046087,26.6435988307358,26.6844949163291,26.335060439049,25.7016559872164,24.7160703235929,22.8859282099712,21.060324655393,19.9912213220894,19.2990559603784,18.6934191763468,18.2685514840031,17.8690704936331,17.5398931348576,17.3533607328588,17.0496844344506,17.2950515014556,18.7922961236296,20.6159309578082,22.2902595489275,23.690362030231,24.7908536800219,25.5914999706616,26.26696580335,26.5924313322494,26.7672282641698,26.7916938109011,26.4875672049131,25.7853309871648,25.0426886811681,23.2744700959144,21.1750685510674,20.3819025119892,19.6879745592902
"N099818",17.929632939456,17.6088959442102,17.2048122209955,16.7982591102938,16.4025816397187,16.1995838305754,17.318774649508,18.9088025961644,20.4903314139079,21.7859115755644,22.9635606740961,23.9166172384717,24.595160212732,25.1071035823834,25.4241111668523,25.5022445028348,25.3372397488873,24.8671751006628,24.0460298744491,22.9056792473091,21.2515906572447,19.9384081063367,19.2880882890403,18.6636882440801,18.0402336505241,17.7015423993425,17.3675394098322,16.9393683193931,16.509300009459,16.3955499617752,17.4754853774006,19.0455201821678,20.6054255597438,21.8699071466689,23.1629064987736,24.0550006229343,24.7184369447788,25.3614903784786,25.6272070024837,25.689565222297,25.4559089765059,25.131342375386,24.2927431055028,23.0760573753306,21.3972658663432,20.0551374519153,19.5722680155784,18.9255569681304
"N099819",14.9377187654982,14.6937766369469,14.5053387517123,14.2910098282954,14.1934274967614,14.0433502697113,13.9183100914243,13.8038515543052,14.2673758361041,16.0359088518378,17.9024199878756,19.3343475770964,20.3467177839803,20.9242005563376,21.1304822011902,21.0825885608376,20.7106376539475,19.7946170062481,18.4643035090274,16.9503945921446,16.1615508010101,15.7150953250699,15.3893377926431,15.1661588951522,14.8673157656402,14.6267708671198,14.4979687770802,14.2645176333038,14.130725981825,13.9703404063899,13.9165788918192,13.7883149941665,14.2369174212164,15.9999343224509,17.8394732166915,19.3861791219067,20.3607685178236,20.9272635020558,21.12096919513,21.0686325905881,20.6366868054673,19.7094916193573,18.5441324236285,17.0236767804545,16.2234903317506,15.7665403184657,15.4307445548376,15.1956618062173
"N099820",15.3150644692178,15.0936023644408,14.8059309790991,14.6085094978226,14.4157101704899,14.2094035495904,14.1253182418112,14.3261278037557,16.1521313034936,17.8162504553232,19.27343467944,20.3171478099101,21.2061789266011,21.7081287670331,21.9245674871421,21.911121070649,21.6042109397101,20.8819164165272,19.6466592255356,17.7709827510681,16.8501454870364,16.4289582529579,16.0213458993761,15.7200397797934,15.4156929872843,15.1881786638014,14.8685085822607,14.7525066497034,14.5359533333479,14.3199523272967,14.2042047393677,14.3884424538719,16.2206095715875,17.975323619405,19.4270610640467,20.440235614493,21.3181813749352,21.8194675817626,22.0299304647361,22.0116636050531,21.6973477371703,20.9645392546497,19.6645039308394,17.8339037203221,17.1027121466013,16.6743442522734,16.2614984273862,15.9522131473649
"N099821",15.7235798638772,15.4091879887156,15.2033426405885,14.9439108354438,14.8026010435608,14.5923734502456,14.3964721621795,14.4271556286564,16.0185615724401,17.8543428067781,19.4283321488918,20.7393248464852,21.7720931886208,22.5539291871021,22.9693847217076,23.1498408485103,22.9216149489796,22.29758456123,21.1077955212544,19.1422775406411,17.9141989652343,17.1763174593962,16.5847294816016,16.2028933418432,15.7937385042471,15.4815362619746,15.2855252365135,15.0222553055969,14.8688218297625,14.6560078654198,14.4682800803761,14.4928791653442,16.095464046708,17.9198039927995,19.4900741575183,20.8043278688877,21.8622769118025,22.6370460021063,23.0584090853263,23.2301241703033,23.0167514455388,22.3708663623705,21.1925804314911,19.2130715840921,18.007440491541,17.2510427391415,16.6938616493348,16.2865666731664
"N099822",15.7147577401192,15.0195938546362,14.4678202391875,14.0197801370996,13.6067908208531,13.3973635468088,14.0295730713856,14.886767403644,15.9911528843021,17.2779622224455,18.4869797044709,19.8005106478745,21.0691251972843,22.1907203190858,22.9577219544581,23.4843371215832,23.6493359281394,23.4338147975618,22.8002259289965,21.62612074913,19.9391287185051,18.5845429622448,17.4715890694695,16.5486720255744,15.7875129445516,15.1463757888784,14.5746378698177,14.1893164248802,13.7632377203862,13.5359463173842,14.1697377440584,14.9753173555,16.0411456390642,17.4611261043466,18.6294349582019,19.8944427137611,21.1291355062954,22.3971530656575,23.1338899663565,23.5935091160284,23.909735431,23.6714355434892,23.0187083746744,21.7451971455913,20.031118763523,18.9156949491515,17.7037708384518,16.7502527630743
"N099823",13.7515505004771,13.0738304629069,12.5305092290284,12.1141901577885,11.6658133087591,11.4866099601909,12.2779411851604,14.2167456334491,16.0200219607528,17.73913405089,19.3904688484465,20.9746562456719,22.3851146880261,23.5666144593637,24.4164845273627,24.9171482195134,25.0685370685496,24.7071824650455,23.807766754155,22.0700538581359,19.5517403573956,17.5846444361708,15.9578963844666,14.695726514658,13.8365046354956,13.0708488895492,12.5821895341506,12.2131656470058,11.656629319445,11.5238988899538,12.3256263908687,14.3357543450222,16.170382609673,17.7406448552663,19.4222100157735,21.0643489862802,22.5220151525667,23.7874277123147,24.4411538773478,25.0131968807247,25.2946919362086,24.7533376978991,23.9152639099615,22.3169888017105,19.5708858337009,17.7469412765714,15.9517911389115,14.8408153470446
"N099824",17.5268720872027,16.9049957987535,15.8392414875005,14.9324433617324,14.1258830440386,13.5112105829149,14.7087971773289,16.5095219576611,18.5153077002884,20.6967918531592,22.7115402919842,24.7866397216976,26.6699009167924,28.3635930803511,29.5721744553458,30.2608306827085,30.3948040396163,29.9088825599314,28.8030792854624,26.8426324622358,24.0714842473865,21.8200475599213,20.4006602985358,19.3395742320615,17.7409090933,16.9996210145774,15.9771555200443,15.095852133083,14.3252015136303,13.7186070027912,14.9325749440034,16.7399893563656,18.7580092622574,20.9423965104032,22.9562717068882,25.0167604273237,26.91655220279,28.6374760554904,29.8693812344206,30.5765210043972,30.7407110679437,30.2802100561294,29.1950504483716,27.2670389254291,24.2251529340224,21.9944472368761,20.5946045164404,19.5602795878237
"N099825",17.9488219259016,17.6443255427291,17.1645426811811,16.7403393498609,16.3210142964799,16.0131397319381,16.0082992726416,17.1365535221111,18.788162702187,20.604152627318,22.1295808089127,23.2870443162559,24.1511228630213,24.8492569957313,25.2931728963549,25.3624906821074,25.1820496114083,24.9299558105924,24.3859288200253,23.3655336395078,21.9482213060606,20.7167183859145,19.7064512374086,18.9206400709979,18.0562529927031,17.7537884628984,17.2731875020869,16.8557413686051,16.4408484344375,16.1386548158337,16.121005453087,17.2455664213884,18.8937953540238,20.7169524598651,22.2286213570013,23.3887596106434,24.2579898993835,24.9479663128775,25.3737666201092,25.4455082092366,25.2661767833227,25.0223441588187,24.4791957696543,23.4479976681203,22.0658703213949,20.8248577806265,19.7914440262219,18.9857217671319
"N099826",21.3023461578199,22.6392411660454,23.9600067074108,24.9966270270466,25.7373924620521,26.2702800776161,26.4434479033806,26.4315372769598,26.6162831469609,25.8355069008961,20.9226529761852,21.7850727670204,22.6804783635267,23.3361395983523,23.7470482376439,23.9840674734625,23.9179310740101,23.7158145319645,23.6373395300701,23.0516454362935,18.5712524438411,19.5519497018572,20.4803972933412,21.2270571751294,21.7222031176583,22.0045117562645,22.0186052501104,21.9521170708647,21.9129538979241,21.2156724195658,16.9751787136505,17.8488035730755,18.7413592883256,19.4448056227461,19.891267963359,20.1624858986916,20.1356737964921,20.1122945295201,20.0207101945605,19.448116226623,15.4360314468042,16.3455501545939,17.2618959347316,17.983136796202,18.4652175778672,18.7268390309213,18.77137425989,18.6689811760772
"N099827",19.5500599661423,19.1656946522283,18.9150898418025,18.7475176930622,18.5593022873935,18.3493975602744,18.2364221504733,18.1978268473238,19.3495803553246,22.1408027251179,23.7397812492107,24.5383417378136,24.9839435648454,25.1286534529479,25.0185760077462,24.6179890947989,24.1208824294382,23.5210467456355,22.5420659788248,21.7622260874045,21.1481985643071,20.7140484760412,20.2713538654441,19.8462207346402,19.5784585032489,19.1734083153295,18.9079632140914,18.7440267874438,18.5774837948926,18.330394117838,18.2570230122585,18.2564927665508,19.403389835552,22.1263479449548,23.7619973643025,24.5954397392079,25.0555826464045,25.1520953978585,25.092223881173,24.6053888366478,24.1542915407916,23.6009354733017,22.5119310216056,21.770777262639,21.244798350316,20.7213187692003,20.320124193447,19.7957956993025
"N099828",11.7684314325129,11.3760982335766,11.1382062414066,10.8560577443146,10.650721642374,10.6530310787734,11.2436182056992,12.3169155542102,13.3809092807061,14.2469956662062,15.0336908123992,15.7990193598935,16.3509884493431,16.8075121772219,17.1426771060543,17.2487895908864,17.1415475528087,16.8216356162421,16.2008778174914,15.2560048276542,14.0905864523512,13.16682811815,12.5446638954818,12.1087733214783,11.7753785677498,11.4155405546237,11.1556710194829,10.9153185369568,10.6650939873114,10.6999952660432,11.2334011662482,12.3390520349064,13.4172918722448,14.2788423960215,15.0903095421634,15.8765140197058,16.4194298970297,16.8134187994272,17.1475443746327,17.2992245929047,17.2448008457837,16.8292931750655,16.2220467464169,15.3527428589548,14.0719157466246,13.2396924361669,12.5249247193776,12.1737102000123
"N099829",18.2686972344617,18.1549817941885,17.7833752421787,17.5229260758178,17.2496329347504,17.1250042762213,18.3234251975128,20.1148360066303,21.8482119645754,23.2400245476852,24.4060213136117,25.2170666305837,25.6954096307206,25.9451785131971,25.9438876133452,25.641524948443,25.2296212557255,24.4649883970241,23.4582641162817,22.1519977635227,20.7757886763315,20.0395946785961,19.4487201372476,18.9894020751899,18.390799840247,18.2734384495464,17.9160946305028,17.6419164350366,17.3845532890644,17.2583504698263,18.4376584250243,20.2328142096325,21.9754471124869,23.3525300610852,24.5321461256123,25.3311691587028,25.8069361294596,26.0622325119007,26.061479126741,25.7606152670058,25.3507471121359,24.5936829123298,23.5910616866246,22.2897393622641,20.9045150303628,20.173461783502,19.608060946254,19.12357706829
"N099830",21.7562855572945,22.61852843821,23.3624743441949,24.1333373794639,24.801782826366,25.3267240195471,25.6361201263357,25.6676109794692,25.5175569897662,25.0458580122759,24.2877542962615,23.303477454591,22.3583234274587,21.7602296941878,19.0585923529953,19.7669160462799,20.894523672557,21.9066927152308,22.7679842199484,23.4768723492349,24.2754769215686,24.9121966340168,25.4517944428973,25.7643446982123,25.8185921273956,25.6662034944955,25.1962262676064,24.4578689113995,23.4740122576509,22.5093347920064,21.9172923563491,19.1746554034279,19.8892841831331,21.0112225353956,22.0668140036289,22.9024189284074,23.7535380969453,24.4165724056157,25.2301176480998,25.777906536869,26.0677269387003,26.172144676111,25.9419456527892,25.3296483698651,24.615972151197,23.601739543818,23.2367263255394,22.9456588083775
"N099831",18.1476686350617,17.7342824081301,17.2640039654671,16.7961339517459,16.3889814156343,16.0727310125336,16.2860867302837,17.7335676009087,19.4572255407698,21.0601993380282,22.3999749946553,23.5388648049182,24.4058097354944,25.0526742085777,25.4793767933304,25.7652486248093,25.826654162411,25.6963977420304,25.1945248315415,24.2961296920778,22.801567562144,21.0654455729014,19.9253059385247,19.063269998415,18.1993740110305,17.7789327828382,17.305030501337,16.8848715215741,16.4306472629752,16.0688129386411,16.3242415596401,17.7257595830702,19.4883812497306,21.1591891486166,22.4065334931994,23.6585423100917,24.4042474065675,25.1674701854236,25.4834695836025,25.8878289410512,25.8179530462341,25.8121271011631,25.2135376994661,24.4466659684331,22.843806192538,21.0578338281718,19.9863789194897,19.0726797052237
"N099832",18.4189024499578,18.2255850414828,17.8337269923454,17.4541699178722,17.1383567004132,16.9419760894446,17.8550460335489,19.3469878709709,20.7571151145108,21.9531525361774,23.0458129066128,23.9502267962308,24.651775212337,25.1582283192249,25.5461897590302,25.4589857697119,25.2652155665566,24.7715985543739,24.0678974958518,22.8697943290256,21.6616972978717,20.7842990817855,19.9983578743815,19.401833320714,18.5744751829354,18.3816267072833,18.0091680564369,17.6167405844925,17.3190998057445,17.1113199172155,18.0385389185852,19.5214877812718,20.9307406203336,22.1228328549541,23.2066695555709,24.1217520636386,24.8095619361629,25.3247784679154,25.6929795059445,25.6249789517108,25.4387191913515,24.9184190650197,24.2138096518807,23.0374390590742,21.8366651893232,20.9663277473377,20.1655966906465,19.5635073165799
"N099833",13.9232581881439,13.5045782921124,13.1889483789614,14.3622293350847,16.413559365182,18.7029913631365,20.9125006752244,23.0183395213614,24.8203216616391,26.3566194030066,27.4866871362661,28.3397102104413,28.707721431656,28.5738412960422,27.5207867886192,25.7701014569097,23.2531516179344,20.3183541009375,18.3949392049301,17.1392412501778,16.2088049319057,14.9150215030278,14.4142369253943,13.9987025483703,13.542563018736,13.3422852565281,14.5011189902127,16.5237237465901,18.8304089570263,21.0966317310716,23.1316861219486,24.9040748485099,26.5656903494226,27.5398530760315,28.5366731529332,28.9674439562971,28.7918871872684,27.7661628937247,25.8395313643626,23.3892840186843,20.3925136028513,18.5991999815187,17.1823795081779,16.3970186420898,15.1121710818723,14.4920182551649,14.0895162917452,13.6714448635954
"N099834",16.5778973864924,16.1865941246798,15.7745959117849,15.4347089702316,15.332945578228,16.0759501599593,17.2146255626983,18.6991500150295,20.2453663309297,21.4335538218278,22.3642749923033,23.0036628071168,23.3613998202749,23.4565302198576,23.29214106175,22.83869999986,22.2031681622204,21.08210883841,19.8297277754376,19.2604684168549,18.7157263526168,18.1055682655226,17.168150562765,16.8977416726583,17.4271830289298,18.2990153009326,26.4116985568816,42.6070078639357,163.18208726486,1000.06845337371,2518.62076708988,5579.85988069597,19566.9466185055,52565.8084086197,144922.368096513,357504.506438657,995142.861035602,2524027.5997381,5149165.32512786,8304787.51176297,28924373.9162291,54926168.044867,135950225.961133,517962151.614688,1076427386.86606,2040099423.09619,3565043241.48295,5807858211.4285
"N099835",26.7432054949843,27.957525651671,28.7474547641005,28.9647319530902,28.8179891422942,27.8335200696312,26.1439687624753,23.6119911342875,20.8819244438935,19.1943116213334,18.1251385022459,17.1196399066009,15.7645881866419,15.1676342814105,14.7461857007238,14.3386529769146,13.9296460767199,15.3552410966647,17.6020189393062,19.836531569096,21.8841190415787,23.9246512521956,25.5313569013696,26.8929483995587,28.1010400179543,28.9779150848638,29.1768467962176,28.9346598715913,28.0488397996635,26.299606745621,23.7889875844107,20.9865860536691,19.3073769336144,18.2989899317956,17.2676886189824,15.8324056400563,15.3349333640359,14.8416612857473,14.5559629238066,14.0754145754227,15.499375891026,17.6420506550048,20.0986136600314,21.9883754267742,23.9547315188871,25.5365490868479,26.9442960199541,28.1662589964781
"N099836",16.9257753166609,16.6414227437432,16.2896895194954,15.9207961580063,15.6427426388192,15.881176685307,17.2069421041659,18.8777989972523,20.5867049609204,21.8350118651694,22.8052196897119,23.4062058883641,23.7917370536381,23.9143767064661,23.8329261232785,23.5035104630861,23.1057985219875,22.4614202423765,21.6185353856914,20.4646111029952,19.3147548846067,18.6822085669285,18.1530524799777,17.6236911888243,17.0606748458348,16.744356817613,16.3913433014829,16.0654769959261,15.7372055683328,16.019126747483,17.3424101264214,19.0540310435061,20.688391889637,21.9265879613206,22.9621479744673,23.5935427500361,23.9041351734585,24.0352612430829,23.9792989063922,23.6981923179527,23.2086306990201,22.5745230882071,21.8228425325485,20.7233923890256,19.4929353738511,18.909467866077,18.2864537648549,17.8504407800513
"N099837",18.2002611004581,17.9305121262594,17.6282896271007,17.3254432102365,17.12209149923,17.2187974420796,18.2267785516097,19.61047058096,21.104904046498,22.3447745977141,23.4074599975799,24.2088368958678,24.834835524555,25.1677517226699,25.2232969258795,25.0510429893546,24.5943130065916,23.9551908116329,23.0419898806355,21.7439058608866,20.6117987039834,19.8264314595937,19.2493377462091,18.7801138492281,18.3201099148949,18.0526602933016,17.7624060121134,17.4610617393179,17.2457567447412,17.3480057589117,18.351180412433,19.7360171743695,21.2392901153581,22.4724545215575,23.5461365359156,24.3495749601456,24.9626417591061,25.3170962246917,25.3596185463129,25.1960692571733,24.7373684037593,24.1033820971579,23.1972661903899,21.9007464298005,20.7755205923322,19.9788740141906,19.4108096880196,18.9237124820433
"N099838",18.5196096907974,18.0300477696928,17.6993056591957,17.3815594953102,17.0441517222507,17.1730735463657,18.6444637784988,20.3608682122853,21.8490433794246,23.087517417257,24.1640162672254,24.9773977182612,25.6191925668168,26.0936361960814,26.2969630221543,26.194141641308,25.9154417792611,25.278624410061,24.3939939338745,23.1786911033967,21.7255656569394,20.6906316163637,19.8805328700332,19.2846132597967,18.6851511144928,18.1962719419232,17.8647877837524,17.5531213604072,17.2100615784894,17.3439352606362,18.8190948063236,20.5158665767068,22.009834521118,23.2603472357391,24.3347231818394,25.1383885750008,25.7937633997602,26.2761703964589,26.4724199749376,26.3712962063167,26.0900695942123,25.4667878601736,24.5922821879929,23.379605864239,21.9138056244472,20.8747248291414,20.066660185871,19.4654477669993
"N099839",19.5974030692425,18.9329713715618,18.3218329540397,17.7764587561856,17.2854954653306,16.8364222636131,16.4565343642269,17.3740198676352,19.2961873659282,21.2703936457408,23.1776516578508,24.7790656764124,26.2684330876841,27.4528933959377,28.356538320377,28.8134014920869,28.8643971842952,28.673472352522,27.8556597911272,26.46644751078,24.223672158591,22.5023869805962,21.3063632215547,20.4439264547687,19.6685882952354,19.0302988219146,18.4045983237315,17.8467740055392,17.387393538201,16.9271918774628,16.5321025695166,17.4592768894602,19.3720926994686,21.3430791602608,23.2354847499663,24.8204530113624,26.3201883861389,27.5012246464656,28.4165040217066,28.8483169711337,28.9138355078908,28.7238344209081,27.9281010532781,26.5873520036483,24.3070997780163,22.6167993567133,21.3714955575589,20.540793927115
"N099840",29.9860032394307,29.790458647293,29.5912223059819,29.2940582490474,28.7853747247941,28.1906458318819,27.8551899129642,27.5506404873874,27.286024797144,27.2384256732677,26.8519021718316,26.6876705101133,26.6444194257516,26.4976588403071,26.500813367798,26.5039489519888,26.8022345128924,28.2570912231693,29.0779155038024,29.4882386487339,29.7844095850247,29.9818109904385,30.0696190806244,29.9752289206715,29.716187786095,29.4448589998224,29.1281487430834,28.5587202722392,27.9316300309047,27.5308832606733,27.2626018937952,26.9500159899946,26.8176568988303,26.4917278605172,26.2748055572158,26.1727900801657,26.070505779616,26.0088479360839,25.9481052365555,26.2251791333885,27.6229418248781,28.454974884631,28.8717899889139,29.1669337771256,29.2901501170007,29.371284600431,29.3625419285042,29.1207459692538
"N099841",23.817204092458,22.4667886135086,21.0043876569552,20.0626701194024,19.176050355195,17.6271191604031,16.9888819836781,16.3596904100007,15.7697089534492,15.3046876567301,15.7813295163884,17.8506533338472,19.778074354433,21.4032574673119,22.83510995165,24.0452844139363,25.1745952318045,26.0239781600538,26.529325283769,26.8017963382946,26.7157087806247,26.3195839614605,25.3867111208148,24.0667398204594,22.7477356353224,21.2274413798078,20.2749752460617,19.3805114103218,17.8508426835948,17.2064952225957,16.534621824378,15.9622952739297,15.4988810019027,15.9475465083826,18.0440547941482,19.956213955731,21.5243781282304,23.009058829134,24.2546759838428,25.3929098232304,26.2637828624692,26.6974901137225,26.9835648684377,26.9556966038669,26.5992608057238,25.5729744793659,24.1806602631543,22.9136877081849
"N099842",13.0582014547525,12.4365776370052,12.1285642743017,11.8292231576485,11.6159986979192,11.4251276985782,11.2186681692709,11.1152151707338,11.7046904754436,13.9650836411756,16.1778387950375,17.6819191376721,18.6195526221973,19.1847326462757,19.3099641667901,19.1743949246528,18.7156977270112,18.0648497193497,16.7732741217588,15.3237085941398,14.4851945594058,13.9185004684482,13.4158841718617,12.9953899706563,12.9175263343678,12.3146778686351,11.9921329910998,11.7081984443135,11.4801792743935,11.2988116775648,11.0927962804544,10.9867972188947,11.580619818844,13.8287185827456,16.0507239648794,17.5454387056359,18.4888014723843,19.0377592949382,19.1806026894616,19.0281529839482,18.5728009742676,17.9526956059529,16.6465081862143,15.1993142199776,14.3423117714185,13.7940886847868,13.2914356797125,12.8887639641432
"N099843",17.9186697996653,17.7893310560304,17.3905849621073,16.9877136044488,16.6803044340605,16.3783826436991,16.2791284393032,17.5638014748471,19.2712022710988,20.8696916286017,22.0639441900716,22.9649176170912,23.7332631693495,24.3399627024602,24.7849397530424,24.9164797501149,24.8721659390428,24.5601268044003,23.9963323665924,22.9777421827826,21.5444050560037,20.4557786211191,19.669228112444,18.95870995692,18.0616698116772,17.9252679287035,17.5281819952141,17.1170830093047,16.8016327998608,16.5100050958235,16.4050156517003,17.6955870195126,19.3895271471764,20.9729990311144,22.1928401519661,23.084541315618,23.8614813112179,24.4506304393492,24.910993136248,25.0330913622645,24.9841071348119,24.7090950844921,24.1093548599321,23.1153056483801,21.6880711360872,20.5943522958045,19.8114616961975,19.082435088228
"N099844",18.6500776251469,18.2266237028545,17.6557088864643,17.2866454712151,16.9627573586575,16.4718659285103,16.2728641524531,17.2461380210996,18.6533769341623,20.2463021585746,21.6691965886236,22.7879864842707,23.6524821072639,24.263568117991,24.8283999696169,25.0434536692714,24.9921771135862,24.732791610083,24.2178746642098,23.3868307406399,22.1430381188287,21.1360894055369,20.2776684708003,19.6214336033707,18.7649706733388,18.347858177219,17.7745569740323,17.4082861178726,17.0939730033132,16.5918184184881,16.3930568824141,17.3702896053591,18.7785908814073,20.3748890771292,21.7812310459067,22.9034387364581,23.7632725985542,24.4069882081899,24.9543518485464,25.1724042120935,25.1183370446436,24.8753224146983,24.3530470482592,23.4928952191415,22.2593434405446,21.2878754371381,20.378256293991,19.7656199061092
"N099845",18.5717928059914,18.3081456551124,17.8174121992055,17.4042266226944,17.0029107398412,16.8025873514636,17.7841162790702,19.294450270941,20.8251538271646,22.275377811036,23.3005812536426,24.1947248130014,25.0011317006018,25.5983794078229,25.9469501286568,25.9370826374551,25.8344887426247,25.4043803171276,24.645271381447,23.4176940691368,21.7548053454497,20.832664900136,20.0339736090732,19.4440608519115,18.6785186473438,18.4207295705077,17.9197997807731,17.5130180036875,17.1110466534151,16.9125007995762,17.9022319623245,19.3806012198881,20.9300553805876,22.3971419679893,23.384232302297,24.3126404951327,25.1075378791334,25.7068964300214,26.0538547166125,26.0720119989552,25.9674680931323,25.5461641319207,24.7632659333934,23.5575864354418,21.8972703946265,20.9916017465901,20.1956485072704,19.587298431194
"N099846",19.0227279249389,18.5341573655802,18.0985085112026,17.5953846192211,17.2051844649752,16.9307243089855,17.9952162909711,19.688077209409,21.2921187034416,22.6923046549606,23.9171711418671,24.9797826009988,25.7435317342412,26.3720397036516,26.738319090027,26.8208584823395,26.8149613597117,26.3824680465264,25.7122523306271,24.6385458186092,22.8268331422961,21.4464711143181,20.6353036510785,19.8956913577686,19.1651833629005,18.6484532072155,18.2978984570276,17.7782163293957,17.3842842045792,17.0838541916698,18.1783303955432,19.8775408798383,21.4860776153867,22.9032872956801,24.1232625377384,25.2122639657214,26.0256003008071,26.6402732635551,26.9891074658447,27.1106450138336,27.1141760225999,26.4903868888024,25.8111666083978,24.7216103779025,22.949382012627,21.5630344192,20.7517277061819,19.98504889599
"N099847",14.6864861508335,16.4240500158641,18.3949613302293,20.9365905101952,23.6040961283858,25.3340106279323,26.8884072082757,27.8939144756979,28.4343965598797,28.7977252172243,28.6879419370512,28.0972800235191,27.118273893905,25.4824425383472,22.5967396707081,20.3799245777359,18.6846708763098,17.3011521991721,15.8659296635049,15.0327305166949,14.276147857762,13.5263528884504,13.0221158778568,13.3406087287489,14.0166442016435,16.0327269141761,18.4537619325474,21.292128356696,24.0055165400261,25.7212821206901,27.1427555299768,27.8139754659096,28.3470424428071,28.73674973574,28.5324370047646,27.8929100877018,26.7252193890015,25.1853498477577,22.2228418666764,19.5991834781306,17.7509891864999,16.6538325054731,15.3591742308912,14.460346647827,13.5709831248629,13.1607169467905,12.3593888080445,12.6953429410309
"N099848",12.8770093872597,12.474371770366,11.9393016341226,11.5269301547669,11.2368344713342,10.94714578771,10.8000238509809,11.1719063017838,12.2180354828312,13.9569745501462,15.5272147531655,16.7673116777613,17.3664990768244,17.2616879125871,17.0594050100258,16.5599930073108,15.9264563756036,15.1304519024451,14.3381632502489,14.1498800995646,13.9794265152741,13.7864371593912,13.5472006942034,13.3738232578397,12.8845538563798,12.466648382579,11.9932292100926,11.5661060316148,11.2388387597086,10.9976579515116,10.7966576099462,11.1627509606246,12.1959468147555,13.9712501094761,15.5318929800732,16.839243971374,17.402928425739,17.259092036539,17.011712948861,16.6127063691913,15.9652190036949,15.114307636282,14.433241917349,14.1828346216546,14.0000728852203,13.8678008307403,13.6111525401757,13.355258252604
"N099849",18.4219737142236,17.9710383369822,17.2227072579493,16.5142879240574,15.8786270910615,15.2949351682351,15.7562845362119,17.5368109542994,20.0366030840013,22.2406037787111,24.1216762754171,25.763364278201,27.2423924414561,28.2634817126709,28.8454775068244,29.1696131186739,28.9337676046329,28.3835552380952,27.352021605764,25.6272107297438,23.0784180998832,21.6470178560672,20.8097611101888,19.878022680738,18.4515271526292,17.9858454723017,17.2862472533571,16.5481470285294,15.8873296635623,15.3918410216008,15.7805899281789,17.5402857842073,20.1769706372598,22.3395289847503,24.1777852534741,25.9653453626058,27.4266911266062,28.3836742333883,28.9398015462496,29.1837409879835,29.1186301646665,28.553856943771,27.4953619833124,25.7391652238161,23.073995995425,21.9349841431067,20.9726553251628,20.0049511251859
"N099850",19.0703676082676,18.5953324473925,18.2279713004453,17.9277931385753,17.7004386683531,17.4976641912208,17.3376292772264,17.28351653565,18.0669463003331,19.7928456097583,21.2891690696484,22.4928608925073,23.2455525438375,23.6994909534644,23.8925212162096,23.7949783300158,23.4416116385713,22.8538966742708,21.8668693573328,21.0038827986122,20.481509553189,20.0469135816268,19.647886508254,19.1752110075308,19.0084583179518,18.5328579328359,18.1561786531967,17.8581964465222,17.6373607786947,17.4376342065518,17.2768892538554,17.2096165815441,17.9950692513905,19.7189760469046,21.223677797938,22.4282116137165,23.1713179972408,23.6367482180277,23.817966436163,23.7213291413806,23.3827629010111,22.7854240901366,21.7880262364457,20.9339751942326,20.4109871717608,19.9690476151922,19.5709733330635,19.1002969808151
