"","f1","f2","f3","f4","f5","f6","f7","f8"
"N033598",14028.964419198,13913.47923259,13818.0800177464,13726.3070750502,13627.2913237407,13518.6396471499,13387.4296952137,13256.0522629156
"N033599",3704.97536903775,3715.00668624533,3680.00422656952,3790.4407636683,3654.29130446294,3610.42055290828,3555.64191033114,3538.21351766362
"N033600",19001.6677916976,18692.5701645046,18964.4417296777,18455.4613768046,18348.8304417056,18188.6279450338,18554.9603607667,18108.733632539
"N033601",3304.31926864178,3265.03606674954,3259.54683571911,3240.35825987157,3149.56778286652,3106.32771589598,3095.87810873157,3073.32257487247
"N033602",14866.1476329276,14493.7747057794,14083.2999134876,13805.2239101543,13442.4313965059,13052.3747106087,12631.6149532893,12342.7636099798
"N033603",4948.98126858688,4897.19472263102,4862.45134604197,4836.90976567527,4817.85467882939,4800.5293116119,4787.33614214566,4775.99892885928
"N033604",8228.49341095287,7289.13097351851,6925.1377894054,7130.44362273185,7268.22774814099,6549.63896864253,6301.49410598159,6543.00954338083
"N033605",1345.91525483349,1301.72641374839,1515.39822174991,1253.4062871322,1338.91513526067,1298.46953434608,1515.99639358187,1255.99457361089
"N033606",4172.61210598525,4125.46017259126,4086.40679554108,4194.27758196078,4162.48995732814,4140.31470971179,4116.5723289868,4237.6131887809
"N033607",6866.26616075277,6867.17098823044,6840.38976254319,6993.66379698834,6903.92578012758,6898.37963211648,6865.33696017869,7007.64527124093
"N033608",3709.62319309457,3088.23593907413,4941.99471464369,3215.14467502452,3657.24545907126,3090.98250852425,4866.12793238598,3177.71847481311
"N033609",1694.72519657747,1680.43701594998,1672.44198003248,1973.00872678185,1999.50884988317,1981.7342983174,1875.75179018527,1553.9208391715
"N033610",7666.84307415208,7175.97542870316,6606.70992018204,6378.27776213779,7162.05819780222,6763.32810263879,6263.82069668036,6072.05570423407
"N033611",8639.22706320302,9955.54158666559,8697.47168553555,6123.4806380417,7694.2063575918,8909.9444286444,7785.64038299599,5480.49007738117
"N033612",10194.9357967028,10153.5585008485,11636.058758196,10538.5624423268,10128.0521182375,10112.2625792401,11603.2901528295,10533.8053651683
"N033613",2140.13291012637,2044.76279751029,2075.04340209135,1960.0694913445,2150.80268577698,2029.67336909081,2096.0141433308,1974.86659949811
"N033614",11033.0025256866,10584.9684587802,12292.1419155775,10094.7112450283,10920.2823714835,10513.4662802387,12173.4232063638,10071.8285218499
"N033615",8282.45235381424,9362.68504349796,7909.0602696535,5435.57698767462,6965.56512466075,8005.67843661905,6782.15248523705,4697.61347484867
"N033616",3807.60277902442,3797.48872987741,3786.32609552503,3775.90732050765,3765.89577069894,3759.23415855355,3750.68490887285,3742.62374191429
"N033617",6873.03275460727,6793.15865780434,6716.18329677445,6650.99306411677,6593.97497277036,6534.08521391312,6476.64672777714,6414.2262334698
"N033618",1009.72716738135,1019.93855896793,1211.60476822048,770.468962042659,938.735277887634,953.234447177399,1149.85639221079,714.986322182044
"N033619",4338.15594669384,4369.99781936505,4875.35602755993,4443.12549289259,4355.17854375235,4347.78697664703,4819.22681586682,4369.5862609291
"N033620",1519.44421892966,1523.71519632308,1527.62775340463,1531.41949984863,1535.54496102411,1539.47914707992,1543.51749076464,1547.3023138152
"N033621",1569.50403238843,1571.2614542561,1573.95929266704,1576.92876860793,1580.00662491354,1583.2868157928,1586.68279535571,1590.55819482571
"N033622",1517.92378113027,1524.60106610242,1527.35167719319,1528.25102557277,1527.70227445864,1525.87999266973,1523.04406835588,1518.54497184028
"N033623",1560.50925982044,1561.49132750209,1563.96347569441,1567.2694589003,1570.95707013275,1575.13616595169,1579.09743167365,1583.15053835197
"N033624",408.683515070711,386.082058567947,368.47848984971,354.866187525562,343.962873006191,333.012783943629,324.424237684448,316.725147481276
"N033625",1171.51049267018,1111.22640913779,1036.69634591521,996.48588631932,995.475383914591,1003.44834508614,994.788730688686,986.398933127431
"N033626",3503.45362660387,3443.23114550462,3446.50403815979,3409.47231786112,3382.23949573082,3358.04957034533,3331.70703909099,3308.94497885615
"N033627",977.569814936612,962.424273984146,951.016961215842,940.755621696402,932.073305518434,923.273190205477,915.575894330187,907.456827722508
"N033628",998.526660892504,992.627578748838,988.047340408078,984.275012650704,980.942174742304,977.937273062006,975.121300972862,972.570228755815
"N033629",9927.12805617632,9788.71881114783,9693.05595336222,9615.32486708834,9548.12296520144,9488.06440130603,9433.26337176452,9382.54159562198
"N033630",3364.38701691087,3377.73254564987,3390.39663424812,3397.45708854845,3404.98599411767,3418.85298505275,3431.33194026147,3441.81965479766
"N033631",4324.20191431677,4481.01432697411,4421.14444067278,4404.99174073959,4397.89310679228,4564.88918390975,4506.11828210568,4491.13869119404
"N033632",3830.23200681794,3831.74814218004,3893.68633639046,3904.19205689932,3901.39014090078,3907.29299057545,3967.24159217757,3978.6354524963
"N033633",3828.33193268676,3822.28714352687,3822.6966977546,3826.72093462376,3833.30869600072,3840.42312132252,3848.30916674344,3857.6780360114
"N033634",2067.38258092277,1945.38191325524,1852.16235468693,1774.14832524192,1703.49687317643,1642.30594982772,1583.65108766469,1529.04459791452
"N033635",9756.50433539038,9643.5152508522,9520.50938167794,9398.76027206231,9269.82335383271,9125.77603779901,8980.67918161732,8812.27279235143
"N033636",10022.4742284691,10163.8301825202,10310.5354116634,10459.6806437688,10609.9485248962,10764.8154056672,10923.2872887956,11086.8230472752
"N033637",1515.55303743395,1763.10775516648,1777.06951642926,1798.22002050891,1420.5045248923,1665.0360508992,1688.135310831,1715.25551472697
"N033638",5063.4515117201,5288.81937262262,4279.51726810243,4203.46808965348,4945.30627080223,5199.80891896888,4209.77939470447,4118.11902981893
"N033639",1876.52431311451,1975.61033195727,2075.28273826369,2097.14409124197,1771.87617962887,1877.90288083366,1983.41866769459,2011.2404315155
"N033640",4950.08288529945,4800.99313387009,4768.84883685699,4632.98258831605,4722.6386817945,4604.71518466418,4590.69310324849,4460.00503818472
"N033641",1402.66426827012,1440.1908369057,1412.17251579136,1299.23170094641,675.76113077242,873.896976791103,924.659963758778,878.786373544418
"N033642",1661.15644522408,1797.74157186106,1812.6956069238,1672.32755289172,990.133081482351,1289.02219422918,1383.78625414831,1308.27101395341
"N033643",4160.18473487806,3909.74226938725,4098.61291601334,3957.32300112326,3860.93248467178,3670.35693695221,3832.88372396663,3722.16130254841
"N033644",5597.87587847432,5753.26116734737,5496.22403810831,4844.85785203328,4960.01171800554,5171.70927235684,5000.3837464757,4440.04851887129
"N033645",6767.17407180226,6589.23227128823,6456.80664133252,6339.21613450683,6248.88118574491,6184.32203234002,6110.2527742541,6046.40138933108
"N033646",3343.37487060689,5767.19417960066,3637.28219447701,2079.43474192637,2893.86851508991,5470.95889442558,3448.30250012309,1906.6109723578
"N033647",7138.83987448998,7505.50755185987,6182.77296110605,5959.35409853644,6440.77582801659,6867.96342838995,5709.36733707874,5542.00231572102
"N033648",6367.37765334034,6543.83811650989,6240.70098194327,5398.67855012201,5640.91388601872,6005.98156581298,5771.08987088134,5003.73336962242
"N033649",3877.65346858059,4202.87661183979,4015.84412054379,3174.74758541627,3504.55482240646,4071.85697055367,3953.19076613644,3154.79410296707
"N033650",7257.52630287083,7026.48661469754,6847.64264459432,6706.24383377697,6574.56795182478,6462.05801709193,6364.5383330039,6269.34207829171
"N033651",971.769050867152,1010.13338131714,1046.40093883081,1015.40818924148,888.339779952891,936.308114137765,977.997003638967,954.609822420416
"N033652",1064.96809438382,1208.09450601559,1086.82165964128,1108.877006845,981.34157968464,1124.44195553698,1018.74697627685,1043.75303274806
"N033653",909.499562248765,1019.98404048344,879.051648808905,924.582118660291,828.421790845927,940.369798115249,815.487961495109,861.980679474064
"N033654",1794.74009665992,2104.13728455678,1691.67094302374,1513.44050565738,1663.04857894225,1960.38925163378,1584.80165197172,1423.7381867329
"N033655",949.185904279077,921.013264224998,909.375882165204,932.636272089351,866.388555476111,849.162234458062,845.063058412119,872.2791016185
"N033656",2207.09474482814,2394.54940828329,2239.95015260621,1774.77118482782,1835.23117650701,2037.58889119983,1932.88305057054,1548.17546455951
"N033657",3463.49916885831,3660.10964675068,3484.7945716043,2952.84636839562,3022.50050455273,3248.63190203729,3130.93898027981,2669.44339360161
"N033658",3093.77822371129,3004.77313447739,2929.29449863627,2864.92600322848,2817.2720100007,2775.78838629283,2733.02681899455,2691.48700121049
"N033659",2221.52535662554,3628.30413476825,2491.12414375065,1449.9731776899,1844.62058922823,3421.11033578221,2373.68451997785,1373.11089765849
"N033660",2481.72443236643,2770.39552199077,2535.87353569802,1837.35590453549,2014.03678746599,2348.42708139802,2171.93218463168,1582.39488045009
"N033661",3952.73061171038,4239.14685307515,3872.6178046836,2880.15125790024,3104.18488366325,3491.60328617571,3190.19490668136,2258.3084179821
"N033662",8966.64380008811,9577.81848953469,10214.0574057024,10848.0290409898,8642.37511318937,9247.3073115939,9823.03253995917,10434.6493633211
"N033663",8017.50449391203,8602.05658798362,9386.18651673079,10115.9085756793,7761.66140614043,8407.74186905811,9226.57132096987,9979.2185761296
"N033664",2405.88904361323,2006.59037506098,1659.16143127826,1832.96959795921,1978.03742117773,1701.74171154241,1432.30401352907,1609.05634026025
"N033665",2210.95154883308,2089.3693051392,2168.63702041335,1953.10795142961,1899.93954496808,1834.60990329692,1932.81999934951,1758.47549598526
"N033666",3465.67901852325,3464.69464863744,3295.75734022318,3253.29319928988,3274.4560894302,3258.44642171183,3246.3260295448,3233.60692094303
"N033667",2222.06914122945,2809.90032176529,2242.3307366242,1736.70063838413,2157.63527629293,2713.97274102671,2209.95749447405,1763.81516347464
"N033668",769.817699349158,1940.40390102283,928.210162031677,540.673807774748,726.150632915597,1829.39300704552,883.259754576029,517.757618065601
"N033669",1091.62522384117,948.451013009913,911.587085362202,907.553134662292,901.787683250687,900.189077212626,897.343043797289,891.447963390722
"N033670",1359.16061743911,1282.13724568558,1766.10830141151,1604.14005091685,1076.22267346701,924.306255311324,858.590816372145,949.197146973273
"N033671",970.494041467185,1041.4496749422,884.333906898119,611.518463558191,886.05375588494,896.712383109587,752.563863327527,468.572845992483
"N033672",548.707125374086,502.407711121928,469.968754749017,439.873235284198,412.914411894647,394.979459039002,376.201677963722,360.206209468305
"N033673",379.096952856666,320.411965087019,287.854967262401,251.13661270209,233.025098186308,206.767382206264,198.978006070486,188.077959855023
"N033674",1091.13691109974,1091.13691109974,1091.13691109974,1091.13691109974,1091.13691109974,1091.13691109974,1091.13691109974,1091.13691109974
"N033675",1604.68075361532,1414.9516085106,1282.0693513035,1199.11689932348,1074.39826084465,967.581404665543,950.165324965645,801.441487425025
"N033676",433.004507632798,654.408344325831,155.058993072236,249.75667943865,233.798258215474,543.098175879094,17.908995094585,140.94527433285
"N033677",331.221406622712,270.950935693723,232.064986568097,203.478545268607,180.273801401884,163.808684211879,139.240199230071,128.124982323595
"N033678",1884.14361490461,1628.31980015564,1445.05409204959,1305.42039138846,1205.29804355543,1108.9371798423,1036.40400589803,970.335609878524
"N033679",226.198651441794,209.036691777486,193.504800066779,182.269149598763,168.528464849474,160.925981298052,151.544338281866,140.418137070239
"N033680",2221.34365365523,1912.45316589687,1704.89707531693,1533.62158670625,1417.7019210151,1299.97190407374,1205.72799006023,1133.80244951624
"N033681",1981.41779277679,1756.58653739848,1573.02983596971,1444.88341520795,1324.41664477046,1220.81592445105,1131.63881930178,1072.33795096946
"N033682",3079.58331506294,2937.93208730659,3123.87743838942,2693.47672734787,2379.98616965213,2337.3832652072,2559.99262260332,2232.38480229225
"N033683",3084.63107785488,2866.942719036,2904.15405447861,2547.19346270756,2319.6506058324,2235.34672945883,2327.80399449668,2091.33599200545
"N033684",822.127681480279,815.312848962242,809.679389352307,803.581994631029,797.678812217388,792.740245860603,787.351093777809,782.164849635619
"N033685",3645.88893797632,3747.43525240842,3500.87313961094,3314.70964147929,3451.39458264766,3573.05642926771,3347.46327704796,3197.80378000293
"N033686",591.083640565525,594.090332502415,605.714126595707,608.633954053752,620.320972640182,623.147399128451,634.894378071298,637.620616851768
"N033687",3121.80484360167,6100.66346125479,3486.48455418168,4403.88902220939,2974.38088203354,5862.58061106561,3301.56989284929,4213.3701657294
"N033688",4609.63027960128,4397.01091922048,4247.19500498828,4127.97741231434,4031.87061651061,3949.78766582292,3872.06496155185,3804.74821008361
"N033689",9351.70697207017,9051.79131979236,8832.42062525925,8651.64879123709,8494.51653241112,8355.44255207073,8227.90879284866,8106.89110045456
"N033690",6287.05262988727,6062.3420481545,5893.36572804464,5758.05463020786,5639.89149246121,5533.90698831691,5434.27387945573,5351.18589146757
"N033691",992.851903034598,983.735256078997,976.717999713564,970.655369702574,965.524651278451,960.950880296826,956.800076933235,952.743251337643
"N033692",9863.93292145617,9670.70809644501,9498.06844284929,9350.09157254088,9224.91281729498,9117.06561464069,9015.34261269458,8925.90907377519
"N033693",9193.40575580896,8950.52244634878,8764.10162023123,8606.94159394239,8468.48083123881,8343.30273333815,8228.18959210887,8127.55059900071
"N033694",9145.88707864946,8908.70967099588,8731.55671486736,8588.61901533863,8470.11405196653,8352.87402803257,8254.95368179355,8160.23463889922
"N033695",2669.38221709587,2489.04021196054,2351.42395396046,2236.94996848159,2142.27416853862,2056.96197169233,1988.67857828243,1911.32057459966
"N033696",3589.37705183546,3536.62626260157,3501.30870210918,3475.58387456044,3454.24562043287,3445.19886927927,3433.61475734813,3427.38915467478
"N033697",5156.98127172069,4977.00497297815,4844.46192989223,4735.62277752325,4645.2568595502,4560.95726097005,4487.05810672086,4415.80443757484
"N033698",9878.24595974891,9619.27031784629,9441.35140678921,9296.60754914213,9168.75472687339,9054.5049310271,8950.26424632193,8864.77688927666
"N033699",9033.09847757642,8650.61787130776,8372.36900308243,8141.38034797877,7950.3996524654,7779.5643568639,7620.82857853823,7479.11357468429
"N033700",9832.47059529981,9659.46050200857,9746.00289608344,9613.20480917369,9571.76753246029,9382.79832887328,9263.73356692438,9148.07329460928
"N033701",9088.15001512318,8771.33439292137,8540.0087538094,8342.51596512523,8176.54692384562,8028.48125812764,7899.3327030843,7774.89893682548
"N033702",9894.96781275874,9678.98355345865,9551.25272307304,9414.01957251645,9336.14507636611,9183.16240890924,9043.13964933572,8963.91068678589
"N033703",9430.93623956919,9343.85522191049,9266.4022531363,9226.9330233679,9197.51326726746,9169.73835434095,9142.85539931888,9126.60260554768
"N033704",9843.10395733256,9592.24770863432,9396.97503094169,9228.40956896829,9090.192917533,8963.13149446618,8846.9846849781,8745.44605561798
"N033705",9223.05902036001,9012.3278264541,8855.33630577651,8721.61346283146,8606.70017654419,8501.85873620598,8404.17008398961,8317.94949796775
"N033706",2970.98719657348,2834.46181182614,2732.88918280024,2653.42862533157,2583.15213751629,2519.16302780509,2462.46976746717,2411.4956748438
"N033707",9817.50979737106,9584.12385756344,9444.0597792258,9296.35646167419,9134.08668421808,8884.14639559722,8531.01238019617,8510.72827283167
"N033708",8924.96556153835,8539.36020478016,8258.66726531322,8027.56352927945,7840.7754921348,7667.89028558734,7504.12462198396,7356.93649841648
"N033709",9785.26485508233,9660.13259845894,9529.78560834186,9427.87798001717,9342.41566375562,9264.61769445097,9194.04793022413,9129.00213790182
"N033710",8994.44372751047,8679.28590812784,8448.08825646645,8251.3056854443,8086.37520740523,7939.50377334504,7811.69754072722,7688.62827213995
"N033711",9881.94366041343,9670.09275215296,9522.09124477228,9403.07093048893,9291.34843345983,9163.85672966203,9042.6043488793,8975.5281801271
"N033712",9397.96477994377,9336.71665158736,9291.46570318425,9256.06611843325,9231.42386486597,9207.6928599761,9196.5624027963,9183.44795482278
"N033713",3827.16462797716,3709.98137512287,3626.32721044393,3553.11670599174,3491.61732307418,3436.34823672993,3389.15699710985,3341.95835477854
"N033714",9870.42060382069,9634.96098208097,9467.7753487373,9325.5257679843,9204.00864855178,9091.91046175004,8994.49100981763,8905.18445750077
"N033715",9104.04167288179,8885.1419656078,8715.76707920607,8578.06137810919,8455.21337953055,8347.83952416667,8254.32774913252,8160.59836865951
"N033716",3036.14937997133,2969.95847369615,2890.29981216814,2873.58199786279,2841.75908469929,2838.28577902858,2781.98087180427,2752.32042223274
"N033717",1229.82907753046,1106.47668818173,1017.00623274903,948.970482713468,889.467637700378,838.239324185271,795.467819943747,754.866095852635
"N033718",1247.00225611676,1229.43833572814,1210.1622870008,1197.85512400167,1185.32453491277,1174.88204922165,1163.32044252434,1154.76724703336
"N033719",2625.34747472027,2513.86172305003,2434.51543198085,2374.08973918127,2320.47566601205,2273.95954328614,2233.66992179262,2199.3285910327
"N033720",5675.77446567832,5622.53348429643,5589.60182073744,5565.96621247628,5551.65892885898,5539.51234824621,5532.42025056365,5527.66028841284
"N033721",9244.95499373378,8957.43754303568,8723.68482501638,8519.18832794607,8310.43035996183,8122.07955082343,7933.289238868,7741.43032734769
"N033722",4352.32297990904,4217.20846434452,4093.250337523,3975.22429249848,3859.59396023304,3745.53161496335,3629.44060658842,3517.42506874824
"N033723",3989.47593764278,3868.74218283528,3756.1478382747,3646.7712755239,3537.81101908951,3429.64468855537,3325.07640240712,3219.58429687086
"N033724",4247.6054788609,4097.00290747181,3992.35710273421,3907.90761753214,3836.82353172917,3776.25467542236,3724.98492829647,3677.03591245841
"N033725",5145.17500164686,5094.53417244703,5096.62230879735,5061.7473594359,5050.44011972153,5037.63253738128,5032.92745033433,5025.63933708997
"N033726",902.322780530006,1087.59250201958,1044.75034635155,992.204902785382,834.451108744527,1016.70623644481,983.334284084411,938.109807676196
"N033727",3181.44955354199,4209.80006796179,3243.56155989958,2639.43407026227,2809.61470978599,3771.07744721814,2935.28447963793,2406.29873061465
"N033728",7924.56107418637,8681.78801807915,9390.73559995144,9962.84642769014,7589.00886334538,8400.15103354304,9148.61710912461,9750.06530390483
"N033729",3040.66283113685,2699.48546317967,2305.22115520823,2332.55073053463,2782.68452721429,2500.63146189504,2157.50707067391,2199.25990644603
"N033730",3397.53972971337,3384.92358631526,2979.71074047798,3103.14767248757,3311.59772970954,3301.34245137298,2908.79438672098,3034.48537102771
"N033731",3239.18963891288,3031.40162898488,2882.72797077058,2760.6047865279,2652.65139771777,2565.67512632932,2479.10937243659,2410.42199315759
"N033732",6986.81957676002,6389.65605362368,6674.33917443198,6517.96394526003,5553.48245470553,5029.21038391017,5061.8480768973,4840.08756249757
"N033733",1732.8130433458,1666.45371069359,1610.99963367836,1563.05805627664,1516.2833606595,1478.81336644036,1443.03974412119,1408.65790664809
"N033734",1730.23579702185,1599.01315332105,1500.51015288891,1420.72433654506,1354.08862701378,1300.08297594002,1247.81713420882,1203.24830493477
"N033735",7521.94021847396,7099.44296272994,6778.8881824332,6510.74451186624,6268.48653191225,6073.16402897129,5890.88027833631,5732.42629197323
"N033736",5102.91003794731,4987.03213638612,4922.59634792661,4874.18810623773,4843.35521517552,4820.95490785234,4793.19162435762,4787.33092032312
"N033737",651.024712664908,604.44802288338,572.095216012266,544.661568291391,523.592630885141,504.418360585825,485.783795063802,468.6804198521
"N033738",8616.60646933927,8448.87259682849,8267.61634041932,8094.72362525343,7918.79769566372,7750.33039524108,7579.81902618671,7419.73540300862
"N033739",4487.23407823773,4400.63821934408,4349.90011313446,4319.34910155847,4300.71116117669,4291.62727706486,4286.27631707203,4288.537778374
"N033740",1605.09999983084,1637.89886182293,1598.68518129979,1603.52444321911,1379.33552116129,1421.06280744657,1399.44775412792,1406.93513023052
"N033741",11419.2979053588,11219.1149836357,11006.4807684914,10772.2417792703,10505.2667277051,10229.6029307967,9918.62005594413,9605.94820384473
"N033742",1361.12871256665,6344.9574485694,1101.52622020579,3205.7829622726,1346.53319972746,6107.73689747313,1086.9785229123,3094.44454324874
"N033743",9584.91192595184,6784.59122491162,4758.79361705258,8104.29651959169,9744.69680032302,6949.74005616867,4944.51884530566,8279.72790003322
"N033744",10758.5948905556,11391.6155402816,11149.306657144,11148.0530707085,10733.3580993723,11416.9279657098,11225.5503212337,11290.287255236
"N033745",2644.37191723381,2643.74477332046,2698.43228672476,2516.50093020347,2565.04509720747,2581.45339658017,2632.57282920203,2468.30042999778
"N033746",6810.38389459193,5873.7833119457,6368.75088696765,4834.02614335673,5480.62232889543,4836.81193514452,5348.26567519654,4110.17892747633
"N033747",3637.4238520469,3495.70498972272,3387.4354162998,3321.9826830542,3250.77977541506,3184.74648335827,3127.35036844695,3077.20210416199
"N033748",753.772374714396,789.020282272085,766.25783540787,801.705447084905,807.763907564091,813.626254158793,819.28734957918,824.741964404803
"N033749",2362.67396793821,2318.60819302701,2282.1256597418,2254.3929621114,2231.2373598646,2211.29944053395,2191.61838623856,2176.80905392195
"N033750",5892.35594784783,4913.31257451608,4725.78056742598,4646.27390571353,4766.66739297984,4105.65798591215,4037.27076966075,4022.96593282314
"N033751",7519.03577989203,6271.47018385097,6173.3370861529,6360.75966919848,6813.26495809109,5738.12658139776,5690.5901960947,5903.4446498127
"N033752",5361.63835127611,4916.09223412516,4657.33344879908,4693.2573516717,4819.44061393388,4491.90822299824,4296.52444297048,4357.84710908468
"N033753",14245.2475950878,13745.0212256274,13110.325254577,14478.1443624882,14375.9936842404,14017.0199621908,13503.9731824001,14923.136169413
"N033754",1944.11112247384,1876.15302682988,1824.72437423001,1784.18453159054,1748.24894730834,1715.66293285064,1686.28132013362,1661.15447529139
"N033755",1537.01706062486,1275.77003705925,1048.2629315876,842.13574949848,683.87989325992,533.883116804918,395.818400768541,233.046515386189
"N033756",936.705309651238,918.613646498848,907.602985035171,889.154527329395,863.011028936646,853.335683545672,832.523478893983,831.880783784222
"N033757",8473.04889806005,8227.75869221724,7972.85541437425,7712.4747297736,7440.2243134653,7162.31453814649,6881.12256032758,6587.7572667372
"N033758",11191.3256803476,10214.330551744,10302.8672464999,9650.93147610443,9270.16763022167,8723.36776602118,8956.43044167493,8506.11645150179
"N033759",3209.29718847895,3074.87527682475,3079.57514656438,2924.66541207374,2876.1558521064,2784.23585933847,2795.80200736758,2668.54630528431
"N033760",871.446705728057,809.639118301929,765.684275279258,730.24364631794,701.699100312676,675.640197326776,651.931600982059,630.86974414292
"N033761",2332.43706409812,2157.59750943126,2023.65874507771,1915.11604136522,1826.18519174147,1743.45823612848,1674.53194832639,1612.42075246388
"N033762",7037.69496249516,6518.05657910828,6137.31948583257,5829.19946833887,5568.25518291035,5351.45002458644,5138.93520828563,4970.00261111351
"N033763",6725.92330220677,6481.44879063468,6298.49758189635,6156.01656994963,6024.89968411444,5908.05012433076,5809.49826669479,5712.38404675827
"N033764",2974.40263106106,2948.40920415168,2900.62217638037,2798.15158855563,2579.17379429018,2619.31173588852,2612.45374346265,2544.64696991827
"N033765",12990.1279067657,11161.4434392257,10221.8828274099,10701.6111786965,10889.3803668874,9568.48712186469,8913.769220226,9421.41898366195
"N033766",1906.23301980497,1788.89334901017,1632.127057473,1716.75333017007,1686.6702512931,1610.18778505955,1484.03710239213,1573.60618186583
"N033767",4770.88285667235,4296.20209953572,4075.83472346971,4185.76113635478,3943.97832624015,3896.51209211131,3823.0933091607,3678.34746119432
"N033768",3869.9229494175,3058.13286046212,3492.454590916,3403.32719088347,3105.3707534363,2505.53820535676,2915.2761535887,2856.28885149606
"N033769",11264.8237433716,10711.9628514091,10325.6674954436,9996.07932201257,9717.59977675865,9467.61826414807,9243.23385309047,9018.14914215959
"N033770",11269.4578318262,10726.8167231413,10329.4100760233,10014.6407929713,9737.49360744645,9488.66561772511,9241.48721833036,9041.22718126954
"N033771",1395.71833259235,1258.35587773099,1154.06302641605,1077.37456841857,992.111761185202,917.837495231835,853.645815461713,799.14419724077
"N033772",11908.2352848355,11590.8842085888,11318.851377407,11067.5488157509,10822.4786122992,10579.2751401563,10335.6959917707,10090.4180323875
"N033773",13580.9518348563,13162.4447131538,12787.8082491689,12431.2000545035,12076.8324370457,11734.9746238797,11377.5555609399,11015.1864995533
"N033774",1399.19177390748,1347.80673927854,1309.47745238857,1278.22431498484,1251.70922183884,1227.90264529308,1206.6286309121,1187.3826224848
"N033775",9622.50949101739,9383.58661535648,9222.30808487876,9104.04696108864,9063.40608658251,9011.36894107382,9062.5272524977,9056.62014535557
"N033776",793.725191772332,666.243820464417,575.221074978778,509.912291062556,458.987296499932,428.167101330756,393.539916976387,366.642652354974
"N033777",3440.52253902942,3349.2514722804,3268.63563468867,3198.24993579289,3130.72891110439,3065.02906586414,3008.69643868632,2953.66781901786
"N033778",5891.86783938808,5748.92223126268,5793.39888661948,5845.08222835511,5847.35534257599,5869.29523523507,5880.47072349123,5898.92678549357
"N033779",4507.64489251498,4274.75805716735,4094.16172557004,3937.86344757521,3809.15373476793,3690.2622599468,3592.23741014224,3498.37569616679
"N033780",10559.3867485394,10063.1705599481,9695.11305189901,9397.28094028909,9138.89648581255,8908.24487668813,8706.44816780462,8519.91080805722
"N033781",513.131117700281,465.462199811388,423.922143716426,389.039746574813,360.68507081396,339.243201557814,320.34081166082,301.869820995124
"N033782",2870.47584858848,2805.13725972725,2747.53520573212,2697.95778379495,2650.0872425175,2603.39130074605,2557.44713089581,2511.17382497385
"N033783",6776.61415596463,6616.68984137308,6456.80125207109,6311.33304382137,6185.36047225533,6083.95128390854,5967.9059082483,5837.12285970693
"N033784",3427.39564536755,3327.9973524016,3245.66254311971,3167.07785484081,3098.36339586479,3031.68577805105,2974.83228291847,2913.72896698095
"N033785",1212.02991858146,3464.74256303437,1194.23862093601,2286.0273374522,1174.74080495136,3369.04985576236,1159.82608992439,2216.99958325502
"N033786",2732.2491555908,2637.72295365576,2549.70926952455,2468.50166386372,2394.8953283085,2317.97877390927,2249.55473678536,2191.1754545152
"N033787",2060.74614081115,2031.78616065321,2019.98334831097,2018.03167321441,2020.0977980788,2028.81758360433,2039.67746598612,2051.96228472166
"N033788",7672.57819284329,7522.67724816647,7419.25144955157,7312.38524994564,7210.58718639878,7108.84318665706,7023.86956211209,6931.88330351224
"N033789",2291.74426591667,2223.35768588615,2204.54718384021,2191.20698736287,2177.9532044,2112.71101195072,2105.18742782916,2102.7325424892
"N033790",5342.68632821982,5155.85611601441,5019.0813211679,4903.75543759725,4806.45670206593,4719.43108588423,4637.73027308687,4570.01242549731
"N033791",7117.49493520177,7080.25560818472,7145.93332484642,7142.76075439763,7089.48345076494,7080.331639883,7005.39539611105,7051.24181518838
"N033792",3236.40234903164,3235.29068151292,3237.06781829953,3242.00218733005,3248.47066770237,3256.07547955879,3264.54101890102,3273.66745909249
"N033793",4945.90043510356,4998.6434919602,5049.49329515669,5113.39956585304,5163.64720939465,5223.45129146178,5275.97479713192,5338.80415406983
"N033794",6853.8999179539,6676.80971938718,6539.15050820944,6432.39384169487,6336.12599036185,6249.56950632259,6173.37596547169,6099.59081685596
"N033795",1609.49067057008,1607.68640206207,1606.12306680748,1605.45094059258,1604.66905301774,1604.43507271867,1604.31765849569,1604.00535389753
"N033796",1431.1208458578,1418.4749325657,1408.0666287618,1399.95954484218,1392.62884099779,1387.32703968479,1381.45291849016,1377.64016261949
"N033797",1096.23571189217,1023.35534547213,969.103807054664,929.338242727941,893.492518008615,860.398059862,835.743389342254,810.906566026713
"N033798",6639.80559186543,6409.59412063945,6244.03616571275,6102.66802565111,5989.55987653178,5879.13534262015,5783.81906444942,5700.66327896643
"N033799",1605.25692015227,1501.87400327926,1414.56863148778,1352.77207728365,1285.67104599418,1214.01923404161,1187.42466815635,1192.49308957634
"N033800",2021.90695052389,1917.55752385505,1837.83317047495,1775.79014263355,1724.19791702937,1672.10862673672,1629.25782200974,1591.37302942941
"N033801",9185.33054701888,8926.15376699592,8732.67769473325,8566.90865182661,8436.48639030569,8309.66192680099,8202.86370588257,8099.09301376712
"N033802",4028.93962743634,3769.4626430206,3572.91821325874,3422.16375817693,3303.39178008275,3205.11759043671,3115.84592763221,2417.92874985777
"N033803",7278.29353232036,7133.86500700067,7019.10242179351,6924.28044105336,6835.87226753601,6762.76057769087,6689.55617964672,6627.3604119029
