"","f1","f2","f3","f4","f5","f6"
"N010927",5363.48102916099,5400.21158919985,5436.59425028628,5473.1765865207,5513.86042287554,5552.11681460601
"N010928",2433.83881440061,2382.62449686165,2344.81041519456,2314.01990845309,2287.78858720266,2263.70036094623
"N010929",2630.68139558554,2536.19186718551,2474.81331309621,2447.98784842515,2442.72551802273,2438.53168004295
"N010930",2391.97253454203,2370.00017550762,2362.24991134488,2356.05787785386,2352.51910765687,2354.27165968304
"N010931",2648.49895354617,2558.40509463995,2499.82514254667,2452.1219143115,2411.08881914365,2374.52625724199
"N010932",4334.73264828824,4264.75844658803,4180.73011367908,4096.99699107596,4096.54170152558,4095.84301149987
"N010933",4404.64243426038,4308.1805897474,4165.38733595255,4165.7398650034,4160.68838611879,4169.20524490171
"N010934",4473.31687647131,4326.44740554316,4086.06578107886,4086.84289149157,4145.75982089667,4129.54135596086
"N010935",4710.51298472779,4663.81660068382,4621.48979831292,4584.8149558151,4545.55833428385,4508.80646044452
"N010936",4060.37658916811,3612.10667349137,3304.29480751041,3182.17129178914,3096.143473743,3014.50173119564
"N010937",1598.33996186948,1662.42622950196,1731.23113222438,1802.87425227712,1879.32664559717,1951.71196855995
"N010938",1339.23040417154,1213.71954904397,996.88599074651,1019.32428781339,1016.24342146828,979.235939518819
"N010939",2953.94427022859,2492.54444877139,2209.56562293258,2218.11605356128,2236.38145557765,2245.38578475397
"N010940",2498.39348855471,2419.98809085705,2220.0510903994,2227.9273444672,2209.9837170922,2207.39244111852
"N010941",11420.3530482924,11802.4239456551,12226.6588882215,12711.4898782742,13212.2855149922,13716.2893719876
"N010942",2216.43923328685,2171.22123537832,2125.14397211703,2113.0232755085,2097.08043126511,2056.78729638945
"N010943",4242.94647834208,4223.39683309294,4148.48109616677,4135.64392752771,4054.88234902577,4142.57745943525
"N010944",8362.12219338111,8173.48860255344,8028.72030002668,7976.35286937258,7965.40299533317,7953.10008450513
"N010945",7490.01995384828,7584.71608131099,5874.38349509723,5882.80238872147,5614.70941830515,5146.47097781762
"N010946",1033.42921133324,991.509379533354,964.320227867493,945.435684375958,929.022233558897,912.391586371818
"N010947",962.186774773939,946.852758678541,929.391242366792,919.058637672239,907.556205111238,898.078134849386
"N010948",9878.25479244732,9205.5038568679,8711.38225287925,8324.73972737838,7972.48339385566,7673.22666944717
"N010949",4017.76325992227,3907.24946842093,3825.37170226922,3767.24715112038,3734.28865225881,3700.21223849479
"N010950",7237.71384361774,6606.80053710105,5019.89871334089,4898.94655236646,4840.75684265252,4612.76037412699
"N010951",8464.18351786945,8258.55041123868,8103.42573775805,7974.8868429802,7859.24606395848,7758.62924338567
"N010952",1010.65205572163,984.213078337343,957.336472015269,936.159238472235,918.261506792778,902.471825878546
"N010953",942.497407340844,899.119908296324,867.285711147524,840.617361310894,816.845445632155,796.27413113138
"N010954",843.535043729509,825.091995655352,809.661723983903,795.334006855386,782.47036220607,769.895859692463
"N010955",982.441697533194,956.563209119718,935.3449856792,916.317872544352,898.623833493068,884.191007066416
"N010956",10524.7037382916,9825.61448822543,9512.54530320642,9130.96398517118,8783.51954903837,8525.4486729311
"N010957",6894.66953809285,6161.16568142842,5487.94070417231,5656.8864017246,5660.97702427422,5652.29963281517
"N010958",5139.03927671506,5055.67787430037,4702.03289344505,4664.08138654882,4608.62516472583,4542.80984318914
"N010959",5583.86016255257,5165.61811215933,5057.47887587958,5143.23664989799,5042.40022340928,4987.94417619905
"N010960",1192.09566480628,1162.79666848891,1145.83612696202,1119.9687483918,1126.64563337303,1091.0573966036
"N010961",1665.73387524769,1624.78506662823,1594.29504765915,1568.32646673215,1545.41058816634,1523.51498583052
"N010962",1943.33664133095,1896.11934632504,1862.72626988917,1833.17764187821,1808.63816029742,1787.64713809473
"N010963",974.962462035618,836.890349953452,860.152899710749,833.726360243807,827.7299803662,835.376284334552
"N010964",7707.09078546234,7210.92735778842,7417.38522097303,7385.70958277037,7383.76182011395,7424.91662139708
"N010965",1752.0279026321,1737.75982927609,1732.86166244101,1735.49656824106,1741.8271210454,1748.63140101099
"N010966",1710.33614290755,1682.49799325119,1668.94410034744,1662.56740660107,1664.64533313852,1668.66018636402
"N010967",2791.06938048317,2944.30583943319,3085.03274789446,3234.19833688607,3385.82538137886,3538.64180236248
"N010968",1608.84131448876,1588.90150079411,1577.70734346675,1570.07035516847,1565.18866871357,1562.999153287
"N010969",1388.09333086972,1353.34297259257,1330.9127170117,1315.51708578687,1304.48831848524,1295.28437851098
"N010970",8950.821602093,9793.04174771765,10649.478264504,11455.7829871375,12256.1606705389,13027.0352118204
"N010971",4924.31334406805,5239.86139334009,5242.7408260086,5361.53533843564,5461.88732320994,5558.17904039945
"N010972",3244.59080728074,3198.5118537656,3172.38621219167,3154.16727291505,3139.10287555537,3124.66706702726
"N010973",2740.03904705768,2697.40225333582,2673.80489070466,2663.12074414395,2663.88143318407,2668.51231653665
"N010974",2661.40860061337,2635.39351775884,2627.4804886568,2631.61920220236,2643.79284669335,2658.69932523656
"N010975",2427.33613204105,2392.31883539159,2375.79019251096,2371.39539152698,2374.04536005504,2383.26054389208
"N010976",2139.16609844855,2271.75542702829,2440.17483047405,2596.2849245411,2762.99381082695,2933.17334864421
"N010977",1438.75824892349,1420.56322011434,1410.26440025049,1405.1270286585,1401.54664410919,1400.81782187514
"N010978",2508.21669450113,2438.27370068743,2386.42608567581,2343.28398138392,2308.23425703897,2276.39443902614
"N010979",1344.04374621972,1285.49107853388,1246.04722964415,1231.97516616302,1230.5659120745,1228.60820582587
"N010980",1343.40711367999,1268.69061001903,1220.41679325321,1230.22653277483,1237.10319277862,1240.91106689633
"N010981",1330.01205205487,1317.06579593774,1305.18812489228,1294.36927642216,1284.14852091704,1276.01996910356
"N010982",1475.72388031261,1500.70887310397,1528.36128934693,1553.68739940089,1583.97512892133,1611.43476648504
"N010983",1347.1720871554,1214.35849629421,1143.77419386487,1161.38774081617,1111.18752765082,1082.96679246097
"N010984",9106.76296152189,8169.62326228067,6920.78270312811,6646.36403727901,6339.38057920289,6184.07339769704
"N010985",1707.24037702545,1373.00181972207,830.230316892164,811.388330628896,663.361752219764,624.078443294535
"N010986",1249.50524902069,1247.28958116203,1244.97007502814,1243.6999745308,1242.39894674435,1240.42455455568
"N010987",1177.20166303503,1279.17093234414,1047.26837644725,1001.16550629205,1002.02469817949,892.599156011712
"N010988",1305.17179614731,1328.18740284033,1348.78360905009,1368.18341031789,1388.69731673722,1413.80059276417
"N010989",6732.90448463191,6866.8212242932,7025.13666421572,7177.94674022316,7347.80396203285,7516.65543128899
"N010990",2785.66847005821,2818.34249745953,2844.92453291532,2877.75495163987,2908.60330794176,2942.26380343751
"N010991",3001.64766861928,3061.24984067286,3126.69903820955,3190.84705266281,3256.54609210464,3319.95129242339
"N010992",1464.52237887687,1374.79152295533,1209.79853668365,1227.14154036586,1232.039552436,1225.27440906362
"N010993",2197.62078838321,2286.73505362953,2379.13962507976,2472.79431725638,2567.9388805479,2666.78564144247
"N010994",1533.9933992963,1507.59716989909,1490.47181594689,1479.03625588275,1470.37439639276,1463.25380539151
"N010995",3387.26852301326,3356.93653400827,3342.88572110483,3338.70003507373,3341.06563485414,3342.75427404876
"N010996",10725.3210746596,11104.9852853442,11480.6051052185,11843.5572324695,12187.9338930373,12514.6753128706
"N010997",4574.7369514904,4495.61551366096,4444.38493938299,4404.81811463865,4373.11292429058,4350.31657951178
"N010998",4802.05780006785,4752.77720230532,4725.62588801952,4707.12298126804,4694.87637946235,4692.78796527246
"N010999",3873.41637976817,3826.64681634382,3803.69872444669,3792.99159206967,3789.19112638416,3789.16919301067
"N011000",4549.59231606648,4486.55284429471,4445.87597662141,4418.2356115103,4399.94412912117,4387.66823074457
"N011001",11679.190819602,11977.346811059,12316.4227627276,12671.173907103,13038.0230124313,13418.0892130587
"N011002",6262.49449528081,6415.05266011685,6597.83661756405,6802.65134648538,7019.24901816774,7244.91979424036
"N011003",4368.97538905017,4165.91851385137,4019.48421644688,3810.05852325391,3651.24032525924,3517.7426763089
"N011004",1875.02611191986,1851.35137138259,1837.57707087184,1831.38078417683,1827.52116900937,1826.87303248822
"N011005",8802.86979106108,8629.68675664511,8345.66223543899,8119.82474162867,8116.89555092902,8117.80880082367
"N011006",10317.5958577558,10201.9818492411,10143.243265219,10113.7041048619,10093.8370244227,10101.4357558547
"N011007",8149.27233369477,8053.37026464919,8011.03168103498,7988.50421140762,7985.64531550094,7994.91637108899
"N011008",9775.59390401273,9602.62969187315,9482.94471815986,9396.71812444372,9325.43014561705,9268.06461717266
"N011009",5677.83136098736,5638.69848417741,5626.07861926034,5625.43971415561,5632.16949722573,5648.36557182786
"N011010",6522.61866600333,6458.69579946218,6429.96226037841,6416.21822825299,6410.5816046835,6415.74715441054
"N011011",13052.908196109,13106.7026710334,13137.8422033054,13165.4408339239,13193.2450007697,13206.8946225254
"N011012",2261.91111713284,2270.66332403559,2296.46461064824,2328.84286065914,2368.63979993213,2411.42754295648
"N011013",4141.93293277625,4123.93548391333,4108.55660838707,4104.83499624225,4099.2713165267,4101.29151875336
"N011014",3706.56633537599,3668.8476875143,3653.89863029929,3646.96937957408,3645.92630198727,3653.60437483225
"N011015",3586.27682618806,3536.94488941399,3505.94752880912,3486.18164793918,3470.47574721695,3459.02431632158
"N011016",4079.88433882789,3992.90296310863,3874.57819600619,3769.66816546655,3684.72806522671,3613.02869836058
"N011017",3310.25365693469,3263.08443572397,3227.0025588843,3194.82533367665,3170.43088917932,3147.04619640737
"N011018",3827.84243684252,3778.11859478,3747.22651930496,3727.22249452999,3714.64089160756,3706.09927187848
"N011019",3289.62488126168,3259.0060484526,3243.64654122348,3236.58389980295,3234.5200667098,3237.64393404633
"N011020",3025.47566463103,2987.11067560784,2965.69303424801,2952.65290716617,2946.00810809526,2944.14284291399
"N011021",2868.75441965213,2773.90665751609,2701.65664201786,2640.93396360616,2590.37919228439,2544.6040181123
"N011022",3938.30816198769,3871.22017955329,3826.65893219454,3792.49241613751,3765.7588414818,3740.50446043974
"N011023",4940.21075885995,5069.48479084301,5208.49932036402,5363.58707502958,5529.43338359858,5706.05927373099
"N011024",2094.53882925199,2068.35663733714,2053.94725624227,2045.15589340583,2039.44493604245,2038.26892258538
"N011025",6431.41296964872,6246.31498234107,6044.55125407976,5858.40812553863,5713.141478213,5589.94459804782
"N011026",7509.06325511787,7430.7061885347,7387.8049760954,7365.53533800181,7356.07617243799,7351.21129366135
"N011027",2604.67458288067,2589.33459958752,2584.82106843267,2590.12567523219,2596.76825669572,2607.70605718821
"N011028",9010.91822034837,9416.65481642346,9837.38284519571,10279.9617295762,10743.6731524364,11231.1011192205
"N011029",2902.21863951063,2868.47849879893,2849.79993570445,2840.53385509367,2838.4001340484,2838.41119479682
"N011030",3209.67076680619,3128.71235878841,3050.97813930072,2989.42579871545,2938.90078190049,2893.1162445997
"N011031",3221.01795175822,3130.27147571567,3005.0867135407,2909.74608576967,2836.91027056469,2777.38375793816
"N011032",2815.60128851527,2807.45529517818,2810.33787599156,2821.54872066781,2837.59977733359,2856.23273854337
"N011033",3019.55328510831,3011.13441548198,3017.23060479133,3028.99655621637,3047.37482349138,3067.91595407606
"N011034",7013.82096937291,7117.85904404806,7255.45717500973,7414.98393878433,7592.66233103152,7780.71879026395
"N011035",3127.15914866269,3047.50901456652,2981.94935102364,2931.3428578306,2889.99392661903,2854.40079758011
"N011036",1491.94029564287,1486.50431477317,1486.19337777592,1488.81603351985,1493.58999689184,1499.62013055927
"N011037",1841.02227637671,1847.16782224162,1861.82643790231,1882.45708568507,1907.08445898804,1933.87770795974
"N011038",14953.2834346871,15307.7331961968,15673.1916540244,16076.2296381495,16481.3339980768,16910.4180091275
"N011039",2049.69419925818,2071.46887401755,2088.08708566496,2100.48761770386,2107.75123479637,2113.40754350546
"N011040",1371.90605353643,1367.36796679274,1368.03121763998,1371.90095467527,1377.57237477321,1384.12394317712
"N011041",5692.63139574957,5670.81907497986,5669.26789443547,5681.76537261254,5706.45795686397,5730.8402102322
"N011042",5570.31847181604,5472.83097065751,5418.37393360737,5383.24967056978,5359.56328557298,5348.71068398751
"N011043",6315.42942499034,6113.8543620194,5898.68500766331,5707.07671434089,5535.10221612878,5377.11121168236
"N011044",5916.54174289834,5903.96910592078,5915.17428922302,5935.9833260952,5967.18975015164,5999.9027234516
"N011045",6153.7613308505,6158.40113847244,6187.39533756456,6223.46485286545,6268.76843506813,6317.93852748729
"N011046",1122.27463047637,1090.65816867466,1068.0344188021,1048.64761990076,1032.78711884199,1018.2987936462
"N011047",9180.39668756694,9564.44095251069,9951.3073551345,10351.777013252,10742.3237303201,11144.3499802626
"N011048",8788.04035946617,9178.28287966605,9586.13860574708,10018.66408109,10468.4429808133,10937.1793466617
"N011049",912.206231722196,878.866282706924,853.85460397776,832.759970724694,813.349986342507,796.302972272162
"N011050",3833.05468502688,3809.41306449943,3806.41649591535,3813.8470736759,3829.47004064729,3848.26089908051
"N011051",1009.21321022951,985.12540162326,956.775317716127,934.807135451051,916.319705823214,900.047518261556
"N011052",4753.80911592258,4654.21605856593,4588.40729268252,4541.21624212296,4506.54022984798,4481.21844683895
"N011053",2151.49945344219,2249.93891601295,2353.93307507469,2458.63873896186,2564.51492638235,2678.32089617388
"N011054",10536.1586714212,10239.057989787,9935.0387669294,9598.27891092344,9321.39400619557,9084.23947163293
"N011055",1855.73325147936,1792.03580788899,1741.85066686697,1699.79542867325,1662.74402003272,1630.77259335896
"N011056",2190.08208341538,2127.68881831825,2084.02245686596,2048.46390625471,2017.68958615351,1990.16929037703
"N011057",2038.92780843088,1983.08514218488,1929.43375702578,1887.68462868447,1852.56720044545,1821.665658879
"N011058",2168.17548722125,2118.642880652,2083.9805791993,2056.12858920429,2034.12726625514,2014.76340288014
"N011059",1473.58866912611,1454.52178092591,1437.3750425416,1429.99014265132,1423.14867724696,1416.16093419254
"N011060",10780.3623856242,10975.705714578,11315.1952712773,11579.6373619153,11829.4468486829,12062.6576929619
"N011061",1626.43680570776,1613.30446698438,1607.962383007,1607.6731308118,1610.3814760453,1614.77524704303
"N011062",1760.65482684895,1747.8339953719,1743.29508458388,1743.85871247984,1747.57849101961,1754.60636154965
"N011063",1532.50748982458,1517.3391888826,1509.69622792097,1507.14381385741,1507.16445855685,1509.26941163394
"N011064",5911.31927728106,5888.21658856524,5895.37412710327,5915.64266146483,5947.36628148454,5986.33220732166
"N011065",1622.39432346054,1604.4700754168,1595.50176350014,1590.72190201702,1590.13253901797,1589.26995794397
"N011066",1435.71385564981,1426.50102045044,1421.79335089109,1420.33297227391,1419.09633282562,1419.99641770855
"N011067",6005.91504367597,5938.36749447009,5884.15292871522,5914.88304033473,5947.23938056255,5989.69216485615
"N011068",3572.93454270516,3568.80731368476,3597.14865779397,3641.80761839877,3702.92468445283,3773.29117114537
"N011069",1560.17584957554,1569.35278557773,1584.47213150321,1601.32640876439,1622.53993904317,1645.90815554938
"N011070",3074.28704429016,3044.20523205954,3031.26557934383,3027.50480472414,3029.27924984107,3034.19301512181
"N011071",3182.34935484356,3163.5271264956,3162.20363690544,3166.84420003221,3174.92556209742,3188.14814417993
"N011072",3419.93484319501,3398.73873956525,3396.3042881103,3402.0755484149,3412.31701010642,3426.30144774761
"N011073",1818.08792596733,1815.55069827254,1817.36946150298,1825.5466218274,1833.41878829269,1845.5127245177
"N011074",5408.45929031973,5448.85538092992,5532.44450258921,5649.28176926848,5788.63548564484,5940.53147177082
"N011075",9117.54832334683,9040.97559117367,9017.17323387868,9025.85837114818,9045.69343205258,9089.74001842241
"N011076",6028.69349153937,6045.83364289693,6118.01904583442,6214.04132020882,6337.27202352851,6480.51059927164
"N011077",3022.44108593258,2930.17516087184,2848.46146274482,2791.74601220994,2738.49555088471,2688.8467759939
"N011078",2617.12620338138,2589.25763204486,2575.17576676905,2568.09959437179,2566.07996078114,2565.65195222089
"N011079",2789.94242708465,2667.65538989845,2576.0121282065,2497.54957681928,2430.46467641515,2366.11148953756
"N011080",1444.57399210197,1449.40372116085,1458.4720019636,1468.56437879938,1479.85540975532,1491.50285259422
"N011081",9173.43680152403,9119.43577458358,9111.77076839255,9131.16181308851,9172.46230660134,9221.2511558873
"N011082",2961.54268739156,2834.16997470209,2778.32851603218,2682.19352321566,2640.34682008401,2557.45329500886
"N011083",3445.567315847,3394.25256404943,3347.29962261238,3307.98907930469,3271.39984669055,3236.06325132137
"N011084",3489.89947712293,3427.09034361592,3383.39486748056,3353.636460176,3330.19513694448,3309.47659397116
"N011085",10613.1599330734,11126.1251294031,11703.7644730304,12304.7877968213,12951.4244929491,13634.3572006266
"N011086",6105.49134107403,5905.59310635126,5743.60648607546,5596.635097473,5464.99654055063,5334.01249352148
"N011087",5398.67840559226,5172.41831118343,4993.98552991788,4849.31241324971,4721.75139447236,4606.03851527774
"N011088",5730.74193603042,5515.15129848056,5346.47259355943,5207.42736467989,5079.74888539995,4967.95850537207
"N011089",6704.51837514712,6488.98363142737,6324.49492655105,6190.89930400826,6070.69720759637,5970.49852077277
"N011090",1628.38790047397,1591.95314389593,1565.9202882307,1545.99396131812,1529.4446256803,1516.50086960714
"N011091",2994.52860054775,3174.86842650123,3362.29307003891,3561.71310210679,3776.47927121637,3997.86162045347
"N011092",2994.39724194505,2960.98822411573,2945.37883652227,2939.66366605102,2939.06610092694,2942.31558817835
"N011093",4217.42061775562,4419.85521521786,4630.57971938307,4861.08925748836,5097.57384316446,5346.94796373184
"N011094",1998.27159694241,1964.51348006056,1942.10458745117,1928.45246053371,1916.30684500813,1907.65688686367
"N011095",1701.01229778072,1679.34773405289,1668.02037585594,1660.30459596169,1657.70478181257,1656.01389853385
"N011096",1718.51502960377,1714.52871900728,1705.54091394675,1695.57593426056,1684.07387903242,1673.07614432694
"N011097",12065.2329763864,11925.2434694315,11869.6784754731,11860.8335813636,11882.9217798094,11919.3064074863
"N011098",1912.42554762914,1860.77754687907,1825.76059918437,1801.11736954419,1779.79761389442,1762.00986372399
"N011099",14430.8272450391,14902.1244430207,14259.5900683814,14129.4146254193,14083.1306795807,14076.333418602
"N011100",3124.02979365623,3172.69394962993,3107.49635484841,3112.49621139999,3120.68016314269,3130.4082557485
"N011101",3218.14961091524,3159.8343135733,3120.22387233626,3092.39452037222,3069.13996282111,3050.56795587136
"N011102",4109.5291557349,4030.61542487717,3978.60908447544,3940.75933486987,3913.8832052998,3892.15549089787
"N011103",4977.93454021114,5240.04611523668,5509.07012580685,5794.80058210418,6088.35971452273,6398.26177534001
"N011104",2030.13455273683,1969.109298783,1922.68279948691,1883.21133729717,1848.78408356098,1816.38419016432
"N011105",3195.12382498909,3153.2300981256,3131.87555542838,3116.64232447934,3107.05748907879,3104.25922518197
"N011106",2148.22121744564,2107.56856437287,2028.14938086489,1973.00062606948,1967.62470680449,1963.19894938699
"N011107",2557.01947241472,2508.69423937839,2481.06853064906,2463.17425580283,2450.42515436265,2442.72079368729
"N011108",2575.38638156929,2524.4798740431,2493.44440396549,2472.80383890472,2457.32715279624,2444.69300378846
"N011109",1887.99854408789,1811.82371194259,1732.95697778066,1671.52424239537,1618.50224919506,1573.4958943343
"N011110",5104.54540108118,5000.54857174597,4924.6824807244,4868.23457327265,4814.65312041693,4770.43413097422
"N011111",1870.10058782979,1827.13552759025,1799.94516715231,1780.48720248471,1766.18078530107,1753.87328184176
"N011112",2906.75171329316,3131.81944494994,3372.49575217584,3625.0060411282,3903.293262583,4200.01073555079
"N011113",5815.22226319465,5637.28347511328,5511.9023145437,5407.67170518815,5314.16101263885,5237.14779131416
"N011114",1528.59760350609,1512.462911467,1504.22268595552,1499.67634556273,1497.83381643571,1497.58115336971
"N011115",8325.95845737842,8289.30217256108,8286.13787640707,8298.9632531638,8327.18529172777,8364.55682767861
"N011116",9829.18514276127,9784.47924795328,9790.97139097313,9818.55791753341,9860.47523802045,9913.6117240501
"N011117",2131.07453128136,2147.25293339956,2181.87736549117,2222.4336276747,2275.09409049422,2330.08934344545
"N011118",13506.6129574025,13393.0918398713,13357.7375311888,13369.0479722427,13408.9158399241,13478.4302820518
"N011119",1276.07422126945,1246.10926112752,1225.16692272705,1208.10779319894,1193.34166268934,1180.13569619841
"N011120",1417.04034706783,1400.20221772987,1389.76668764983,1383.17449663422,1379.54411217967,1377.74595899419
"N011121",1521.17061365895,1512.40761934978,1508.73520085111,1507.07368993223,1507.27362706078,1508.76038540197
"N011122",7826.50376841189,7763.48553503984,7746.17858306667,7740.13161537092,7750.29903952811,7767.16386933884
"N011123",1413.73657585769,1393.72020152067,1381.8598452374,1373.77262144334,1367.95535010487,1364.8312095636
"N011124",2649.81288385144,2595.28298521505,2538.42548471213,2496.27582256276,2459.38341972819,2426.86292117313
"N011125",1454.76593794864,1439.49666940775,1431.76430881888,1427.32015005782,1426.09851318352,1426.76519483785
"N011126",9881.6038399491,9814.26501091644,9799.42232763051,9802.64534100338,9829.47552919561,9866.79535770076
"N011127",1428.11562896687,1412.52946795316,1403.4187344848,1398.32420538361,1395.43490064628,1395.2772784728
"N011128",2699.33496692247,2654.23277431492,2621.07144317958,2592.2638029022,2567.83639394873,2546.26573946876
"N011129",2863.31559364297,2799.5401744282,2738.87466092847,2683.79935100844,2633.04801448085,2589.53199358659
"N011130",2902.2052042053,2873.8653784263,2855.63045065202,2842.01757366723,2833.34203034195,2825.29819687864
"N011131",1301.84629064503,1295.89407610698,1296.25750303412,1299.61403241605,1304.4241870422,1310.34152163696
"N011132",3043.55396055183,3023.35315469619,3016.5009676517,3016.62696004836,3019.98198588721,3028.10753131561
"N011133",11214.9897962326,11546.5704838284,11958.2658573504,12414.6727960846,12913.5289999409,13434.7024533572
"N011134",2061.09634127217,2053.930428088,2052.82981342259,2058.865783309,2066.78632940848,2078.63998478422
"N011135",2173.89549218656,2237.03606032477,2310.16157116151,2389.11830081173,2476.65916590291,2567.79354131675
"N011136",5070.65510616687,5147.49668789206,5247.94308159858,5360.38121136558,5478.44689839782,5601.64268390327
"N011137",4697.06441235147,4889.50178447401,5165.1543972335,5405.81956952686,5620.82845353607,5816.47510570815
"N011138",4077.58118972808,3549.06990276564,3031.14900874561,2537.06404595536,2086.19556616504,1682.60566881494
"N011139",9975.71657805599,9914.97012422135,9808.89105299658,9662.72640379473,9487.26476619199,9283.58727256107
"N011140",2263.98114311604,2263.98114311604,2263.98114311604,2263.98114311604,2263.98114311604,2263.98114311604
"N011141",8894.66920912564,8894.01521437328,8922.97959762591,8969.09339078523,9025.64269219941,9084.08278875846
"N011142",8251.30146537341,8367.17294728776,8491.94062540823,8632.19977500108,8771.38195594245,8901.24226553609
"N011143",9401.77660053692,9060.92920076018,8798.04948706825,8561.46592247965,8337.61360948637,8108.4305574198
"N011144",7110.48783728037,7060.57063771689,7063.91480211436,7100.11078297108,7148.8726475869,7211.08680959398
"N011145",1701.11209344498,1705.47599716263,1717.77537106277,1734.56807493666,1757.04973868998,1781.40040584617
"N011146",2878.61615612366,2749.43997724893,2491.56278509585,2386.19762469341,2299.29933891574,2219.40711240849
"N011147",2503.83623168578,2342.27446942311,2215.23845111253,2110.6372271077,2013.73527156439,1927.42909792176
"N011148",1220.14462917115,1142.18181054771,1075.35399856985,1013.27407584218,954.99330933085,898.8440165333
"N011149",8042.60100043797,7954.91634403233,7873.53487705289,7791.85572412218,7713.71999757425,7634.6406926947
"N011150",5952.68157883235,5899.18860977181,5863.71879376513,5835.04569587943,5802.95000781766,5779.31278496371
"N011151",3325.69772227079,3086.30463387633,2781.25349443882,2422.57714610005,2028.49462778404,1606.49640575544
"N011152",5311.69732957948,5426.80915405399,5546.49102216516,5674.01421824004,5804.8560969493,5943.82385075428
"N011153",5356.88199497718,5487.63313910565,5545.97987542487,5605.35095730612,5658.9108143645,5719.53453798932
"N011154",7932.60809420028,7850.68867555213,7822.80917528109,7812.12773274991,7829.32600464601,7842.76118809034
"N011155",1267.62710012731,1229.56698541124,1199.74269623667,1175.52412970909,1153.76624958677,1133.74175042484
"N011156",4533.02235902324,4531.4522165386,4529.02238148042,4526.49765430628,4527.614593037,4527.3417721681
"N011157",2307.9464875684,1986.91584175393,1735.02762233887,1515.54613677982,1313.93181844169,1121.62757243941
"N011158",3398.60538733249,3269.6215155157,3168.30370404646,3084.5029954244,3010.67308902323,2943.92575157523
"N011159",870.219097814665,823.917420041668,782.497618528666,745.827873150752,710.24004183289,677.516372523011
"N011160",4662.20637884893,4567.30130509966,4472.51720475963,4382.52529258223,4298.82742287346,4216.96918299711
"N011161",1349.53623022353,1220.52610672232,1131.78445705248,1061.0538160744,998.388161264166,945.987380793062
"N011162",1786.11279622224,1418.91301545002,1102.46688695582,815.697908385776,534.304892780015,262.450849954926
"N011163",1099.06313720149,1046.22655434369,997.313397631177,960.19149112694,923.199790716404,884.760343357358
"N011164",4664.61373747975,4107.1735092972,3648.5446089317,3290.92971898051,3011.24838248774,2777.68726906579
"N011165",9778.88932438846,9126.45780831684,8602.83186331707,8167.02046879324,7772.43526041565,7415.70296398746
"N011166",3714.5748029019,3571.53934885668,3436.5619370748,3308.4170306729,3186.16144350041,3069.05087995792
"N011167",1655.30882801215,1551.14166453129,1469.18757538515,1365.61904505748,1275.05657944823,1179.23404639693
"N011168",4356.27313632789,4331.71559089099,4313.78339077168,4291.81770387599,4268.35603946229,4249.65702907157
"N011169",1179.51164011694,1132.05982791346,1096.05798805041,1064.61812454173,1035.16506336513,1008.24110051378
"N011170",2160.79369163428,1971.28405029696,1829.55366860418,1725.15069604279,1632.51159764089,1556.74231658711
"N011171",2422.40514989214,1907.50766797989,1500.88941290241,1155.81826003138,856.008301309077,588.756212260945
"N011172",1281.07958679322,1230.43959470662,1229.34833399985,1227.42133110893,1225.16652415536,1223.60705371124
"N011173",953.248109565771,898.344134323429,840.216832746084,796.323541613719,756.69736713551,705.727141832596
"N011174",4671.54010411019,4429.17078248445,4222.86505120419,4040.36533363484,3871.09248402763,3711.04024451405
"N011175",1044.48848781766,1003.04339510597,970.261732776546,943.423911724241,919.63730595441,898.544933796063
"N011176",566.227820123146,550.894526244305,535.028825009611,519.216631392845,503.463581360281,486.526891994915
"N011177",2203.49774090078,2143.84676872329,2084.42484217177,2027.26492076858,1970.38261987012,1912.44852362347
"N011178",1542.54662659842,1018.67952660562,615.668727458306,280.1565166921,-18.5359285786094,-284.608727326429
"N011179",4211.0728191628,4182.45340246228,4159.30809331083,4130.60027086341,4103.49553923465,4075.41758507534
"N011180",1657.93317766032,1640.15535608924,1631.40289619337,1632.49670833356,1619.6851744718,1608.7438222417
"N011181",1955.87693387238,1925.2271557908,1900.36830868572,1871.18970946355,1842.23269774595,1821.61518792875
"N011182",2155.0720379228,2165.04297459811,2171.93376003881,2178.64352238561,2182.22586684836,2186.06615273525
"N011183",4235.58339964518,4053.66685848046,3917.32467973059,3802.68372257148,3709.56805556568,3618.86589667043
"N011184",758.524526082919,609.096550472508,447.177594903184,337.70115052762,203.158997860376,101.881306521128
"N011185",2230.66847398707,2237.79658640026,2256.20897323491,2276.34458802163,2304.07959065103,2338.11095745317
"N011186",710.825812505346,119.364296280514,-334.91468933355,-710.481508636048,-1038.38670002057,-1344.53909917324
"N011187",3961.89949513822,3885.24367802631,3817.43748046675,3757.18552760207,3706.6976998649,3658.27048521484
"N011188",599.504371710654,549.37227959021,497.590106457409,442.653602155189,385.23217773285,325.137905704096
"N011189",989.246845096842,852.220425618311,745.569923306624,654.532329136267,573.925860652302,502.716728616026
"N011190",2303.25220463649,2154.98287879184,2010.93457536279,1864.48592166616,1715.85006178981,1571.03266154486
"N011191",166.185406365723,86.5095385535851,17.1133177006486,-46.3720413024544,-100.346173682469,-158.779052855737
"N011192",2640.08241712017,2543.8438149969,2471.3665058667,2409.83301791398,2357.09156598108,2308.25396860413
