"","f1","f2","f3","f4","f5","f6"
"N009990",2034.64438034623,2108.02242664261,2181.61584612008,2255.09303674269,2328.66635275461,2402.2017995014
"N009991",1816.14634858223,1890.23829005267,1964.35298281045,2038.44299902459,2112.56053274731,2186.64815816616
"N009992",10656.6671230996,11064.4608380073,11823.3436024802,11903.0346973809,12338.0907635743,12790.0920581055
"N009993",12926.8155159527,12827.1881836998,12897.7360420246,12844.8168224175,12926.9347928007,12869.199638125
"N009994",4531.78309258395,4531.69227677631,4530.83270670546,4530.66531845675,4529.91508310466,4529.69366460262
"N009995",4537.72944366778,4537.73161308162,4537.73343301538,4537.73550633697,4537.73779710363,4537.74033879883
"N009996",4030.11183214679,4164.08217377119,4304.41256354452,4447.07884893463,4591.43704034017,4734.05362732752
"N009997",2523.95476234664,2545.27130918328,2545.27213772998,2545.27297087889,2545.27381438342,2545.27466877429
"N009998",11832.7371908274,12863.0607373325,13983.0629496003,15200.6696940092,16524.2579682323,17963.1997839673
"N009999",10564.4577255785,11727.206119058,13017.9225852706,14450.7169257594,16041.1703562605,17806.7320332613
"N010000",905.637034916018,905.540236116047,905.24119624357,905.156128020725,904.861877248056,904.78831171195
"N010001",10182.3640768559,10182.3640527903,10182.3640809903,10182.3641221885,10182.3641693596,10182.3642231876
"N010002",872.512453804124,872.081692754481,871.388233766209,870.857328214577,870.238184440129,869.678599018857
"N010003",4506.17299853658,4544.66882658264,4595.209441874,4639.38248818479,4683.47386995674,4727.68393448415
"N010004",2717.44238404745,2739.62699204626,2739.62888611605,2739.63080952526,2739.63276176513,2739.63474991651
"N010005",2049.39342994128,2098.70712363376,2132.15047462074,2181.98312030269,2231.81585754911,2281.64868845451
"N010006",3004.4513567796,3031.83259592378,3059.22298962783,3086.60637357324,3113.99822927051,3141.38386380381
"N010007",5283.65523146072,6062.59402925153,6956.36727859607,7981.90435995535,9158.63045464906,10508.8344863724
"N010008",12200.896000272,12200.8960002502,12200.8960002755,12200.8960003355,12200.8960004009,12200.8960004724
"N010009",2414.62739664997,2514.42414564051,2550.0695392434,2623.19348836369,2696.29673103969,2769.42780364174
"N010010",7764.400645103,8025.80271997315,8287.20206954377,8548.60447024104,8810.00350062295,9071.406300055
"N010011",2574.98478766147,2447.59987652164,2447.59569127942,2447.59273136333,2447.5906381452,2447.58915796091
"N010012",12167.7660466053,13095.6933847295,14092.8762215241,15166.2253306556,16321.4564643215,17564.8273625089
"N010013",7366.63208665157,7366.62348872066,7366.63061260715,7366.62432318363,7366.62947753326,7366.6248684523
"N010014",6634.98920759338,6635.93384047698,6635.00977776338,6635.95599761743,6635.03035933063,6635.97816883391
"N010015",1710.53687013739,1617.98980242018,1592.33063612962,1592.25657537307,1592.17099617334,1592.09374494468
"N010016",2156.18090757068,2154.4258635713,2151.95605084984,2150.0922466476,2147.99911988215,2146.19381715896
"N010017",8197.19999606699,8197.19999621404,8197.19999605751,8197.19999600954,8197.19999593029,8197.19999586681
"N010018",4033.36700297752,4032.91344019261,4033.54872889615,4033.06605645545,4033.73306643751,4033.21961731125
"N010019",18474.9244474114,20116.7455453071,21904.4712462359,23851.0677334394,25970.6534629565,28278.6015633036
"N010020",5665.51608867761,5657.97674582364,5665.79469327488,5658.45445009342,5666.70881000825,5658.92744956178
"N010021",4056.55996482525,4186.51718322259,4317.55882180763,4449.39991199408,4582.03813205649,4715.47626878785
"N010022",5745.0615439124,5750.1544824641,5759.51734802407,5769.09256599555,5779.04573049723,5789.38567539006
"N010023",14233.4685838778,14675.8745755151,15096.4222566319,15516.9697231124,15937.5187888857,16358.0673976858
"N010024",4766.48372367929,7382.61542381136,6562.0781589186,6554.29246725486,6548.06171502058,6540.85874305342
"N010025",1364.40090809305,1406.92562478256,1454.63874813946,1496.42233541164,1545.06965226113,1585.86186658269
"N010026",2468.22946531809,2468.23160857468,2468.23373652837,2468.23589066681,2468.23802376567,2468.24018944461
"N010027",3598.63979555701,3544.01539974094,3613.13699262297,3682.2582142246,3751.38049895279,3820.50221634317
"N010028",2066.45340137365,2274.56068678669,2505.3637151602,2761.41613906475,3045.71843378946,3361.45409785999
"N010029",5884.70908253511,5884.68182531261,5884.68178911802,5884.68244357638,5884.68255457667,5884.68317227957
"N010030",12788.881917067,12788.881917524,12788.8819179583,12788.8819184394,12788.8819188892,12788.8819193966
"N010031",9152.23008455186,9152.18908061671,9152.15718157894,9152.15429280419,9152.15509084246,9152.15572756702
"N010032",2399.96410520245,2399.88552164917,2399.82385013471,2399.75020977237,2399.69005655732,2399.6208223779
"N010033",3135.36217538168,3135.17591072259,3135.91798262768,3135.08231803519,3134.97709828832,3134.88252938939
"N010034",10940.7715703958,10767.7373951288,10787.3429795048,10806.9572642968,10826.5695330011,10846.1898470256
"N010035",4450.79138993248,2789.74085745304,2778.93299106768,2765.3863234699,2756.33930816214,2746.12191531003
"N010036",2200.96674653714,2144.00212395297,2597.88050344462,2718.18329443465,2716.8977619001,2715.4030466172
"N010037",3007.93392537263,3080.07985963993,3320.82770522205,3320.73472395194,3320.65998459422,3320.60396195911
"N010038",278.713222084627,278.713221810383,278.713221705783,278.713221655997,278.713221626146,278.713221605207
"N010039",3751.31873778476,3906.37232853044,3906.20956613848,3906.04825298774,3905.88867920515,3905.73053105578
"N010040",2928.58097355762,2928.58097548809,2928.58097855064,2928.58098149746,2928.58098473951,2928.58098818004
"N010041",6899.00000693038,6899.00001428533,6899.00002163521,6899.00002899014,6899.00003634041,6899.00004369534
"N010042",7481.51254766175,7479.76020761056,7475.59204704334,7473.70524026558,7469.98279951254,7468.02421564595
"N010043",5810.89029414017,6145.96551324164,6479.61171243268,6813.26322793657,7146.90949737922,7480.56258291413
"N010044",2955.08678185108,2939.49934184838,2763.21443883577,2755.03215078121,2749.51450551949,2743.6135012736
"N010045",1969.65662931345,1969.01581569284,1969.05362488625,1969.1152470496,1969.17494542071,1969.23679481876
"N010046",4172.76744881789,4455.20709069834,4764.74516005078,5090.85935365153,5447.55328832793,5825.30385226483
"N010047",11651.8941852121,11646.9032454296,12068.0546926109,11942.7787640036,12525.8251775708,12198.6946173229
"N010048",3911.11536591922,4018.6170384585,4126.35250746733,4233.90074568356,4341.64935573064,4449.24335450771
"N010049",9028.33060018642,10580.4170773797,12349.1853308289,14371.7401588393,16689.7524580285,19351.9832200937
"N010050",6132.8613742861,6351.69147166357,6576.6113783243,6804.27798705353,7035.24970580399,7269.79798148072
"N010051",11534.0319789849,11555.0099142485,11575.1069684133,11596.1817059749,11616.1795748032,11637.3719341695
"N010052",12133.3153920163,12436.8802778696,12740.1918383381,13045.4671046443,13350.8152573286,13658.0018015659
"N010053",1600.68818565328,1600.76447703087,1601.06942541801,1601.22696304472,1601.49117526531,1601.69062527186
"N010054",3373.22324126752,3777.03364677804,4229.78837158787,4737.21010587939,5305.94980598435,5943.44102697449
"N010055",1494.19096626763,1494.24005755919,1494.17916020241,1494.22720018445,1494.16739243,1494.21440194319
"N010056",4268.81102427837,5104.23563034458,6102.66136235812,7292.67379956881,8711.68156346556,10404.3977870716
"N010057",6672.75565152492,7894.26293816526,9339.37739498471,11049.0330542314,13071.6556779585,15464.5375876086
"N010058",14912.6172235412,15206.3032295225,15506.3643268153,15803.0455905595,16104.4433356135,16403.9655725218
"N010059",14651.6899719189,14992.3756170031,15333.789475502,15674.774409337,16016.4968623795,16357.8098145625
"N010060",6021.86235863423,6033.86319520711,6066.40767921367,6099.33507540225,6133.24992566361,6168.16440071206
"N010061",1475.16141143577,1474.55290765157,1474.54966391928,1474.54247099888,1474.53905310934,1474.53248618425
"N010062",6451.72949190574,6712.71252072717,6985.57421350725,7269.95760773305,7566.00616473363,7874.1963330347
"N010063",1425.40499822992,1506.96943817974,1593.20995912497,1684.38598299895,1780.77993719466,1882.69044162168
"N010064",6083.07757254909,3850.97887556307,1619.48406628103,-612.80600991408,-2844.03635815391,-5076.66581040545
"N010065",12009.5292811122,11991.3205874934,11936.8290002843,11954.3582722181,11975.1525229333,11992.5258249762
"N010066",4682.28389009358,4866.15566904029,5050.56446812487,5234.38329872558,5418.90922443495,5602.65231978346
"N010067",854.313399012335,853.922228741625,854.468100491068,853.924857118452,854.652759408558,853.90249204137
"N010068",2265.73928838568,2333.67434787962,2402.1554876647,2470.26162849196,2538.71248746859,2606.95132167593
"N010069",9237.37517229222,9473.73784823988,9711.91173569625,9948.25887125365,10186.5205401243,10422.8506938046
"N010070",6625.08808659721,6625.47808131866,6626.22064481828,6626.75111164487,6627.45167649229,6628.06480474403
"N010071",1202.07891399586,1201.73678702591,1201.73214848289,1201.71420486892,1201.70772082375,1201.69311584396
"N010072",10212.2933301152,10725.932291809,11221.0989279179,11696.6047704264,12154.6961527948,12594.7297659927
"N010073",12724.1410784397,14476.0501426346,16471.3596699449,18742.0285734678,21326.301087896,24267.508049084
"N010074",2689.07032548631,2689.23164788213,2689.34281168029,2689.42302780667,2689.47745975396,2689.51784756663
"N010075",4162.5528883445,4166.42967669495,4169.00797403075,4171.64012268722,4174.30826443021,4177.01314732732
"N010076",1562.38456975097,1565.97922025783,1569.32068594283,1572.95051073114,1576.25437881187,1579.92921265888
"N010077",3779.40083995305,4103.46361046278,4455.39450807529,4837.59119895883,5252.66888933572,5703.46785861222
"N010078",10600.7862224278,11967.2794219564,12767.8442585533,13733.1582561067,14652.090348119,15731.9502869283
"N010079",3595.36059394867,3743.82930886489,3892.29792900507,4040.76770150336,4189.23754407009,4337.7084964828
"N010080",2168.14020118924,2178.74935108259,2187.81772192222,2198.61571677556,2207.6981795957,2218.71157856747
"N010081",3406.92491169931,3406.93250480282,3406.81340524078,3406.81680366903,3406.70362724758,3406.70322594807
"N010082",2316.1176179535,1897.90681033321,1860.89823210694,1861.14051763759,1860.97746327489,1861.12974191008
"N010083",1492.73588727263,1585.38495730389,1362.52666223203,1294.47634713774,1294.47609593249,1294.47585095965
"N010084",5980.41537461586,5988.51496953981,5952.28333988903,5961.34615920861,5952.4479136096,5963.20653129326
"N010085",5056.885221028,4935.94486463817,4899.99546403003,4899.86819232827,4899.51837766374,4899.39083566902
"N010086",6185.12277131547,6569.1161153826,6950.35664112573,7331.60144895533,7712.84239470328,8094.08822215348
"N010087",969.651793341831,969.650161508781,969.64903370144,969.649031519205,969.64903051186,969.649028555086
"N010088",2600.06894824301,2722.1538927129,2844.23884076748,2966.32378865317,3088.4087365383,3210.49368442399
"N010089",4511.29860709742,4514.27677782672,4514.13757903816,4513.99674729919,4513.85978953373,4513.72117304696
"N010090",1043.62303051086,1043.62302899178,1043.62302625051,1043.6230249572,1043.62302248145,1043.62302138528
"N010091",11213.2867606337,14005.2717606413,17620.2442886586,22302.3608896982,28365.0756317841,36217.0517648829
"N010092",5730.00000000004,5729.99999999978,5729.99999999995,5729.99999999998,5730.00000000001,5730.00000000004
"N010093",1777.60711541886,1829.3294214431,1881.05173223112,1932.7740432732,1984.49635486285,2036.21866701804
"N010094",5474.42257854264,5474.43235799059,5474.47135385366,5474.48759788932,5474.5219422321,5474.54227486466
"N010095",13120,13120,13120,13120,13120,13120
"N010096",2846.9998119744,2846.99979747587,2846.99978303138,2846.9997686456,2846.99975431342,2846.99974003952
"N010097",3434.57906644184,3434.57900193574,3434.58012943996,3434.58035530431,3434.58146542962,3434.58195801926
"N010098",3175.16357971403,3165.0329138668,3336.01206436866,3357.12387062319,3357.73414163982,3358.24304074909
"N010099",1850.77021183814,1850.77036844691,1850.77032189916,1850.77036235626,1850.77040282437,1850.77044329861
"N010100",10339.5689381891,10349.544368131,10340.4712868461,10355.4272024663,10340.35936757,10363.1024718011
"N010101",7054.78499600108,7054.78498916342,7054.78499080281,7054.78499241574,7054.78499404873,7054.78499566772
"N010102",12866.6902859999,14983.4724083463,17448.2820968815,20318.5877955175,23661.0709608505,27553.4114031076
"N010103",2777.82536509934,2790.65395833503,2790.54376611473,2790.46079424788,2790.38902689523,2790.33277895491
"N010104",1306.17741271269,1305.59051384221,1304.53320671878,1303.48432496038,1302.45673987759,1301.45026600114
"N010105",5625.00000000055,5625.00000000311,5625.00000000292,5625.00000000274,5625.00000000257,5625.0000000024
"N010106",3140.15695670909,3140.84577487045,3141.5588143999,3142.29503792543,3143.05770593259,3143.85001874223
"N010107",8016.5331732962,8021.03463827947,8027.48472904436,8031.75551238266,8038.47945780065,8042.45822582447
"N010108",8843.59136749961,8843.68235605819,8843.78386746591,8843.87311199429,8843.97679679215,8844.06362779064
"N010109",9013.22031660256,9013.30909995419,9013.42293241979,9013.5032636743,9013.62882743254,9013.69376733826
"N010110",541.945359330554,924.866249268692,548.732018308632,706.241875184094,504.391643492596,558.624984149935
"N010111",2712.99726315348,2723.55552908547,2732.95689211868,2742.93988349295,2753.44573889429,2764.50651407074
"N010112",9965.58940467013,10449.4694296756,10933.3489878436,11417.2290436147,11901.1087758719,12384.9888969837
"N010113",5804.87751683688,5804.87800358766,5804.87766438306,5804.8776823942,5804.87768002019,5804.87769513484
"N010114",3804.76380994955,4281.79280234223,4818.6301483751,5422.7744262342,6102.66436147447,6867.79669995303
"N010115",9908.54658507968,11380.757991824,13071.7105032858,15013.9046629835,17244.6699437323,19806.8822297424
"N010116",3554.77049713447,3704.0558592537,3853.34122137273,4002.62658349197,4151.911945611,4301.19730773025
"N010117",9712.3400321114,9712.33996506205,9712.33997440384,9712.33997429898,9712.33997416127,9712.33997405945
"N010118",2662.55382198759,2903.75692571625,3158.69609203165,3427.47407852223,3710.14748704255,4006.72889165605
"N010119",1497.56131439737,1491.89962408698,1485.18023350723,1481.32110960081,1481.40386315517,1481.67540880414
"N010120",1425.10667532406,1425.10123686424,1425.11109711981,1425.11705852359,1425.12344802403,1425.13031405146
"N010121",16226.706057259,16230.2025448609,16232.1728116077,16234.5351656904,16237.1362477269,16240.0202780868
"N010122",5978.24652061335,5978.51511139568,5979.00547948232,5979.50040904013,5980.00355414012,5980.51499221812
"N010123",4695.26155861357,4826.23762680945,4957.51434028112,5088.50152866929,5219.76983539049,5350.76748201468
"N010124",5199.4671641297,6117.39306226935,7197.37171079241,8468.01227516644,9962.97464876589,11721.8611199995
"N010125",1557.39023274235,1557.39009151871,1557.39004837531,1557.38993246048,1557.38988088586,1557.38978334067
"N010126",1964.46922883829,1964.78740375734,1965.27573455108,1965.77559818999,1966.29284608018,1966.82789585063
"N010127",12395.9132986341,12607.5633235582,12813.3680327254,13019.205902622,13225.005925789,13430.8595123336
"N010128",8835.96587844514,8836.88876310459,8836.30200284706,8837.35712306247,8836.63966609789,8837.84915615921
"N010129",9333.33877381749,9687.46610580187,10033.618093983,10371.2748096479,10700.0025678729,11019.4493133406
"N010130",11959.6492746416,12269.8825258248,12588.1632261993,12914.7001265615,13249.707392703,13593.4047458747
"N010131",1494.99101853624,1529.4027103986,1563.7584200032,1598.13364852474,1632.52663059888,1666.93800852437
"N010132",5165.39492048144,5317.65364103226,5486.63250696287,5657.28888003649,5827.94600926353,5998.60374526891
"N010133",7270.01387448649,7524.05293828816,7783.33557343478,8038.09085904241,8297.2263333075,8552.64676493292
"N010134",3630.53354906383,3630.44039675205,3630.90111337594,3630.89044016303,3631.29193425561,3631.34432604334
"N010135",10342.3133449685,10342.7268140851,10343.2947223569,10343.8843870678,10344.5034260466,10345.1529827422
"N010136",8870.16372475827,10496.0250767762,10068.8557532716,10068.3416549375,10067.6498870975,10067.1723898837
"N010137",3665.40986108126,3821.98209430249,3985.24249205237,4155.47674703544,4332.98275565142,4518.07113929027
"N010138",16886.8172284473,19514.4797636679,22287.1711817449,24526.7634548827,27027.2605497419,29841.8878926467
"N010139",4672.07117712471,4672.07117713913,4672.07117715188,4672.07117716465,4672.07117717741,4672.07117719018
"N010140",13024.1115078972,13484.5349903698,13945.8552468001,14406.7445922002,14867.6218748053,15328.534569449
"N010141",1576.97617862884,1627.3581417647,1677.75469582292,1728.14442510502,1778.53556004591,1828.93137985862
"N010142",7381.07669625074,7717.35067825101,8053.65653748001,8389.42458862271,8724.01841410537,9056.91437957108
"N010143",2117.05785277467,2363.28354670494,2887.49044131476,2922.96315023185,2958.77908689026,2994.87079263544
"N010144",6033.46033592929,6033.13106436969,6032.6057942951,6032.27550305158,6031.77299443125,6031.44285199029
"N010145",3616.12328998011,3764.03181617415,3911.93913729861,4059.85854906045,4207.77864978664,4355.71020112035
"N010146",10736.5437777936,10769.3308970605,10735.6229839736,10727.7505193144,10727.7094943406,10727.6788677671
"N010147",3589.13376316242,3580.57432541854,3597.74331122935,3574.79303083661,3615.28674909974,3556.42327248518
"N010148",6439.54123805521,6386.36406952144,6456.93863095087,6524.33087872181,6594.9014849394,6662.29768302593
"N010149",2747.59965666253,2747.600134328,2747.5992539684,2747.59920965385,2747.59866623643,2747.59843593115
"N010150",9470.76188222437,9717.80396641525,9971.2900762759,10231.3882958068,10498.2711067888,10772.1154769641
"N010151",1345.89186703209,1826.12686179434,1825.91495604011,1825.70813366249,1825.51165386483,1825.32055234183
"N010152",2988.88361150121,3083.81183116502,3178.80580736947,3273.7478751954,3368.76593588473,3463.72319859473
"N010153",5642.71713548805,5625.6897189389,5632.69830026629,5625.8963309986,5633.01999106709,5626.10292183473
"N010154",1537.82953066287,1537.82953064884,1537.82953067327,1537.82953069728,1537.82953072211,1537.82953074777
"N010155",8527.46198940038,9527.68672390727,10645.2326273553,11893.8605773111,13288.9458137606,14847.6669797522
"N010156",7575.94721456405,7919.62847358769,7903.90387253853,7902.1983068961,7901.11545283969,7899.50475707514
"N010157",1471.7813807031,1468.72774623301,1465.85507852342,1463.00356268891,1460.30651370375,1457.64231693862
"N010158",1241.4285895566,1164.51846983996,1113.5149663727,1095.29940543601,1089.87061259137,1084.59755296929
"N010159",3989.86256982656,4594.20227855481,4481.20383692358,4481.41006640681,4481.47882292599,4481.64853199656
"N010160",7252.76044632659,7251.48060393859,7251.43662966775,7250.56113468801,7250.35161483698,7249.71570955532
"N010161",8896.01035231671,8896.79313400794,8896.2921206174,8897.17694878328,8896.5756396394,8897.57798656153
"N010162",1966.09192688218,2018.58992306356,2066.66798588659,2114.84062816415,2163.2220021889,2211.81982886889
"N010163",6575.92296978393,6288.77282298907,6334.30491207449,6571.4782370723,6570.92875756974,6570.05221872958
"N010164",1453.06541773978,1452.96086616746,1453.09601852755,1452.98921446579,1453.12675382365,1453.01765279947
"N010165",10174.4794956668,10173.3550360297,10174.5210655453,10173.3949576071,10174.5626666028,10173.4349079581
"N010166",5070.64862107849,5257.27330473884,5387.08332465735,5535.84856874283,5684.00569968016,5832.97495470427
"N010167",1896.9222520338,2024.52770959951,2152.20806229958,2280.01152042151,2407.89661818419,2535.9245907567
"N010168",12494.431911209,12744.275941785,12994.114660084,13243.9605686112,13493.8001940138,13743.6482010261
"N010169",14151.6362827502,14859.8009927176,15567.8044348034,16276.1295775094,16984.2255001532,17692.7357598852
"N010170",2372.21704480535,2419.24088262307,2494.45076941545,2566.48872223644,2642.98133105022,2714.38937949717
"N010171",5263.27975178084,5263.17922987379,5262.79849050092,5262.68411069482,5262.33188207594,5262.20667540089
"N010172",14161.4302523622,14332.2216103388,14731.4811617151,15130.8926360033,15530.2387898033,15929.7668277621
"N010173",2042.63204413857,2119.0787417439,2164.44716625462,2213.18084532631,2262.02595935025,2310.98647057329
"N010174",3568.09138852852,3570.87880675658,3569.12060063827,3572.36406844417,3570.15058735118,3573.93788151666
"N010175",10326.2368703938,10324.8412816494,10326.7072314169,10325.249648472,10327.1821895504,10325.6601145818
"N010176",10024.6413241147,10023.6631521618,10024.7122859362,10023.7272270435,10024.7833634564,10023.7913701868
"N010177",3144.7610014663,3287.52647916378,3430.43499298324,3573.20755936761,3716.19063289234,3858.95947935636
"N010178",1607.08080867433,1655.12643659337,1702.6094716491,1750.09348392725,1797.57635364274,1845.06071581229
"N010179",1851.47838940224,1900.35510273103,1944.87956511743,1989.40478358488,2033.92918611087,2078.45467124061
"N010180",1683.48524564279,1732.78712986788,1782.08839081793,1831.39047521227,1880.69161273052,1929.99397461361
"N010181",1608.81714772388,1646.1286658114,1682.00441317948,1718.27895336501,1754.59716974345,1790.96062046629
"N010182",2703.21083804224,2703.21085340225,2703.21086557489,2703.21087818892,2703.21089115523,2703.21090448648
"N010183",5145.56236650928,5183.74467343768,5244.0190200997,5308.41098330356,5378.98098309087,5456.16969593377
"N010184",1615.30225892537,1004.30900606917,393.598037050174,-217.451014840981,-828.0853427981,-1439.21838816063
"N010185",1850.68704915158,1867.84861637543,1884.94898424671,1902.11089955053,1919.33360730537,1936.61788644745
"N010186",1133.31650072785,1118.30599353168,1118.22679883262,1118.14807563834,1118.06981415806,1117.99201155065
"N010187",6933.60798592419,7138.87633017992,7311.29484069189,7541.03803570005,7733.88629578594,7992.72371968862
"N010188",975.95690089876,975.776628994034,975.697830145446,975.518282594116,975.440206566807,975.261379321293
"N010189",12011.1113111674,12600.0356123077,13032.2417879347,13522.3844933869,13995.5268271131,14516.6194025062
"N010190",9531.60095528411,9898.06900530707,10276.5277115951,10671.2809629257,11078.9588094138,11504.3520403057
"N010191",9252.08269105864,9021.31217420048,9439.30973284091,9438.85467363244,9437.91466839582,9437.44457968058
"N010192",10276.5783124548,10833.8373217381,11411.842338726,12010.5506371415,12630.006452547,13270.1666492467
"N010193",1023.19952996159,1021.57631622482,1020.6643933042,1019.15953895028,1018.23312570891,1016.83133920095
"N010194",12282.7178368104,12587.0663271134,12807.6876839791,13133.8991345591,13338.8829379692,13694.7565985569
"N010195",1164.7543008186,1164.63704155825,1164.52198290614,1164.40842119508,1164.29695308935,1164.18697019672
"N010196",963.851953071621,962.68758289186,959.775736539867,958.478521732149,955.899776121641,954.528387606479
"N010197",9168.98408616406,8958.41215561471,9389.81089812139,9389.26648399614,9388.64273258473,9388.1080170062
"N010198",9155.6915832186,9152.16798044371,9148.67923226414,9145.22014701972,9141.79429352106,9138.39834445798
"N010199",1458.69394329954,1458.69077513479,1458.73184741934,1458.73051791876,1458.7698866355,1458.77025102671
"N010200",9728.23415551982,9803.03913244483,9878.41932008982,9954.3791415211,10030.923053816,10108.0555483244
"N010201",4230.35058219792,4342.30373269974,4454.17680046133,4566.14965262544,4678.00167135765,4790.00357475588
"N010202",5078.16285936152,5054.78857275963,5054.17126863904,5077.78866583624,5100.79680947359,5124.43475099106
"N010203",12092.1615811855,12647.1764110846,13183.955532823,13716.476527692,14238.0940909979,14750.5276595676
"N010204",13589.9772702855,14272.5380215997,14957.1524584043,15642.3832607335,16326.8524619089,17009.246967722
"N010205",1171.12960904765,1171.66899355637,1171.27147556137,1171.85400198981,1171.41423207883,1172.04372870841
"N010206",6780.68784342379,6988.16401128984,7198.69000416638,7409.48912970912,7618.91400966961,7829.85730920485
"N010207",1803.33382368733,1803.13855215253,1802.60624704519,1802.58162863196,1802.55990805944,1802.53949172832
"N010208",1760.70917165545,1760.70917165545,1760.70917165545,1760.70917165545,1760.70917165545,1760.70917165545
"N010209",2627.79484547556,2626.81151695151,2627.03969342553,2626.19453855944,2626.32823410313,2625.59691927011
"N010210",6434.01451519512,7472.9193251327,8679.57700847516,10081.0743336464,11708.8727334298,13599.512496173
"N010211",7666.54288396087,7665.83273557787,7666.40656798803,7665.55635777261,7666.30710616046,7665.27972248516
"N010212",5875.45377893626,5874.36060484835,5873.26380102508,5872.21706833548,5871.18693596627,5870.19227842159
"N010213",7159.65052693394,6385.43035047166,5389.29758104252,5238.15539457559,5204.47018837762,5220.98790920736
"N010214",8635.40556928974,8635.41181916502,8635.41900658162,8635.42512531474,8635.43247608002,8635.43842078201
"N010215",6851.92175138515,6851.92175399269,6851.92175399079,6851.9217539903,6851.92175398912,6851.9217539885
"N010216",8667.28356801663,8727.17178980113,8787.06001158563,8846.94823337013,8906.83645515463,8966.72467693913
"N010217",2678.15926154136,2678.15926154136,2678.15926154136,2678.15926154136,2678.15926154136,2678.15926154136
"N010218",3204.32721759155,3350.35616417432,3495.16877499066,3641.50098500714,3788.32922372527,3936.15946456817
"N010219",5251.44535042415,5251.44535043099,5251.44535043981,5251.44535044864,5251.44535045746,5251.4453504663
"N010220",7882.05221255492,7877.03607509942,7872.13550409771,7867.27630283877,7862.52545544517,7857.81808166059
"N010221",2354.77402541516,2147.80171349311,2147.1951017768,2145.79733012074,2145.1196842319,2144.09540472387
"N010222",2598.93313149599,2598.95993492795,2598.99617721335,2599.03254906924,2599.06909785343,2599.10582419205
"N010223",6981.9255436809,7434.31380826769,8979.38588416727,9196.42801036233,9399.9958959096,9617.19947434401
"N010224",1617.76695712196,1579.69380319931,1585.58321944419,1566.79566240744,1564.48022130283,1553.65375705333
"N010225",7196.87439599619,7178.68270076828,7710.08104537074,7707.31883588038,7704.4793440504,7701.96158368038
"N010226",4255.69481007891,4256.22779296207,4256.03562564569,4256.61259987944,4256.3817109343,4257.0073368561
"N010227",6947.24846168032,7227.06883126389,7547.47136851249,7850.57444818481,8195.38218151891,8528.43518136574
"N010228",2026.27222355937,2025.96530893875,2025.7419092757,2025.44097609956,2025.21775249359,2024.92255642312
"N010229",1755.16601085276,1698.2609569005,1661.86174185128,1661.87431574276,1661.90126412526,1661.91377167683
"N010230",1346.98221323517,1314.21447281501,1292.77167594517,1292.76276562911,1292.76781410455,1292.7589605495
"N010231",11322.9788315554,11860.1569263872,12428.0987883128,13018.9883170645,13643.470840073,14294.1442989774
"N010232",9759.65202506201,10918.7063556395,11420.5369905732,11931.6101224415,12446.6715475913,12972.2753396565
"N010233",4674.08682697388,4790.30395350459,4906.3137650064,5022.60684674875,5138.82043097931,5255.23341525123
"N010234",8158.04191726481,8158.23106178104,8158.42400740414,8158.61706920723,8158.8102680706,8159.00360397417
"N010235",13878.126733614,14107.4755407423,14366.8896514576,14596.8386069271,14876.3385826875,15101.609194802
"N010236",1392.75915216731,1430.2149165678,1471.87946326826,1511.86677514657,1554.70237903092,1597.01101160868
"N010237",6635.47893652201,7372.459018639,8063.51032006531,8930.77233035693,9829.3309048009,10886.63804767
"N010238",3147.88324370273,3192.26293615523,3192.94947554604,3233.25234235157,3246.43514846206,3286.95051606995
"N010239",11898.2951343142,12145.340752459,12393.2267616447,12640.1948919114,12888.189533695,13135.0609222024
"N010240",17896.9245434788,18442.0900713369,19140.9134300261,19885.4070850067,20687.4224381818,21550.7785491312
"N010241",8665.63270710445,10052.0277817658,11439.498032418,12828.2197317573,14218.1663976778,15609.5618147649
"N010242",2753.33669105206,3135.80370979618,3556.25867207577,4019.51566741303,4530.81259644912,5096.31526245635
"N010243",3657.7325203317,3777.52745510786,3897.3874481377,4017.21769906221,4137.10184765121,4256.96814946911
"N010244",14369.4982919575,14333.7546603553,14298.0484514606,14262.3982336769,14226.7320181023,14191.1388925307
"N010245",11665.2939671095,12034.8569576507,12403.4852052833,12773.1280774935,13141.8976290188,13511.6320836974
"N010246",10355.9444027199,10689.6917069591,11022.2080238355,11355.9613593065,11688.6743259619,12022.457147678
"N010247",14042.479688648,14042.4808011711,14042.4613708378,14042.4623027559,14042.4431307007,14042.4438865505
"N010248",20889.2705189464,21567.8417961467,22272.8833779177,22984.4212138836,23724.0583518949,24474.5427528006
"N010249",2001.52737898821,2131.73710735529,2270.76540782841,2418.84271995954,2576.96426799429,2745.50170340597
"N010250",1613.46434729243,1626.37826887501,1639.69130578184,1652.58456753135,1665.93789775494,1678.8062171567
"N010251",2102.05682208628,2029.72331041053,2001.45861630881,2001.46889088065,2001.45870626009,2001.46898164297
"N010252",1497.74304590411,1496.34702939237,1494.31500223351,1492.81607438089,1491.08835942805,1489.86768179873
"N010253",5478.5805488962,5588.87430782302,5699.6065566968,5810.24149162879,5921.18264661767,6032.13768294916
"N010254",6395.17076468275,6434.51956573038,6471.14331480667,6510.13955815806,6547.4713886646,6586.36706905707
"N010255",3802.81857271988,3799.64447394658,3796.86660241944,3794.29294718794,3791.92183435335,3789.74581358966
