"","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48"
"N099780",17.2966927290071,17.1646525758847,16.812706445374,16.6128754402434,16.4091454101388,16.4210183439629,17.290649405359,18.4043207610472,19.6602732521243,20.8717160109023,21.8866712864018,22.7041312112103,23.3375217494542,23.7165678041217,23.9525932579458,24.0298208769045,23.7590917969909,23.2683767092429,22.5544257932882,21.3351608258809,19.9752001088354,19.1584952145055,18.5599497874225,18.0116479524385,17.4694347816029,17.3333692211658,16.9847955149965,16.7856193986524,16.5813567967593,16.596073453384,17.4578869627006,18.5687499012349,19.8187616999592,21.030275712458,22.0471443060116,22.8682690376354,23.5032964629509,23.8881452092286,24.125794018363,24.1988210670443,23.9386484654813,23.4534460130729,22.7374475137883,21.5167631433614,20.1655321941086,19.3469750853114,18.7478508521982,18.2054677867799
"N099781",18.2350737147287,17.8467491763976,17.6300054341376,17.3340293488079,17.0484777154606,16.8558422388571,17.4577583936221,18.8610569672294,20.3532945929985,21.4697646823203,22.2380691135929,22.6954539236322,22.9823525769741,23.3131798337561,23.4739301858957,23.6335825794673,23.526114365641,23.378404007522,22.9908241053748,22.2955568647692,21.1437183003261,20.0225598432127,19.2360134297063,18.7338881243928,18.4639823524545,18.0572622871195,17.8494304821424,17.5481573638935,17.2613040351063,17.069405321196,17.6771303907533,19.0826614046827,20.5761462842333,21.6945214585799,22.462792139127,22.9148857410292,23.2099922663796,23.5468664862386,23.6981659178295,23.8543758786116,23.7513366354995,23.6125206689953,23.227815310789,22.5282297034674,21.3714034251494,20.2510825782491,19.4591989325745,18.9568068384279
"N099782",16.1054318211395,15.690263045784,15.3387683698598,15.0138132509204,14.7188868352423,14.5066615916641,14.6087114322592,16.4628457295231,18.4858881296536,20.4266279366439,21.8849542597311,22.996746790312,23.8123001231939,24.3156327176724,24.5047515714615,24.4050312885461,23.9012007831512,22.9061321461655,21.3065058454631,19.4568276364588,18.3319088302532,17.6200356960032,17.0296392068232,16.607162745998,16.2200561739308,15.8052066387258,15.4539990569208,15.1292979500199,14.8345921199331,14.6225539609637,14.7247575978181,16.5790133274483,18.6021484452781,20.5429687083108,22.0013796176216,23.113275217358,23.9289596217061,24.4324573721457,24.6217787481064,24.5222989348755,24.0187449333284,23.0239847877274,21.4246920826806,19.5753624123406,18.4507931651991,17.7392561134299,17.1491743895455,16.7269872839355
"N099783",18.4113482352894,18.0733916785912,17.5938740536055,17.1880996604344,16.8236797770906,16.9104753893119,18.1863997415946,19.3992026631848,21.1665966425658,22.6192006889341,24.016917657775,25.1173388633149,25.9605897256907,26.5138661200591,26.7246482219512,26.6302806139483,26.2415558964693,25.6593282740262,24.7840727635862,23.540352880518,21.8906230692238,20.8938269842375,20.1394720909438,19.4560915951,18.5771099497517,18.2390294525516,17.7594330664021,17.3533203840064,16.9883790724483,17.0740168519927,18.3474837218984,19.5584827587719,21.3239558864249,22.7757433139495,24.1732805082313,25.2743922681293,26.1190090114198,26.6742398694354,26.8874929081762,26.7959198662118,26.4101737011167,25.8308743968161,24.9585434041752,23.7177238194954,22.070778621103,21.0752750133772,20.3215051033434,19.6383223710131
"N099784",17.793355737732,17.29853424279,16.800995432603,16.4216625432813,16.0956866189645,15.7901597012598,16.7855251558656,18.6629753421778,20.488815163579,22.0959007561099,23.4042353600804,24.3433809831628,25.0545968651843,25.5984334863948,25.9990869176073,26.0726921467662,25.8267254056572,25.2100194532779,24.0501395752114,22.3514651559311,21.0326862738434,19.9629567907412,19.14933794825,18.4499727214272,17.9307347405151,17.4357146459506,16.9378239916016,16.5579918419121,16.2314143909017,15.9252056263964,16.919819127805,18.7968760975882,20.6229544114602,22.2308656220397,23.5405156359738,24.481347211839,25.194482514122,25.7403871894407,26.1431960113788,26.2189932768466,25.9751465714154,25.3603872174257,24.2021667638613,22.5046994081346,21.1865187161247,20.1169295766731,19.3030948132632,18.6032568409077
"N099785",18.2605248557394,18.1269979278315,17.7367590419192,17.4326717711795,17.1429828972538,17.0178966278265,17.7205426136344,18.949379616055,20.295009197107,21.6001074242978,22.8504537569356,23.8207895251878,24.6158701074297,25.2784050142152,25.6292633580873,25.7467213339161,25.6124428814323,25.0699882362214,24.2805770179572,23.1197975091442,21.8049601583097,20.7397477833947,19.9125526328614,19.3068798017311,18.4791924421396,18.3441774939481,17.9526508340937,17.6471095091734,17.3558946962673,17.2291061576073,17.9294464047324,19.1559496659628,20.4997328370308,21.8036166027444,23.0533499439795,24.0237980752366,24.8194987838398,25.483040430915,25.8353594152583,25.9545326995333,25.8221363133364,25.2817427758474,24.4942832541317,23.3353471489913,22.02194019805,20.9573977339946,20.130249033164,19.524129860856
"N099786",18.1740578357687,17.6033871106457,17.0294722687881,16.5352512459723,16.2132996109714,15.9190232305233,16.4275474395408,18.2223025920016,20.0845965700197,21.6978526376794,23.107363700235,24.2343036685746,24.9541763043394,25.5185840208224,26.0140900681658,26.188761400634,26.1456252858091,25.9097851124069,25.3199493883981,24.350211730882,22.7417599129771,20.9630004492319,19.8005786335414,18.9471128664833,18.3283775139006,17.7578509963915,17.1839123529922,16.6895040956383,16.3672299501563,16.0725495062559,16.5805986893741,18.3750398816811,20.2375437143701,21.8515356147854,23.2622199992724,24.3906981484659,25.1123810189906,25.6787456378496,26.1763059672145,26.3531060562954,26.3120789330848,26.0782663131575,25.4903242346748,24.522249414041,22.9151284858559,21.1371960864103,19.9750652864562,19.1215483999533
"N099787",19.5295179988408,18.9421759574218,18.4483395116736,18.037160246134,17.735790317485,17.4486098015727,17.5262848743552,18.8531608365128,20.5508422793628,22.2139380523176,23.5477607073719,24.7413984767845,25.5643163380764,26.3329240107195,26.787469522863,27.0751005454087,27.1009938480499,26.7910230677682,26.1988394012416,25.2999414824366,23.6417114567398,22.093902146824,21.037537097494,20.3269676553963,19.7394346989746,19.1515495835951,18.6568077298203,18.2444428031907,17.9416584653789,17.6529617542969,17.7288548164547,19.053464109622,20.7496072206636,22.4122752454473,23.7468447861685,24.9420442378432,25.7673250767543,26.5386699423153,26.9964048941455,27.2873906609405,27.3167439649093,27.0102154207133,26.4212316803446,25.5251515045821,23.8694287538079,22.3229437371312,21.2666610649895,20.5553695330623
"N099788",21.0021988045434,20.3723893457878,19.5033669191347,18.9048773204152,18.5747544998596,18.0938496273322,17.6941153048193,18.2766203860865,19.346508966209,20.5177055067189,21.7425861272632,22.903002605026,23.9353143135519,24.8071916683451,25.391194579702,25.8977143569536,26.098258605973,25.8929461656781,25.5331577549871,24.9240681533543,23.9302873409769,22.8018095223011,21.9351134858574,21.2296874196007,20.5997462965661,19.7309125053169,19.1314773899816,18.7994719872735,18.3170138132958,17.9153635567623,18.4933133844966,19.5579071917737,20.7243462834165,21.9451512099033,23.102470162077,24.1327445199937,25.0036102524588,25.5878253986708,26.0950313511039,26.297265205336,26.0947028254387,25.7378199543438,25.1319537341335,24.1419269197924,23.016870559322,22.1521878311069,21.4478290729783,20.8183599530111
"N099789",18.005189112538,17.5645287021104,16.9833049867331,16.5330634455617,16.262193736581,15.9648239311692,16.361668916688,18.2608352547663,20.0392311681734,21.6913071119429,23.0137918664715,24.117864144028,24.9388809065529,25.530423750969,26.0407413431096,26.3437405476692,26.3410498366028,26.0579971778156,25.4619364281253,24.5639935180554,22.8395364053789,20.7272368534578,19.5873751883085,18.9416178004743,18.1696496624388,17.7292845914848,17.1578041772852,16.7124815505024,16.4391331161045,16.1376283568035,16.5331813287451,18.4309657152243,20.2061102300249,21.8519037725167,23.168250358137,24.2703932957359,25.0931363967519,25.6863864298074,26.1962020645417,26.5000938012659,26.4985813002662,26.2185853498065,25.6273607701446,24.7319995151322,23.006272267881,20.8933557095073,19.7578049986576,19.1158204568211
"N099790",18.5233901303122,18.0995334635697,17.6858106883762,17.3703519716064,16.9935173924905,16.6972512373308,16.776660234316,17.876301173131,19.675280250924,21.5861489140118,23.2334275771593,24.3601613082865,25.2597281047678,25.8609065067054,26.2355728785822,26.3624049777901,26.2393702154412,25.8224867609049,25.15974602801,24.0663567773819,22.4710896314009,21.2359584845603,20.2710861449067,19.4184206721569,18.703789870778,18.2811917545347,17.8686874804114,17.5541570772058,17.1784116723542,16.8829937132676,16.9621745933566,18.05868762066,19.8525490234958,21.7579784092429,23.4005667174419,24.5240937206519,25.4211130963821,26.0206080617429,26.3942534917316,26.5207879380413,26.3981840042053,25.9825827264188,25.3218372111482,24.231675523169,22.6410654476028,21.4095761303105,20.4475777082527,19.5974605635063
"N099791",17.3066110557595,16.8819717002034,16.5171643143212,16.2050157129063,15.9092584846623,15.7512004732334,16.1720761088982,18.1099572853986,20.5101375394184,22.5390636502637,24.0317989859218,25.1928655756679,26.0231843222003,26.6136052915077,26.9542586876868,27.0406285631463,26.7951551156598,26.0830216599696,24.7431227810999,22.0574092639483,20.3395551548303,19.2326029459221,18.5659080645931,17.9608044855616,17.4380753333069,17.012188585317,16.6460141983949,16.3324182684654,16.0351660621118,15.8755773143503,16.294958671311,18.2316714622437,20.6317501524247,22.6617938490042,24.1565859636432,25.3203065792139,26.1536638450726,26.7473116937377,27.0912449434475,27.1808175594895,26.9383472511389,26.2288649990163,24.8910565755414,22.2065984944735,20.4885489379678,19.380549074062,18.7123273801963,18.1054764251849
"N099792",18.6676920676559,18.1611953745508,17.6863110122159,17.3362553708214,16.9333262364019,16.635202600651,17.2053826729059,18.3091585618992,19.5106554847845,20.8310586004944,21.9375872750422,23.0380396046914,23.9202266384636,24.434756417591,24.7924762709459,24.9192714668438,24.7627166269022,24.3614672755577,23.5547504110722,22.545161783014,21.4646257763827,20.5552522213331,19.9184450802423,19.367162489612,18.8213990383222,18.3161650935805,17.8375616150514,17.4858798970528,17.0824994856482,16.7845779976378,17.3511507156037,18.4495639641474,19.6487486248012,20.9673790288592,22.0737050248263,23.1759606435215,24.0599533668442,24.5785765295618,24.9408888271975,25.070772873345,24.9171306758126,24.5183417169393,23.713778556467,22.70500187195,21.6253416658913,20.718936887446,20.0833081818194,19.531543094638
"N099793",20.0156701840731,19.4423991051248,18.8858511234964,18.4306668862914,17.9873253766578,17.5411497038392,17.5384142321149,18.9747553645661,20.9784739865264,22.860044613928,24.5704928420489,26.0825915771621,27.4593285945893,28.4779905413465,29.2787844025716,29.6507919581208,29.5852658272253,29.103202681001,28.2954197556275,26.8011769483553,24.4023503055352,22.6576555007056,21.5366343568707,20.7816295075446,20.222968224504,19.6492494353266,19.0920153227067,18.6359249985264,18.1915132926198,17.7441161737773,17.7400136486195,19.1750490591396,21.1781704264625,23.0600760912478,24.7716938131032,26.2856810216085,27.6649030036885,28.6865579717013,29.4906679375952,29.8662014967531,29.8042080052836,29.3254862234178,28.5206740172951,27.0289011400732,24.6317565261924,22.887583364509,21.7662720175659,21.0104839504553
"N099794",17.7768575630565,17.5495414863993,17.032555985278,16.7206104062911,16.4286635056087,16.2073409668512,16.4458354485633,17.8027710156767,19.3762871361391,20.8378001419089,22.1506402209104,23.2365113263047,24.1881219680028,24.7431456554124,25.2037585137857,25.1556855990494,24.8735304712622,24.4235173915698,23.7532154483626,22.5448642143387,21.2407016806099,20.382193117519,19.5849146958237,18.8749622545254,17.9402290366581,17.713262578943,17.1970697827529,16.8854393904599,16.5936903608235,16.3723633368303,16.6099679169833,17.9640175154243,19.5344227072908,20.9932286233538,22.3038271306733,23.3880508702875,24.3384183900975,24.8930579127754,25.3535538102896,25.3063582005953,25.0255129474637,24.5770875932087,23.9087166328198,22.7031715287286,21.4018197126723,20.5451370046153,19.749439835216,19.0407817799762
"N099795",17.1467475780192,16.3449008665633,15.5526087797515,14.8786448663953,14.3687154893625,13.96030491818,15.3836343732847,18.2039083067825,20.8730634349542,23.1616061809315,25.1919170802235,26.8948508839963,28.1910516809077,29.1194630916552,29.4552968959052,29.4575226681289,29.1059116292813,28.2271802453126,27.1188027206735,24.837362106256,22.1871870070947,20.4584457496364,19.3269597612125,18.2675666846259,17.18662101134,16.3870580677562,15.5967623881078,14.9245132966284,14.4160531723039,14.0089203705413,15.4332231913856,18.2546405193235,20.9255550282138,23.2164301714224,25.2495227450744,26.9556136236749,28.255261103561,29.1872984940492,29.5268632401181,29.5327612410952,29.1846906698335,28.3093062931847,27.2039437464711,24.9252264926934,22.2771567192439,20.5497364851516,19.4190625351934,18.3601773769483
"N099796",18.3890423094627,17.8877209129753,17.4314155718042,17.028852595441,16.6340815994936,16.6175248160051,18.0711262578396,19.8116519113127,21.3543483100174,22.6549804972818,23.7678049145243,24.6528219602163,25.3908333169263,25.9632454319105,26.2960844503911,26.3992709121886,26.2954828957365,25.8183445170502,25.0807316119491,23.7087956261547,21.8175770314636,20.6137212907043,19.8168520887291,19.1469612771554,18.5117247501857,18.0094130730415,17.5572868459937,17.1554307638778,16.7621218495109,16.740978878218,18.2067741487241,19.9391900756564,21.485978810023,22.7876252456353,23.9021616054672,24.7865631990275,25.5321638385242,26.1024150686175,26.4417008618845,26.5475970961186,26.4448991163834,25.9751340094554,25.2321721213964,23.8640312862329,21.9785693485954,20.7739582261167,19.9760886080544,19.3141654769013
"N099797",17.873094035313,17.5989293458671,17.1936897213996,16.8003744184712,16.4396293942539,16.1227136669305,16.3395464486395,17.9318264593525,19.671740598072,21.1884202439239,22.3034910819634,23.0768541275603,23.7666837314295,24.153949022097,24.3299637656044,24.5344444898255,24.6180261337106,24.4483253142633,24.040200545297,23.1915710056945,21.8725910422206,20.2017451174909,19.2817442938422,18.5666236339797,17.928289271479,17.658649088683,17.2521874976274,16.8599982876493,16.4998454554026,16.1838946627674,16.4006122549768,17.9919799260903,19.7299729870605,21.2475248579795,22.3681557900037,23.1450060076587,23.8341067012885,24.2246264642468,24.4055765262217,24.6107895622084,24.6925692595927,24.526956877864,24.119511338188,23.2765522635611,21.956121733608,20.2933893044533,19.3731358893532,18.6599436286678
"N099798",18.8192580217458,18.2607952755655,17.8081340155228,17.3573165715849,16.9533454921155,16.7403051242116,17.8307862442523,19.3130319635734,20.8513683859798,22.2706785609216,23.3785308993914,24.3324509948914,25.1493394551329,25.6831343489151,26.0765543213694,26.1540273700312,25.9971541634225,25.5950701103552,24.9457244267327,23.6413827651698,21.9847763688958,20.9431840320009,20.1939489308697,19.5299092827756,19.0284766451491,18.4688301922519,18.0148141702215,17.5625304036759,17.1569800442203,16.9422483462748,18.030842117051,19.5116116759669,21.0490562229462,22.4680813073335,23.5762161728879,24.5308297935121,25.3487489594747,25.8838699016216,26.2787774713171,26.3578675571413,26.2026101970306,25.8020577416773,25.1540743788097,23.850900603729,22.1949957974264,21.1533927810962,20.4037298976587,19.7389963023314
"N099799",14.6801299575238,14.4033610136703,14.1810527345018,13.962814670282,14.3342964962289,15.8002973853307,17.4957258401507,19.2022869006834,20.6975523264627,21.874394577483,22.7049153352267,23.2126781336801,23.4834956886272,23.4362791214497,23.2246969077838,22.6818493952047,21.8654938524005,20.7455015211707,18.9577616043398,17.3216992171622,16.4412556905443,15.8299930138809,15.1457307466162,15.02315527282,14.7955646287124,14.5198768169596,14.293651436227,14.0724961040077,14.4504380038887,15.9102646235842,17.6023592084734,19.3076859890083,20.8025789451699,21.9802980246577,22.8127211270617,23.3241183496565,23.5972461959931,23.5552517994749,23.3450169731514,22.8008201969614,21.9944217137485,20.8760166585017,19.0947023293499,17.4532616367739,16.5743832841108,15.9600264037227,15.268354581415,15.1472671524343
"N099800",18.4099199840583,17.8671693227892,17.4836950594762,17.0696682531838,16.7905334640511,16.5445660144363,16.6198273221019,17.9742838506199,19.6315739231421,21.4228165827555,23.021048340964,24.3394843436859,25.329457886028,26.0725033007055,26.5245416986419,26.7134062282155,26.567200565533,26.1285248800741,25.3355043384908,24.1669632796049,22.3780094489042,20.9641358955116,19.9810197087986,19.1878409435745,18.5774641617,18.0365299112337,17.6544251695348,17.2417400180077,16.9635561854879,16.7183755805939,16.7936275646338,18.145167619358,19.7987995209813,21.5860440399377,23.180690536582,24.496175708551,25.4839641841784,26.2254272527184,26.6765933914582,26.8652392840578,26.7196271261895,26.2822584694973,25.491385565608,24.3258661241484,22.5413308455971,21.1310523733635,20.1505551997798,19.3595304332647
"N099801",16.9841069639135,16.8841182261073,16.5875244225455,16.28636957918,15.9800856526663,15.7853400991704,16.6690831438944,18.7542220419186,20.3958349241125,21.8740561451062,23.1733149133302,24.0883605983174,24.8611326415514,25.3784380782919,25.7642563372054,25.7695998718339,25.4799458143999,24.8630998654401,23.6657700526341,21.4811816396968,20.069543747897,19.0460435468228,18.3778830932305,17.8063159253162,17.1508448268732,17.0505579143789,16.7536726211246,16.4522232499545,16.1456393015183,15.9505860127046,16.8340165105717,18.918882275446,20.5603162179772,22.0384437737114,23.3376935072514,24.2528118266419,25.0257250696938,25.5432349688606,25.9293100450521,25.9349557440555,25.6456312285331,25.0291261493482,23.8321301139311,21.6478383105987,20.2364106047706,19.2130549138483,18.5449832230821,17.973460381022
"N099802",18.8084110235097,18.3121757979678,17.8231962685263,17.5400047001681,17.2045159482962,16.9056041169831,17.1805484632371,18.527042429475,20.108307505785,21.702343837291,22.9594489530253,24.0216166401776,24.8357901538952,25.5559831036593,25.9489214559369,26.2168633873561,26.2377478884143,25.933877197174,25.3175387527734,24.0924904283471,22.4029024381702,21.0973437362395,20.2854063700359,19.6005427194104,19.0144103220689,18.5175204400873,18.0278009154004,17.743683827931,17.4072624695141,17.1073546596123,17.3809681033213,18.725655293425,20.305291721911,21.89803473389,23.1543591837746,24.2161083217883,25.0302073308261,25.7505339553,26.1439129571728,26.4124269845683,26.4340515532031,26.1310778770154,25.515720679068,24.2918299072094,22.603378946541,21.298405037009,20.4865296250248,19.8015032111437
"N099803",17.5781890421674,17.1874410286867,16.8962349263385,16.5552434721139,16.310897899942,16.1978579456812,16.6069671712315,18.0595318304651,19.6245437448637,21.0359998908673,22.2218721576395,23.1903630343666,23.8746034830566,24.4383883039714,24.8423068832959,24.8601651132115,24.7874288496376,24.3642112960516,23.6222923199608,22.1661649766332,20.4642701241949,19.5099499250228,18.8532609765763,18.2856108760306,17.7513965441063,17.3629739065296,17.0731818473697,16.7331292457427,16.4892169128984,16.3761661932786,16.7843775188233,18.2345223888846,19.7969076043403,21.2059955989229,22.3899333165547,23.3569540734076,24.0402908450388,24.6035139595271,25.0072433445347,25.0255639610372,24.9535218063749,24.5315362588371,23.7913120205394,22.3378270191299,20.6388493900799,19.6863219759349,19.0308398130625,18.4640941040983
"N099804",18.461385669011,17.6571982832006,17.1527244351693,16.6514860536509,16.2438461944694,15.8410326459441,15.5638215762515,16.7117619144473,18.8042481924019,20.9302322152994,22.6385696042385,23.9453031486739,24.9459952136242,25.7352241075764,26.1454493342014,26.442409122672,26.3429282733898,25.9403479166971,25.0640782309714,23.6430236044452,21.7447847576292,20.5825429025687,19.7209583822201,19.0566051953282,18.606520682999,17.8022899492167,17.2977731409645,16.7964933978346,16.3888133790691,15.985961018599,15.7087121714807,16.8566161580306,18.9490751628444,21.0750459916148,22.7833842167783,24.0901300896621,25.0908435470007,25.880101019566,26.2903606765221,26.5873584951861,26.4879185172619,26.0853795506572,25.2091499827167,23.7881314718983,21.8899216234842,20.7276989201384,19.8661277360975,19.2017836833075
"N099805",14.4461187549057,13.4472026862651,12.7591196196224,12.1353893117525,11.6595165463336,11.2248888635201,10.8289080922387,10.5687003842749,10.5843115116429,10.9998275415146,11.8911024178285,13.0201513372658,14.1567056781484,15.1663833728658,16.0344225290282,16.7176702639727,17.2142018104484,17.6484599307316,17.7644697082955,17.7521864152531,17.5408570571197,17.1360641897154,16.522907656457,15.5806767959289,14.4030540918468,13.4106059321629,12.7271437904432,12.1075551051622,11.6349128884853,11.2032020752614,10.8098519241015,10.5514745030896,10.5673726176604,10.9809817663868,11.86777215209,12.9910763653307,14.1218898534355,15.1265638036567,15.9904144711676,16.6705182061545,17.1649529914851,17.5974796980995,17.7135039619413,17.7019371295993,17.4924004844041,17.0904344013284,16.4812072484152,15.5446480982461
"N099806",18.5846142554879,17.7168906645893,16.8413816267261,15.9826529006677,15.2784735745172,14.7616103052849,15.6106232881063,17.526098902649,19.7230170519334,21.8058148500996,23.5468247715323,25.2273150117003,26.7490208935808,27.9609212329058,28.8520173786523,29.3716966727892,29.5022182242386,29.0644121785226,28.1049482410406,26.2455493691638,24.4413606593554,22.8765274759324,21.3308613611007,19.9885411836893,18.7448511475352,17.8692726008418,16.9898065677692,16.1221563532082,15.4134999129781,14.8934395947867,15.7439309586961,17.6585593461799,19.8579785152703,21.949766871521,23.6919221403453,25.3810100823805,26.9090984220565,28.1249065095184,29.0250701468443,29.5517758127275,29.684742126357,29.2457207325208,28.2870267463842,26.4269329179368,24.618421732288,23.0491296666202,21.5012637006964,20.150436211894
"N099807",17.3677244277467,17.0195322639172,16.5697196581893,16.1986814176951,15.9179426284846,15.7699358855259,16.3169934428493,17.0244912913777,18.5870884039978,19.9717688703415,21.0832517609902,22.0871978494664,22.777371691847,23.3445377037392,23.5047635105848,23.6096173711781,23.4776555347258,23.0190842749721,22.3270082291014,21.3719370451244,19.9646200402336,19.2157944741852,18.6940882157753,18.0722643470796,17.5035927783992,17.1557595996199,16.706241613313,16.3353345904475,16.0545855703548,15.90643886369,16.4530371007656,17.1601729890415,18.7222618182387,20.1069455563969,21.2189172917001,22.2236803182789,22.9150435978013,23.4835965731859,23.6454831412891,23.7520089706301,23.6217891158153,23.1650002580297,22.4746194324387,21.5211081280812,20.1152263963595,19.3671396147978,18.8458527244666,18.2243343820306
"N099808",29.0187657948607,29.9723571920735,31.4391152940592,32.2233064126836,30.4251547629141,27.3402219238477,25.0088815787522,23.7459728050402,23.2456138214286,23.2086481466362,23.483670424234,24.0699460823948,24.8971646597857,25.7271728876748,26.3013956398017,26.8497501482511,27.3315147274708,27.4719498061057,27.2505145526474,26.8232512142241,26.3681479277902,25.9973507687354,25.7474882322287,25.635837916785,25.7074703382841,25.9797452670264,26.3919246547463,26.7823957146675,27.0300477102302,27.1158407530172,27.066141273157,26.9165135503603,26.7043356099185,26.4693878392087,26.2535179229875,26.0933470039586,26.011419845084,26.0136884826011,26.1047462316674,26.2759115873108,26.4906627881493,26.699205071335,26.8600886859972,26.951164864419,26.9691584865653,26.9240265591032,26.8342572846766,26.7246879352098
"N099809",15.3196851217156,16.0011360954185,16.6379613663841,17.1489442428023,17.5735791289979,17.9365058049867,18.0408409135158,17.9718364561907,17.7532238772479,13.6288697943104,13.4515171072793,13.2751429078538,13.1483945595742,13.1637666662315,13.9034462461674,14.6666305147868,15.360591249236,16.0427820659991,16.6802966886146,17.1919556560215,17.617260935244,17.9808567797008,18.0858621005114,18.0174986841331,17.799481863849,13.6756652727543,13.4982305794155,13.321811393578,13.1950319015265,13.2103804411561,13.9500560863943,14.7133540051374,15.4075308729729,16.0900179341414,16.7279003914395,17.2399876901796,17.665760850069,18.0298517547004,18.135371611953,18.067506069422,17.8499508062995,13.7265443322015,13.548905773608,13.3723243562687,13.2454005841102,13.2606161874518,14.0001820531327,14.7634911208236
"N099810",22.1378915545244,24.2562450659881,26.3347688373541,28.0533156889826,29.4785338285997,30.5571349187765,31.1603088279276,31.3880291038854,31.3815127332623,30.9895033220993,30.0427951755334,27.8711825852094,25.3900312183847,23.7309013717619,22.3959368411132,21.3829377555041,19.804639582175,18.9472433746167,18.2711505314235,17.4291148005118,16.8659800621806,17.761804768535,20.0009583962283,22.3016118168648,24.4183080043394,26.498887903598,28.2190726113872,29.6453945664373,30.7261425253245,31.3303698585497,31.5586268130102,31.5531598507523,31.1624319893761,30.2216913178635,28.0612207922188,25.5844149841748,23.9203940356629,22.579359853238,21.5617380915219,19.9849086667243,19.1312416569076,18.4587166806165,17.6143786626178,17.0470085834062,17.9388665850266,20.1699071762265,22.4660601974567,24.5806670950485
"N099811",18.1229488776377,17.537479342704,17.1114286452262,16.7533078090849,16.4104462409721,16.1122102344376,16.1008501666483,17.5211510075871,19.4977377999889,21.317994171863,22.6987337608046,23.9332227570382,24.9330882717668,25.6413432673488,26.1333102452712,26.2326625978806,26.2319766046636,25.7416084117895,24.8452135762561,23.4344377612263,21.4503427406777,20.3608814944376,19.5532017917641,18.8285574583956,18.2679367804654,17.6818394237326,17.254868278046,16.8956663960359,16.5516286577572,16.2521182215086,16.2392846509611,17.65745289343,19.6323449584228,21.451922553952,22.8330198344774,24.068504136298,25.0699488381846,25.7802627778965,26.2745779028506,26.3765504816676,26.3784233568365,25.8907158820758,24.9968274786157,23.5882976152255,21.6060168089088,20.5169611738635,19.7090570763706,18.9838175688829
"N099812",16.9108099109476,16.6435194578776,16.3284369140287,16.0511116846788,15.829971839631,15.5474437935341,15.9301191811794,17.4393867931322,18.9388937921146,20.3071712764773,21.3563357293125,22.2678569555196,22.9490984856436,23.3700015456502,23.721366627956,23.8651410094543,23.5699959730653,23.0779235502832,22.4640598754056,21.4548149632688,19.7521944809751,18.6473618358252,17.9883595106555,17.4854378721519,17.0759614376909,16.8092296622293,16.4946658786439,16.2178136341108,15.9971017100814,15.7149710227966,16.0979414109046,17.6073572670641,19.1069864207593,20.4753786731455,21.524675318306,22.4363322760122,23.1177260776586,23.5388038043666,23.8903483780115,24.0343223743734,23.7394214701657,23.2476129415256,22.6340242343538,21.6250918806794,19.9228500813836,18.8183274208588,18.1595784178072,17.6568813130472
"N099813",18.334263495627,17.7776966026111,17.3672551537227,17.0377973164452,16.7338024123761,16.456031555619,16.8860052691813,18.3854761343347,19.9923341148703,21.4543411741441,22.7592761602647,23.772221992055,24.4808672098558,24.9874820535519,25.4815678834222,25.5022732155832,25.5010404396979,25.1117499365713,24.3952834177022,23.3047686745236,21.6230372991741,20.4177309647096,19.6081227620118,19.0129354856207,18.5470151481763,17.9905261619847,17.5798796338109,17.2499966570067,16.9453979832399,16.6668681393328,17.0959493349577,18.5946030364888,20.2010212769854,21.6629916364096,22.9682471466548,23.9818221986741,24.6913202287182,25.1989249233967,25.6940815043272,25.7159361045347,25.7158006521126,25.3275537080404,24.611973406083,23.5221036005534,21.8406811630219,20.6351953893181,19.8250672461069,19.2291404981268
"N099814",15.9259548516135,16.1444668745623,17.4329135724637,18.7254971083836,20.6495634181165,21.920182701321,23.1428838423092,23.8971754241567,24.5756758708256,25.0908890537038,25.3301731662601,25.2450709802403,24.8863839220804,24.5269546553767,23.4316259605077,22.3839123902586,20.4128261603017,19.7529289383613,18.8810679834692,18.3660032387517,17.2679059621648,17.1790951898384,16.486479476105,16.312326530129,15.7368838498607,16.1882429736806,17.6082075111523,19.03035804677,21.0975347210052,22.346165904065,23.5338047134456,24.191130664937,24.7983818715234,25.3048781507918,25.5602378032915,25.4528491726291,25.0205704133939,24.5921938926146,23.3894820188777,22.3515983038207,20.2961788303076,19.676191484837,18.7614444324517,18.3578835349594,17.2818078393448,17.2331563433871,16.4473026658234,16.3342228577371
"N099815",17.3858250511121,16.8911068396615,16.4972550908042,16.1832904691969,15.8985004439583,16.0048407282293,17.4029304972782,19.1191168572113,20.7209647018819,22.0337258555607,23.1496719261524,23.9606108225097,24.7543745401951,25.1743087134611,25.4770176051244,25.4857835445571,25.2942417378809,24.8108923230004,24.0108856487389,22.5240945234091,20.6779831576714,19.4267727629681,18.721012157397,18.0949385457052,17.5372232131159,17.0425109863089,16.648466684806,16.3341582476608,16.0489322297656,16.1545234163142,17.5510901434802,19.2659780088977,20.8671074714606,22.179792192225,23.296145284207,24.1079747629156,24.9028297936961,25.3242731937741,25.6286299693095,25.6392593774541,25.449650053503,24.9683043207083,24.1703072126059,22.6856828474927,20.8414948220389,19.5912640141927,18.8857629581648,18.2596984884307
