"","f1","f2","f3","f4","f5","f6","f7","f8"
"N032967",1446.47656760641,1473.999806499,1501.8683909643,1530.24417918088,1559.19156009072,1588.58869263374,1618.57829222265,1649.05328490185
"N032968",11696.7452477089,11901.9278808045,12109.1681472228,12321.7409101052,12535.2176085328,12755.3455137981,12979.0674606333,13207.1248438124
"N032969",1524.96697041519,1571.28229800792,1615.59128320782,1646.14289043749,1677.08936346165,1708.67667456528,1740.5375456512,1773.00263463827
"N032970",1525.38578093829,1559.74924303096,1594.86481868613,1630.79351850259,1667.50866795808,1705.07282068155,1743.46118345955,1782.73548358378
"N032971",1323.9963161375,1348.6092535482,1365.46267468257,1390.46341360964,1408.35778471909,1433.39967911366,1451.48390546497,1476.96388873301
"N032972",1463.36360385203,1524.20920012651,1491.1425193141,1514.33848990842,1537.84675943356,1560.24332868599,1582.90242828522,1606.5147619351
"N032973",10857.6541682307,11056.1280843691,11257.117569538,11462.4644344014,11671.1199608732,11883.8990336059,12100.3024308593,12320.8344576907
"N032974",1646.99961359818,1679.11007161246,1711.84869015923,1745.19427062984,1779.19395526264,1813.82815418192,1849.14122209905,1885.11695069983
"N032975",1854.59620216503,1905.19980321035,1945.88755140127,1998.95888021394,2041.67135501488,2097.33121906377,2142.16944348357,2200.54457105964
"N032976",1355.10430293517,1379.75505542595,1396.95936491572,1422.02103476606,1440.23956834296,1465.30673164492,1483.89182022803,1509.43132423519
"N032977",1632.69631549928,1660.32268486369,1696.03654760811,1725.98622021417,1762.09848614491,1798.60722607875,1836.96206271727,1870.36215220927
"N032978",1583.03103012622,1646.25256384846,1681.51833736512,1727.74069735111,1759.67100445849,1775.23282931212,1791.9110775531,1815.1364514604
"N032979",2565.06797217907,2642.58822706381,2726.4309052188,2808.19675125338,2897.36312349353,2985.5301664792,3079.24982794379,3173.48729909958
"N032980",6008.98666941119,6104.30615690869,6120.7140196016,6218.80486326269,6233.69955469718,6334.69035472274,6347.968198606,6451.99406286541
"N032981",7662.2153117454,7762.9244897418,7863.44621107233,7964.12911184965,8064.7410539067,8165.43866617175,8266.11802738457,8366.84948481327
"N032982",1469.29508591925,1491.32740009608,1513.26713990388,1535.73460440412,1558.17727755956,1581.10289078608,1604.0609804044,1627.46734267449
"N032983",1445.21345555365,1482.47560105492,1520.57856564594,1559.72352446607,1599.83966431125,1641.00634197219,1683.20711272141,1726.5276446181
"N032984",9656.60479783927,9879.31639574033,10067.7611013383,10303.6698650331,10496.0623544188,10746.6331620725,10942.1395067975,11209.1198871718
"N032985",10650.6687810886,10910.1232857481,11133.9481418132,11279.378075451,11342.2429174095,11485.9010115212,11655.5633078269,11867.5064940791
"N032986",1327.24392056803,1350.0387088128,1372.18403359298,1395.16562082007,1417.63628578978,1440.82768592643,1463.62483783529,1487.04836850474
"N032987",11324.1558888338,11499.5546386638,11682.0953445583,11861.6028983958,12047.226448225,12230.856709069,12419.8693589559,12607.7117772624
"N032988",1386.35818384033,1419.61846812799,1453.80205269993,1488.80781912214,1524.65434736621,1561.36616658745,1598.95991222485,1637.46051009171
"N032989",1438.76319853165,1473.43185536809,1508.94154788104,1545.28284195912,1582.5024074574,1620.59965500566,1659.61566245234,1699.55656747048
"N032990",11065.0533778724,11252.8608124192,11440.1551185858,11631.2707486201,11822.9655150111,12018.0912961462,12214.7228754112,12414.0558537775
"N032991",11039.6652889748,11234.1612169881,11420.0617877883,11615.2680196791,11809.9974636321,12009.7266099956,12211.5629442219,12417.1270447654
"N032992",11209.6001797371,11388.5269987854,11547.1640759351,11721.4535112709,11888.3307230564,12062.6922746947,12234.9423807189,12411.3265986978
"N032993",1333.08688094186,1354.78332556476,1376.15940125648,1397.96388632289,1419.52532318722,1441.45132309366,1463.19779948141,1485.25803107651
"N032994",11671.370855307,11869.5163102932,12075.668457523,12279.326959847,12489.8759181612,12699.0388648712,12914.3071335562,13129.0620220515
"N032995",1964.10331712685,2022.40449946618,2079.60993437164,2140.05154089867,2202.0533034353,2265.47244789332,2330.08113311728,2397.9437835649
"N032996",1436.9452591071,1467.21037261407,1498.15271013001,1529.7464647069,1562.00688715413,1594.94738393739,1628.58270759956,1662.92711663947
"N032997",9744.51709760319,9984.48646505802,10149.1760985351,10404.0408731958,10570.3246874935,10841.5358051697,11008.5861138751,11297.7955847889
"N032998",12745.251349967,12991.5932553188,13245.719978571,13504.7540873344,13768.8372995928,14038.0669478709,14312.5586852139,14592.4027123345
"N032999",10375.1107776282,10581.3058152585,10791.234659383,11005.3332764759,11223.678670939,11446.354767271,11673.4469000417,11905.0437946795
"N033000",12492.9839111478,12775.0170892103,13048.5843528894,13338.146689588,13625.936295922,13925.3130822221,14226.6862857341,14537.4162017248
"N033001",9820.74476141823,9923.13368073487,10150.3603856666,10256.8502143903,10520.1794194644,10647.5511008126,10913.3189785501,11026.3203015912
"N033002",12700.6407906533,12984.7547386469,13256.4678271716,13553.4949633309,13836.6206144311,14147.1491274417,14442.1296943152,14766.8248483391
"N033003",8272.34279836373,8438.30518272204,8601.36101186677,8774.47887335454,8948.78882893038,9124.16484416622,9305.41592922403,9489.98501082131
"N033004",5905.560263884,5993.09811016901,6080.89820140573,6169.93060663298,6260.19969280297,6351.7252515037,6444.52714693324,6538.62556116051
"N033005",13556.2180808341,13974.8785107658,14406.703259747,14852.5452260635,15311.0746389417,15784.34491604,16272.6563637372,16775.1919135065
"N033006",4666.26069629371,4856.63422403513,4739.46266543473,4919.55682930937,4728.40363996819,4903.67555276017,4907.98093844904,5156.85311132988
"N033007",5723.16876190201,5847.67978937541,5974.90418930411,6104.89363362272,6237.71104550801,6373.41764912286,6512.07542716858,6653.75016540459
"N033008",8223.32956321927,8352.20774952465,8499.96760396774,8628.82939656863,8779.74301898369,8914.61322385408,9066.96187968182,9214.39760792705
"N033009",7509.98052469453,7598.09467164834,7686.29626138595,7774.43239017377,7862.63742099696,7950.79360433503,8039.00445576828,8127.17930371509
"N033010",6971.84217373482,7160.331577343,7119.64304245199,7358.49642742106,7536.27035880159,7619.20839631028,7577.11914391462,7620.27727632724
"N033011",12367.4742425986,12677.0122348937,12979.6500529009,13303.6955569531,13622.159767282,13961.4983534964,14296.4591781838,14651.8479982594
"N033012",11412.045509986,11416.1091087289,11604.2096582514,11897.7126991485,11894.9558184264,12102.3717208033,12322.844995197,12508.6744327068
"N033013",8570.31954568017,8739.4594112071,8907.75352395666,9082.14517867328,9251.48956226785,9431.14634081002,9613.05745681619,9807.79809989401
"N033014",1516.45430628004,1536.60438092915,1581.73405508233,1600.90137735406,1649.96263438202,1667.72864562495,1721.3075582166,1737.16869058146
"N033015",12445.3229573588,12723.7321278568,12949.8885415796,13244.7779978151,13474.1372004452,13787.4331735537,14018.7524069326,14352.753333323
"N033016",1450.96808019554,1487.45274316104,1522.66269509343,1560.87446085961,1598.3135340825,1637.85477624984,1677.60989930064,1717.16021009163
"N033017",12495.2537409877,12716.6232550467,12889.2104391959,13112.5051766336,13292.2119131653,13517.3432445091,13702.4711444293,13930.2471227099
"N033018",1493.77389655572,1547.99336021695,1562.0850650732,1619.66476963805,1633.50155713973,1694.67327465949,1708.16297497888,1773.17630708228
"N033019",1666.3068302054,1692.52838255251,1718.36875326121,1744.75329313919,1770.72813151802,1797.22808733457,1823.44725602364,1850.12235951273
"N033020",1397.07300872495,1423.31160892007,1450.07281948195,1477.2355550691,1504.97704568782,1533.12568264147,1561.85948302582,1591.03801391588
"N033021",13270.1548018452,13460.0285813828,13641.9907431849,13832.6381675346,14014.5091309542,14206.0128474021,14387.7748136049,14580.1796364151
"N033022",13046.4067814446,13274.232662765,13310.2233756774,13468.7792938456,13538.5080469564,13666.7210552801,13878.4009822688,14185.776419859
"N033023",1561.35531943109,1591.11863638975,1621.5196464608,1652.41372711067,1683.92911403296,1715.99096952203,1748.70513398261,1781.98524703793
"N033024",1780.4028573036,1825.35155951473,1868.1075516038,1915.31577380915,1960.13119078584,2009.71388449755,2056.68666121098,2108.76472053907
"N033025",1682.00381173316,1716.80618539563,1752.74750469959,1789.03252948648,1826.35251389417,1864.16107699806,1902.94347101424,1942.32624771595
"N033026",1328.86967799275,1362.04210644009,1375.01686459108,1409.45932932803,1422.70204319488,1458.46694795578,1471.98034563274,1509.12232087253
"N033027",1376.09787306879,1402.03343498863,1422.34790670326,1449.11278414177,1469.56584944595,1497.2226286213,1517.7933365789,1546.41046612372
"N033028",1513.06062945844,1541.32517250415,1577.11575805162,1606.87323574995,1643.89046996654,1675.21569215484,1713.50478560099,1746.45070294886
"N033029",1674.78690229255,1700.42910987934,1725.83031521004,1751.57136261962,1777.04761833795,1802.82509185124,1828.44796860886,1854.33032627357
"N033030",1498.43463529573,1533.40702768505,1569.1517355566,1605.78382800341,1643.21766495842,1681.57517358979,1720.77793811106,1760.94271869262
"N033031",11788.5172004416,11801.3837974873,12037.7455567533,12294.3547488186,12274.779243754,12554.39901118,12705.4789967163,12932.4693278006
"N033032",1640.27303270828,1672.68082745107,1705.65994014303,1739.13816244784,1773.18770431146,1807.78100572295,1842.97124750003,1878.74091815367
"N033033",13519.6815150396,13854.4732379746,13840.0394987851,14057.5785805991,14093.1746937702,14199.3044355839,14423.2120615003,14784.3364780917
"N033034",1542.55125438955,1597.32877824134,1619.60935297475,1669.15707313268,1688.27329672385,1732.01443715564,1755.05968104015,1802.76113736624
"N033035",1699.97915171556,1732.34130734033,1765.7163920755,1799.30072916362,1833.67546355087,1868.45688833473,1903.93452842787,1939.92890057642
"N033036",1485.70114611367,1523.41111718009,1551.71162284529,1591.50002302297,1620.86413381856,1662.69560278427,1692.80595493037,1736.96086512946
"N033037",1334.63888645423,1352.94035486378,1371.22367089127,1389.7890604159,1408.3774258041,1427.2137959982,1446.12232485722,1465.25598758925
"N033038",11466.0886779216,11655.1478985894,11818.9627631501,11984.2892051154,12150.2313831242,12317.4286334379,12485.4717079218,12654.6774697233
"N033039",1698.78908634646,1740.83738435793,1783.58275872083,1827.71690770514,1872.60632590526,1918.93081627982,1966.07121564165,2014.69575613312
"N033040",1409.6029702887,1439.29542127496,1470.4242600927,1501.48012771265,1533.91403962493,1566.54129209305,1599.99536770358,1633.91878503775
"N033041",9089.60778790768,9239.79869461145,9396.2992212714,9554.33381415132,9715.1221629459,9878.52304398127,10044.7257443255,10213.6666004308
"N033042",11024.6741731645,11257.6940856744,11492.6979054381,11737.5030289357,11981.862615855,12237.7123294072,12497.0661415115,12760.0212492737
"N033043",1508.04511033627,1539.37868537454,1571.69595352372,1603.91540015885,1637.51819698923,1670.71582418665,1705.80398548269,1741.08167450272
"N033044",12238.985705674,12501.8761263041,12769.9001029496,13043.6809068408,13323.3315619632,13608.977450386,13900.7474152574,14198.7727923772
"N033045",10973.6658515269,11170.8430418782,11371.8442209915,11576.2401180062,11784.4190101628,11996.2351499823,12211.8953727925,12431.376510838
"N033046",1417.38666906336,1444.92808057412,1471.66207524433,1499.53504307352,1527.32303465072,1556.05505429183,1584.89907721798,1614.56075366435
"N033047",1398.61589512382,1431.86263843509,1465.44123747848,1500.15672512808,1535.41998663622,1571.7275503845,1608.72436548122,1646.72481720537
"N033048",12474.5640531063,12660.4388187338,12840.1865275452,13029.0718098823,13213.201825671,13405.3928251239,13594.092987443,13789.800862429
"N033049",8349.22407636705,8527.09461341283,8705.30251760602,8890.54958500776,9076.56259072047,9269.51985649229,9463.65724625329,9664.67141984024
"N033050",1516.22489339099,1553.35276592612,1590.8154619462,1629.64617204901,1669.04245188438,1709.70591157614,1751.10093410955,1793.70537141293
"N033051",1346.68039153421,1366.46912980287,1385.21026319307,1403.96840039321,1422.73951369287,1441.52771436401,1460.33035956741,1479.15021088041
"N033052",1615.19687531834,1654.95887869429,1693.54935266332,1734.74987501097,1775.57462319757,1818.47377304914,1861.49302775162,1906.24410159143
"N033053",12117.905037495,12345.2217179296,12578.0922537043,12813.5778551707,13054.4970766771,13298.7184840556,13547.7965520815,13801.0091666138
"N033054",1368.56712357626,1398.07080070124,1428.08593976076,1458.84841626266,1490.53807027329,1522.61735304199,1555.40153637773,1588.91025887217
"N033055",1670.46692793001,1727.09458105344,1768.76753000492,1830.91143606727,1892.43419976505,1954.92615104905,2002.72431190651,2071.26369738222
"N033056",1465.94803473834,1500.93886266555,1535.19018802628,1571.40906577695,1607.51095659968,1645.20197792718,1683.16631610868,1722.46758020539
"N033057",1439.25540546899,1470.37138917732,1502.41654186835,1533.65303236492,1565.43489244319,1597.85006483537,1630.91049359087,1664.64727800062
"N033058",9868.38429358419,10034.0075835667,10205.6064585029,10376.9553826978,10553.2340602873,10730.3515058269,10911.5832771578,11094.5436900267
"N033059",12274.5649139606,12552.0349427105,12834.192830795,13123.5727710083,13419.3858867857,13721.789847515,14030.7719229223,14346.903441624
"N033060",1632.0681760833,1671.59120315521,1711.8299377041,1753.38002359968,1795.69793229208,1839.25056664598,1883.48925592067,1929.24800766423
"N033061",12884.2807524118,13132.0942030965,13384.1773749855,13641.16721717,13902.7218877519,14169.7295418113,14441.6148710223,14718.6486623724
"N033062",10406.2174732543,10651.6347057762,10849.4692598723,11067.9378972579,11277.8826075431,11500.3209675129,11720.3418261407,11948.777605003
"N033063",11763.0312258442,12081.8615522859,12326.6556012556,12659.7041047615,12917.505843891,13265.4393845882,13536.9015805427,13900.4193909796
"N033064",11873.0042454963,12201.4982155662,12432.3581925918,12773.0144293297,12970.7274434695,13286.1380451199,13524.6123427926,13888.8211588572
"N033065",11141.6130596068,11384.4832460284,11617.4232157136,11872.0570769815,12130.1665660323,12381.1373744238,12652.5007101843,12928.9135305401
"N033066",1496.78540370019,1518.29464369159,1539.63005414541,1560.70847644025,1582.18937552086,1603.6668563286,1625.26176559309,1646.97672165092
"N033067",1532.67929895154,1578.66513845147,1619.97971930485,1656.00205188165,1695.94040602228,1745.72975866038,1790.89406360065,1830.81333158807
"N033068",1539.03003999903,1570.51547284979,1600.7630450233,1633.55149398701,1664.94127587753,1699.09141858177,1731.66439853761,1767.23785899426
"N033069",1410.97092241442,1441.62370120087,1472.66565022818,1504.32149938537,1536.6623990386,1569.7012377147,1603.44634341355,1637.91807901424
"N033070",1483.99564087639,1514.41372388231,1545.24702180891,1576.87943544307,1608.99187282678,1641.89471856826,1675.33566871476,1709.56641228019
"N033071",13102.9841496067,13211.7885440168,13398.5279265668,13585.3858588861,13772.3254958465,13959.3767905377,14146.5195554617,14333.7732610248
"N033072",9958.34446588265,10108.5501138493,10259.0619461824,10412.6151655615,10567.1813863475,10724.3566061612,10882.983416772,11043.9996225756
"N033073",1549.7958026636,1586.90562808759,1619.40353852233,1657.80500499824,1692.10371271026,1731.88461399502,1768.03450702843,1809.29563914813
"N033074",1534.42390785991,1568.93738996906,1604.65782703536,1640.95093051683,1677.91166532599,1715.94690041255,1754.85280790547,1794.64326748223
"N033075",1448.88022442405,1486.17013128168,1520.25952558179,1557.38843326326,1593.77133548237,1632.18721094269,1670.6577484108,1710.65483468372
"N033076",13778.9160278557,14123.3436460185,14462.6695030272,14820.2046751134,15179.1903261718,15552.2927295737,15930.5837289738,16320.9998236993
"N033077",13025.1441770729,13307.4839421112,13587.5179971296,13878.3112341767,14171.7174062929,14471.4513975698,14777.4261287478,15089.8705787811
"N033078",1661.40398629352,1711.27906686575,1754.76121224528,1815.69259582598,1881.02610341208,1937.77691194377,1987.84901068695,2056.08495149441
"N033079",1474.94224302858,1511.19574632067,1546.27404556179,1576.05139571945,1612.03273414449,1648.55276383006,1683.81304536753,1716.83583649613
"N033080",1632.84770457001,1672.87825925991,1713.77444764876,1755.81928271507,1798.76606751964,1842.90611432676,1887.9559161918,1934.22208560595
"N033081",12448.4849725162,12726.9116905021,12997.3656449704,13281.97909031,13568.2145064905,13862.4948869974,14161.8143178893,14469.1619209153
"N033082",12354.5626815325,12742.8045857269,13136.8805755043,13547.1670029135,13965.5929189387,14397.5926269258,14844.6537896856,15304.9369753988
"N033083",11990.49400147,12417.7601696702,12777.8502846832,13198.2055437524,13577.9187552798,13991.1103615342,14393.9298046561,14808.2655932021
"N033084",12110.0521489981,12249.9981597317,12563.1954680697,12678.731677443,13046.67405539,13218.6379604014,13558.2224345838,13690.4883293274
"N033085",12819.078330959,13249.839156689,13633.5451350607,14073.9644423074,14540.8565625842,15023.3131115473,15460.1088766308,15955.0204939278
"N033086",11825.9059242841,12175.4912509317,12484.5293286587,12837.4414098295,13152.5837930829,13498.5577720187,13838.9456720885,14204.2644218442
"N033087",1548.68843420412,1576.96098774826,1605.22306782062,1633.48684026564,1661.77786838089,1690.0954537521,1718.40689098252,1746.74486482901
"N033088",1432.68053629413,1466.00954670439,1500.1116150743,1535.00633071749,1570.71124796573,1607.24769063669,1644.63315167487,1682.88702659335
"N033089",1441.78946837524,1469.86043519184,1502.29558333459,1531.93275582826,1565.35309176119,1596.55618162062,1631.06542029495,1663.8503740112
"N033090",1769.78791317815,1826.70927967657,1883.55616968566,1944.49745455256,2004.7661974769,2069.92610375983,2133.64165909021,2203.52504062261
"N033091",1467.17567056793,1494.53459176021,1526.77112064777,1555.72244712145,1588.81187602567,1619.33383841622,1653.39168762665,1685.47733708194
"N033092",1476.89270466936,1507.0770898966,1537.85727325476,1569.2861228761,1601.33478411287,1634.05866233961,1667.4300148582,1701.50326644268
"N033093",12223.4108454534,12498.0230233482,12781.1556994518,13067.4235532762,13361.5969785308,13659.9919694317,13965.9771888185,14277.052948458
"N033094",1537.87039663,1577.80909243277,1618.17855205371,1658.59715210637,1699.60781589659,1739.82623586719,1781.89689558004,1825.95346295084
"N033095",2910.72985411709,2927.86210938945,2990.76140330979,3423.23949490571,2960.87883689735,2978.04197757873,3040.97237325246,3473.48227192365
"N033096",2194.90004396012,2206.04933198401,2250.82956060686,2651.72462499264,2267.70516751934,2279.31147176771,2325.69822679021,2739.97140305022
"N033097",1781.16797702131,1792.25346677337,1803.34606497114,1814.42699098893,1825.5241530599,1836.61428133094,1847.71144756688,1858.80088076984
"N033098",11748.7115180134,11876.8763365847,12587.2196591694,14812.5561947392,12373.9591688197,12502.0244751047,13242.5053770156,15575.2537883133
"N033099",2933.12327589661,2948.80908563717,2964.95166220372,2980.80182995576,2997.01721726444,3013.01649912154,3029.31793573529,3045.46463105471
"N033100",4543.50349042199,4552.19411542975,4559.46037784911,4566.72468750673,4573.98899442821,4581.25342540369,4588.51790192646,4595.78246592785
"N033101",3885.46011128262,4338.23508862188,4133.33128544618,5886.88129032377,3910.21584320852,4361.21552826936,4154.66709866144,5906.6927881101
"N033102",9320.79997315851,9465.79205891685,9863.51378118663,11864.3636757491,9652.37891353402,9802.52896022157,10214.3992692532,12286.427570125
"N033103",10024.4549401683,10097.2395149525,10156.0230107413,10208.5225271476,10261.0219533174,10313.5213114697,10366.0206738567,10418.5200372689
"N033104",12875.6623380538,13332.704170531,13767.5552619423,14180.5445790032,14572.3616539397,14943.6697713465,15295.0819703805,15626.9659172753
"N033105",1795.71368887929,1814.43299482385,1821.95339504508,1831.0932703408,1840.23314563658,1849.37302093228,1858.51289622803,1867.65277152379
"N033106",2303.00815450749,2329.34611738661,2337.07601544818,2347.61232765148,2360.15842825281,2371.06078381891,2386.18158708486,2400.73889013425
"N033107",8039.60387942751,9379.86329580017,9203.71870452674,10614.5812203763,7996.13283522079,9344.83420971549,9156.06331170787,10552.5826430353
"N033108",4856.26461948067,2470.136327773,2531.30289669179,4691.36271201413,4856.26461948067,2470.136327773,2531.30289669179,4691.36271201413
"N033109",14346.4985141871,14429.9840833966,14437.7425767694,14350.6494497869,14202.0345469562,14176.8198422563,14160.4606623866,14060.0252450682
"N033110",4682.01672117786,4713.78310156981,4720.66489588857,4721.02801102295,4721.31814385543,4721.55210758342,4721.7417458925,4721.8966808382
"N033111",4114.58138986611,4804.68553875323,4515.92170794798,5011.97053280446,4114.64505822345,4804.74529983153,4515.9927707815,5012.02896331709
"N033112",4714.95350491719,4751.51620359639,4778.17129010386,4804.49031139448,4830.80823484447,4857.12533821269,4883.44180585302,4909.75779140961
"N033113",6812.96304235937,6789.57676513808,6784.17771806547,6784.17778683661,6784.17786487701,6784.17794636266,6784.17803047453,6784.17811584514
"N033114",3094.45085269077,3145.93747437672,3191.05893123487,3230.51898195783,3264.9653290418,3294.98789265793,3321.11941449107,3343.83764235439
"N033115",9052.76465794078,9052.76466967262,9052.76468111562,9052.76469269751,9052.76470422532,9052.76471578623,9052.76472734097,9052.76473890738
"N033116",2010.59160079548,2017.65069404943,2023.85887740471,2029.31650483798,2034.11261029776,2038.32606298946,2042.02663445333,2045.27597625672
"N033117",11793.4531763581,11838.4209719082,11929.2854296469,12004.8859750145,12082.1259491708,12141.9581214029,12231.2051716281,12304.9723394739
"N033118",9962.82249558169,10043.1473866742,10120.0713326034,10203.8433247611,10280.3155205725,10360.8055759809,10437.7328607294,10521.66407985
"N033119",20358.033792516,20422.3299204934,20480.8219560378,20534.0338419209,20582.4422235225,20626.4807196006,20666.5438052886,20702.990345378
"N033120",3787.36017281307,3853.43034562613,3919.5005184392,3985.57069125226,4051.64086406533,4117.71103687839,4183.78120969146,4249.85138250452
"N033121",4197.78176237064,4237.66576718365,4272.16516710933,4301.96958639608,4327.6903361938,4349.8665230575,4368.97153821831,4385.41957335553
"N033122",5007.02092996978,5063.10047452793,5112.89163231674,5157.04345335356,5196.15099996766,5230.75663845519,5261.35225160649,5288.38205227432
"N033123",3293.89938843091,3293.89938851138,3293.89938853236,3293.89938861603,3293.89938863392,3293.89938872113,3293.8993887356,3293.89938882671
"N033124",2779.17393308866,2800.40786615128,2821.64179921274,2842.87573227424,2864.1096653357,2885.34359839719,2906.57753145867,2927.81146452017
"N033125",10213.8165909824,10213.8509715419,10213.8373063674,10213.6790464476,10213.8308412935,10213.8610524114,10213.8625648676,10213.7889546447
"N033126",10094.7222362054,10094.7228664806,10094.7228344032,10094.7219311106,10094.7220255324,10094.7220816819,10094.7223389305,10094.7231154746
"N033127",3139.74979628726,3136.33930581133,3133.67883241617,3130.45395011702,3127.71502821351,3124.62234859907,3121.84686744548,3118.85211909337
"N033128",1169.33662441731,1169.33662440948,1169.33662441032,1169.33662440291,1169.33662440359,1169.33662439658,1169.33662439713,1169.3366243905
"N033129",1236.50431810333,1236.48467372093,1236.48856800874,1236.4693469042,1236.47291334388,1236.45410316814,1236.45735339455,1236.43894218614
"N033130",2939.99999999996,2939.99999999999,2939.99999999997,2939.99999999997,2939.99999999997,2939.99999999997,2939.99999999997,2939.99999999997
"N033131",7200.00024898667,7199.99929328709,7199.99955168303,7199.99866582978,7199.99887056326,7199.99804796148,7199.99820502353,7199.99743973991
"N033132",5292.52433482339,5292.52433482339,5292.52433482339,5292.52433482339,5292.52433482339,5292.52433482339,5292.52433482339,5292.52433482339
"N033133",6078.81207068833,6258.58740483301,6023.87122052988,6068.95631839329,6113.17834218454,6158.02710463051,6202.43747750794,6247.17111255432
"N033134",20298.5519050478,20457.1142245437,20597.7699055393,20756.5622033512,20896.9990990426,21056.0269972871,21196.2394846058,21355.5087455847
"N033135",1014.99983886268,1014.99988252922,1014.99952733923,1015.00004269292,1014.99994113064,1014.99997084559,1014.99960738063,1015.00010521656
"N033136",21391.6460365564,22221.2654860059,23083.059571747,23978.2761035088,24908.211284081,25874.2115861128,26877.6757016992,27920.0565675765
"N033137",6906.22946410576,6939.95240099923,7017.91867980521,7044.96427179819,7018.14856826276,7084.76201399178,7135.81528596006,7122.06882067853
"N033138",7506.34933672422,7776.1818253877,8055.71404539489,8345.29467524855,8645.28492747882,8956.0589992068,9278.00453890473,9611.52312993479
"N033139",3338.78337438725,3449.69152059285,3564.28382821759,3682.68267822107,3805.01451682978,3931.40999057759,4062.00408583217,4196.93627295614
"N033140",10180.7982639897,10333.8615036819,10486.9247433707,10639.9879830514,10793.0512227657,10946.1144624772,11099.1777021739,11252.2409418633
"N033141",2649.25643830926,2669.03287661852,2688.80931492779,2708.58575323705,2728.36219154631,2748.13862985557,2767.91506816483,2787.69150647409
"N033142",2837.09804047266,2837.09804058284,2837.09804017327,2837.09804032124,2837.09803989754,2837.09803976265,2837.0980398113,2837.09803982236
"N033143",1133.18455988099,1133.18934064637,1133.18802992689,1133.20822556466,1133.20850038299,1133.2094414961,1133.20771974439,1133.21124296695
"N033144",5701.81190410048,5702.73587476229,5701.55530719689,5702.46790853481,5701.2992308928,5702.20059113571,5701.04367459736,5701.93392055129
"N033145",7180.95601281497,7330.85385042522,7483.3022033924,7638.97392246774,7797.8349445782,7960.05661009658,8125.60680608538,8294.6582139341
"N033146",4364.37616394208,4272.21334070627,4181.99672771228,4093.68522430723,4007.23860162834,3922.61747514996,3839.78330248947,3758.69834296657
"N033147",3099.93776638105,3099.91594606365,3099.93784162608,3099.90905990831,3099.89015054088,3099.90597178885,3099.87838834096,3099.86504682877
"N033148",1017.08045819303,955.398668964937,908.961967419161,874.002422998728,847.683375663303,827.869265836419,812.952352498776,801.722259122549
"N033149",4890.48834070834,4952.59874618445,5014.70916275541,5076.81957223042,5138.92998170265,5201.04039118738,5263.1508006727,5325.26121015827
"N033150",622.000537802453,623.186976420034,619.798149922307,623.353957318056,621.791906227694,621.156132865909,621.767200514022,622.829987823778
"N033151",4774.52905803873,4770.91461211147,4797.63612956844,4764.80944944929,4841.42836797671,4843.94300120065,4868.37960583922,4885.98957005668
"N033152",3413.16861834721,3447.21502337585,3444.67232003959,3506.53480951291,3506.15857308494,3546.43420729974,3537.23105811085,3606.32779532457
"N033153",8838.24368711679,8887.25808160042,8936.273257222,8985.2862121708,9034.29758455984,9083.31184231751,9132.32700894195,9181.34025784517
"N033154",725.999999999822,725.999999999828,725.999999999738,725.999999999743,725.999999999745,725.999999999743,725.999999999744,725.999999999742
"N033155",2274.41281457496,2294.55878638654,2293.5271899982,2292.55719114535,2291.55602315978,2290.5976893938,2289.62278385507,2288.67862724454
"N033156",1393.20238555258,1280.53871705788,1441.06336580969,1445.07506666749,1393.20238555258,1280.53871705788,1441.06336580969,1445.07506666749
"N033157",5220.13294147449,5028.48007397044,5275.88590868634,5369.91274603202,5778.43066942958,5568.44503831667,5820.91547430768,5915.60961298933
"N033158",9185.41582643256,8105.60977917304,8216.10710240391,8529.58523376899,9945.09528608363,8765.39228080929,8872.11757822548,9196.78217712524
"N033159",5606.95121657933,5427.39947061242,6363.92378376442,6116.86015675742,5660.04078706442,5478.66759221092,6423.89684083357,6174.36941763244
"N033160",906.553352326617,894.081094288989,926.184638305454,926.234385995151,893.508423607119,888.970249412494,917.492514241077,917.491962759613
"N033161",5511.98059425295,5332.99470084485,6289.71929564707,6023.00417414235,5566.47527393344,5385.58982474419,6351.59727365825,6082.11284457176
"N033162",3184.76657948253,3200.32733951146,3215.88809961123,3231.44885958316,3247.0096196367,3262.57037967857,3278.13113989175,3293.69189998543
"N033163",25719.2470339353,25719.2470339353,25719.2470339353,25719.2470339353,25719.2470339353,25719.2470339353,25719.2470339353,25719.2470339353
"N033164",1215.80625420697,1215.80625420624,1215.80625418625,1215.80625419841,1215.80625420842,1215.80625418986,1215.80625420215,1215.806254208
"N033165",9319.89809990068,9365.37365131801,9410.84899601462,9456.32337534141,9501.79818558123,9547.27228738534,9592.74701237367,9638.22105906931
"N033166",2184.5470069511,2491.58170128066,2497.15994306142,2219.59301388601,2220.04087909217,2527.07736198571,2532.65771958658,2255.0928898274
"N033167",6116.91750620977,6146.76936652381,6182.96999796871,6213.03036459724,6249.11569171407,6279.37653610514,6315.35512451995,6345.80885177254
"N033168",13761.0028087089,13741.2498139179,13981.8163461058,13790.4986672997,14430.9488417695,14402.2022693235,14646.387023195,14438.2850917342
"N033169",3363.00869616356,3302.06071390754,3279.33113634882,3266.06203566814,3265.83654704955,3264.80336772048,3264.33043380763,3263.98982408732
