"","f1","f2","f3","f4","f5","f6"
"N009445",1047.27866620896,1064.15281088913,1076.66191558632,1086.8055614438,1096.10774484651,1103.68312741377
"N009446",9883.10014872918,10197.5892396879,10513.3955499768,10791.6075187596,11041.8289207071,11287.8226265896
"N009447",10412.3886941202,10652.0504493018,10862.4173887558,11057.6381336732,11249.7927450459,11426.9399760628
"N009448",1619.73858034937,1737.48180630933,1838.91990661479,1931.66319820178,2019.92731380071,2104.64511594413
"N009449",4851.20352711862,4934.9886430649,4897.0048558253,4898.02868498969,4898.38724025497,4897.06358729656
"N009450",3527.29736194944,3728.9010147783,3888.87206088197,4011.94725111584,4134.81726922263,4234.82997124773
"N009451",5421.07130857547,5505.24387753278,5543.60229217426,5558.86829006675,5565.56143575445,5549.79434741931
"N009452",5712.37045069656,5821.52496466248,5873.539083875,5909.66074359702,5927.65599327518,5935.66374931641
"N009453",3233.37435168577,3617.9830889408,4112.39338585761,4486.36279127728,4796.43256579349,5067.21389580748
"N009454",8600.92023517975,9066.62293269872,9434.63432891659,9735.58219779851,10007.818409546,10253.9387580174
"N009455",2299.71572346747,2360.79593109937,2448.52425118275,2510.68343268468,2561.43932456592,2605.42471727657
"N009456",4089.58975985347,4346.22460930471,4471.63240330053,4589.84208586062,4698.83840902522,4804.98542691704
"N009457",2365.32539918912,2362.54583092095,2362.00332170513,2367.25878226405,2366.71610507058,2366.17405835912
"N009458",2638.79324962857,2676.92217372369,2711.28658228433,2743.24918317996,2772.93515393939,2804.97754666122
"N009459",3217.55772663698,3462.64287255236,3667.42490885201,3853.14048404209,4024.36296022388,4189.27157543112
"N009460",3733.22751932827,3826.65094693778,4239.48405339108,4240.36115341682,4243.21798586282,4243.50526188026
"N009461",3151.71704627162,3333.73670668253,3476.79546574839,3604.24635569429,3713.44927382302,3814.70960961453
"N009462",8063.76108901606,8413.86642185068,8762.35341817725,9117.7595428246,9488.66219094108,9873.1839627163
"N009463",6214.76880452743,8180.27031407968,10096.1474211729,12069.8169178495,14124.8983195837,16258.107996667
"N009464",4079.77644117345,4273.32756515176,4528.79605633947,4835.43257458416,5194.86329158831,5610.29954914278
"N009465",7328.85091226007,7745.93574904603,8075.80157498258,8345.45570460862,8579.43046474149,8808.27849847465
"N009466",10135.923865548,10465.1826696687,10712.3015354777,10919.707164195,11103.683306073,11266.9180994964
"N009467",2981.27028354208,3354.35679933183,3690.50434416059,4017.74831512836,4323.42451602728,4630.62639433392
"N009468",3093.25835706715,3403.80873984737,3667.41163908128,3919.92594651283,4154.17674854601,4390.62623433849
"N009469",2813.57300651971,3025.75676136136,3192.01493628583,3336.12989822991,3461.31749689274,3572.88786040231
"N009470",3380.18879497883,3580.62665288863,3734.4280306755,3864.08858995767,3978.32183587088,4081.59658433554
"N009471",1555.82970290596,1815.27311800173,2014.19408785065,2179.35932799116,2343.60304865271,2466.15953889986
"N009472",2471.07131890315,2586.15988806685,2691.9428098538,2792.23957926945,2889.39902276486,2983.05345801564
"N009473",3368.28540095198,3516.16507938241,3641.71067209657,3758.99680467332,3868.55282971756,3974.27041243993
"N009474",3438.03869881799,4067.08615756888,4630.46025206149,5165.25102442235,5684.25289349582,6193.16559967515
"N009475",4043.47470250478,4137.97776606272,4221.19001685346,4294.98481059908,4362.49898242904,4426.71679383
"N009476",2418.54979502287,2550.43574165131,2667.46164253182,2778.12614016775,2884.47080289377,2988.31867868761
"N009477",8935.84267691498,9336.97410217517,9696.38136800434,10037.5608644961,10364.5319030579,10685.3105120136
"N009478",9273.71694698874,9733.11081908445,10123.021237733,10470.1603443119,10793.8855330703,11101.5825761637
"N009479",7767.74937697882,8076.4790634963,8341.85386092035,8590.94342223787,8824.97786642783,9046.38843172306
"N009480",6179.07103105461,6440.98537381449,6664.1257989633,6869.29032454536,7063.19213309981,7246.77430949024
"N009481",1354.88509074778,1382.03797458518,1405.09613020881,1426.29317492315,1446.54196001096,1464.13111681403
"N009482",2530.32282986266,2676.35047507318,2791.89563995212,2890.44995239714,2972.88736235546,3051.2940827384
"N009483",2558.5318289912,2624.50893380462,2690.2586167171,2757.50653580341,2824.58779137229,2892.87776890137
"N009484",6208.34080028918,8189.88451869915,10111.4432316816,12049.1046114012,14097.3894484792,16295.1004349908
"N009485",2635.47670365398,2690.23304148678,2740.40254956462,2789.40896774925,2834.01397765934,2875.48324807701
"N009486",1303.57733857312,1317.15978422533,1333.08862215601,1348.08085083138,1364.73924921074,1382.02756469406
"N009487",3128.54832910178,3295.0497955236,3503.88657631815,3749.48340094924,4033.40626068543,4357.23473179141
"N009488",4344.96999375252,4539.1038219393,4712.37780402894,4877.30495118286,5036.78515234567,5194.30225714943
"N009489",11472.6832628892,11984.8693185209,12486.0435682894,13005.1073866772,13550.5756232302,14133.7421329447
"N009490",7206.64917297185,7695.71235125919,8264.29824773456,8915.76453508148,9655.41787281388,10490.3285373609
"N009491",3016.86244597494,3157.98779508431,3263.69683264405,3358.27916891369,3441.60787995699,3516.94279322224
"N009492",5760.37278992011,6051.3357921157,5917.58427620512,5915.08453412188,5916.68069921497,5914.63871623374
"N009493",2777.35395709057,2950.99523829521,2871.9002143552,2870.66306801119,2872.54592451028,2873.98585598301
"N009494",14351.0233243371,14935.2607022173,15482.7833275948,15946.7057417809,16428.8658500236,16872.5040975862
"N009495",5831.02477866374,6042.37072630653,6237.10114853429,6424.14939877001,6607.46969345209,6786.41437688049
"N009496",6494.00236735502,7071.81053975356,7505.81574098823,7859.41269110117,8187.71392539142,8484.52092864964
"N009497",10831.2847262527,12097.7894857862,13113.4680867643,13967.0455504661,14759.7199578838,15463.8207328754
"N009498",2540.58852496438,3151.07766817773,3187.40664391113,3294.42842333656,3424.06111360225,3530.51006069563
"N009499",5160.37236693351,5582.39343985983,5941.13306002172,6256.66225178546,6552.56554816747,6824.49966739515
"N009500",5050.53253313565,5304.73889474383,5498.72421034526,5663.39073153616,5812.25759618213,5944.69063425886
"N009501",2446.8855581316,2493.34423402104,2536.14215779283,2580.21226684042,2625.77270739554,2669.68148303988
"N009502",8374.96761231214,8722.9881292546,9018.99780793378,9292.84075881429,9548.47575551526,9787.25826728511
"N009503",3454.59594413396,3638.45145088348,3778.90502929686,3901.35615147319,4011.67057206405,4107.9227761813
"N009504",2101.26528024353,2208.05261725712,2289.99576764278,2359.46319848509,2422.06335082306,2475.9135185417
"N009505",9027.77547066405,11054.0735870992,12735.3500772378,14310.2946121179,15792.8456976325,17171.8179607619
"N009506",4129.4298458887,5613.9135534159,6435.76386349395,6664.66249605848,6896.81567402424,7120.476292867
"N009507",3555.56035297941,3679.74547577002,3783.30308316612,3880.09299872327,3970.26019643641,4054.35526841059
"N009508",5325.47243645502,5846.65927785155,6918.0788004938,7532.33943459902,7531.54777106739,7530.4056566029
"N009509",8592.4718241962,8933.1020870874,9238.35136649529,9526.9846962599,9800.66600878129,10063.17963307
"N009510",5993.46544436227,6214.94245734453,6400.43622636919,6547.35520270252,6693.68400251927,6822.86153070469
"N009511",2187.23125949403,2315.49548792063,2419.20213353932,2510.89418430585,2595.58663009336,2670.47185934435
"N009512",38553.0206215341,45974.9220221952,52954.780616232,59851.3439703354,66803.0457970135,74031.0178313625
"N009513",11893.9183487549,12322.1410413394,12693.0990583605,13043.0186184576,13370.1555174831,13689.133243153
"N009514",2075.76722024459,2159.17140301185,2242.08255180024,2324.53043403202,2406.02465426236,2487.4900268639
"N009515",10519.5097351628,11087.3804310626,11531.9181504557,11888.3457504646,12218.7068193904,12519.3642533898
"N009516",1886.35506734947,1978.54723996538,2049.75551757336,2108.99850033709,2162.68195191918,2211.21550197751
"N009517",5379.6944644411,5527.20735415557,5691.08182712834,5857.07879039312,5914.83308697562,5972.71939807749
"N009518",9255.42905096693,9417.71480178,9543.10553960223,9648.8148214616,9741.94656836139,9826.14410348576
"N009519",5492.67506378353,6347.23439004984,7538.88772606481,7380.33925165297,7380.33925165297,7380.33925165297
"N009520",2963.50954908063,2897.74484983649,2903.63752640343,2913.31160154956,2913.31160154956,2913.31160154956
"N009521",7133.34744421857,7920.97092240381,8561.7447263907,9142.07977520951,9653.36521706473,10143.0906855156
"N009522",3542.54453658978,3522.63223427786,3676.96818261385,3798.65951194354,3906.44076588945,4005.9850606797
"N009523",8618.35252860592,8980.67531210862,9259.43323320171,9498.16681156163,9701.65600280149,9892.43871435193
"N009524",1907.97194269408,2025.06745130742,2116.95661725059,2193.94379060356,2260.71486165336,2320.23476978939
"N009525",7799.62538371046,8488.75894139508,9066.735265832,9579.33573817546,10049.1072831509,10504.9459321609
"N009526",5054.58728521601,5125.79219914692,5313.09696860182,5456.10735753395,5612.85003929823,5742.10307053699
"N009527",16501.9227019116,20772.4879676611,25586.5578828845,30886.8701377652,36283.3746442091,42093.9650454549
"N009528",1540.5639640795,1796.0380073354,1930.13034077743,2079.61571756585,2189.59930466037,2295.43159224947
"N009529",5296.66386991045,5543.91292683348,5683.99677645261,5883.18644604268,5966.7683235966,6057.89855032338
"N009530",6539.03986884279,7079.16350187208,7499.9757597154,7872.40331775919,8174.10748498245,8477.08747097846
"N009531",8877.39005747905,9106.46580574608,9304.24685465523,9470.44024296861,9639.22471566929,9779.83790059181
"N009532",6836.21843143406,7329.30085809987,7711.3724446427,8033.27397335464,8320.69415335137,8583.5692159864
"N009533",3215.57194072282,3296.09007289872,3429.45067997284,3604.45841890362,3804.30864115489,4032.94707128242
"N009534",2885.54484196186,2885.54484196186,2885.54484196186,2885.54484196186,2885.54484196186,2885.54484196186
"N009535",7400.00960856981,8613.18478706909,9708.4939991669,10692.5856477777,11712.6308125192,12619.1709927446
"N009536",1691.55187483248,1781.06350124716,1854.11478215465,1920.07368906939,1978.22834180771,2034.13720553821
"N009537",4278.57329125206,4468.11296183065,4643.72276823504,4785.09964998576,4931.12612683927,5054.74805659623
"N009538",5745.68137737636,6173.76424054187,6501.44337407842,6790.09046334158,7031.19916975098,7265.37368018562
"N009539",15002.3301609608,15695.0235088877,16290.9505597602,16812.1758461223,17305.0791902723,17781.8552092391
"N009540",19493.4536994266,21788.9105947057,24023.7727080612,26305.1641755189,28646.3427782775,31136.5843206918
"N009541",8268.0002333925,8777.84069388968,9181.56747651139,9511.76900097952,9824.70280732039,10079.4861420864
"N009542",361.378159689743,218.225129413193,119.175347761845,-68.5568892208626,-258.18089516228,-452.002683652927
"N009543",539.456142071462,683.830300484233,833.263712306757,974.840355178654,1127.30274616755,1294.75800409391
"N009544",4903.40039353625,4915.97360669836,4485.40463007156,4533.65240028227,4570.07371581327,4593.75743291422
"N009545",10807.5481207158,16482.6986180626,22866.8600509615,29985.1230545605,38040.4414799615,47677.4528686666
"N009546",2925.84252763732,3064.21521714554,3180.16831405578,3287.46834924417,3388.56205917833,3483.99933546478
"N009547",921.368614490865,948.630666624662,944.849401796518,927.005246849286,906.174497732924,874.650958034211
"N009548",2368.45163451526,2524.65205088213,2670.96290107635,2815.9254206083,2966.49841165924,3118.11731642976
"N009549",5257.63125119931,5398.03293043559,5465.22501286348,5391.67272929155,5322.88127443534,5240.15577617435
"N009550",6935.60820585856,7268.55805507216,7526.14167748451,7746.87295775615,7931.58298474246,8107.21290328169
"N009551",3616.71304871144,4063.230403616,4566.61237768845,5108.46266185993,5668.02470820055,6221.97917382231
"N009552",2835.27549033917,4346.14578419208,6221.2650115243,8335.47386395848,10667.6669369624,13196.1297505262
"N009553",1123.08293862218,1265.44949403677,1360.44663763046,1444.09460898227,1516.85171244439,1589.94123310662
"N009554",4816.84710260421,4877.26427024578,4943.67163723106,5010.74305878668,5079.77585725846,5149.84615412945
"N009555",1883.73823942165,1980.94825570454,2054.97814144235,2120.1757691321,2175.18038449749,2230.84712424356
"N009556",1389.9420174096,1431.00090557742,1462.08449562745,1488.3194606012,1511.12091377272,1533.45599909543
"N009557",5568.33353253684,5975.48047868366,6297.03047475324,6568.56572230241,6810.39000965536,7033.9734649364
"N009558",5775.13175041816,6087.83919099018,6326.84054846929,6533.03897662043,6710.09935947455,6870.65705223447
"N009559",2218.43724068839,2232.81510473113,2260.48516182713,2287.9123025533,2314.09517908987,2339.61593818938
"N009560",3125.7066961676,3096.60174245544,2757.93913163196,2934.41676607808,2930.39807144985,2932.84213378066
"N009561",5614.52291696823,5929.11711169333,6183.93924383158,6407.01213489745,6616.16255184974,6810.41973325215
"N009562",1854.21320727856,1924.30814694686,1985.38934030349,2041.40409736263,2091.72356512642,2141.00906168997
"N009563",7313.32079816789,9969.605382777,10562.262473416,10596.572848302,10619.4253414994,10674.7135356659
"N009564",2219.85663743141,2349.57425572353,2416.51027001095,2422.48390217956,2431.24382964517,2438.07174659806
"N009565",1067.89222894074,1129.36690417983,1191.15922093785,1260.29702144848,1319.47927098217,1386.08050092763
"N009566",1443.52326710594,1490.43804808916,1490.83100360018,1492.02401934395,1492.59060656506,1491.85269627438
"N009567",4071.74364528063,3721.49580063817,3744.01316677334,3665.39665894748,3614.95274120625,3558.49202016725
"N009568",1207.80945603444,1217.97276147893,1238.25422088495,1258.41118633886,1277.44348980339,1296.75949117386
"N009569",3917.74067067228,4331.82485501929,4685.14698847994,5001.4425342553,5311.51674057992,5595.54802689997
"N009570",8571.62997852859,8668.02189211574,8971.63391362032,9339.23029640043,9753.1717996711,10174.991243662
"N009571",6034.76626372914,6749.92368583292,7325.56956960278,7776.00113434857,8210.9978635703,8582.72894268316
"N009572",8562.47886197429,9342.36882824786,9258.05639946153,9258.05639946153,9258.05639946153,9258.05639946153
"N009573",12809.9652746722,14039.4980216835,14965.2513445104,15792.7086362312,16526.4019150389,17186.5099025046
"N009574",925.758898237499,1015.77385324798,1085.89956920003,1148.54178219329,1203.05444690109,1251.94814855343
"N009575",1609.7360119833,1881.63123550189,2196.68403833453,2200.46125218748,2204.9255089753,2210.32376924394
"N009576",533.3253234569,589.846400153264,645.288404301301,689.485341665521,728.502715493969,767.694952279167
"N009577",4775.97371741257,5135.29803638356,5523.42154594683,5939.13890592039,6396.56875063943,6883.05619369393
"N009578",1358.57856099955,1409.07448554918,1447.90479143289,1481.12878272833,1510.21997237776,1537.44234309037
"N009579",2004.24474556551,2515.27092216393,2991.78152792452,3200.13490667952,3385.47375135171,3554.07021726485
"N009580",6007.57388795373,6510.3263865049,6908.12187010015,7234.11655124021,7527.09414967741,7783.7638692848
"N009581",13731.2228724312,14474.3944153139,15101.5900554403,15672.9653396387,16192.4209021522,16702.308535201
"N009582",2192.00787775592,2268.03064815355,2355.92114443896,2443.54822833769,2536.73791693241,2634.84000325698
"N009583",9364.32614515594,11419.2188419017,13290.1239217038,15100.3906850719,16887.9576700435,18717.3544127752
"N009584",1966.90855539319,2045.53216624674,1951.34228921227,1915.27921565897,1860.88587407421,1809.7156389496
"N009585",10549.3573610745,11235.7643515672,11232.9098790694,11240.9158302587,11244.2121351871,11246.3873510211
"N009586",6492.95133118847,7326.14609013197,8003.89897589734,8547.24866844104,9040.30599077733,9486.06388320051
"N009587",1686.20133467083,1689.18749122626,1692.09767412794,1694.16419917359,1699.32968697471,1701.60733743753
"N009588",7112.41496446225,8164.85895812442,8857.87117560649,8780.1323566072,8807.91752162203,8815.74509514653
"N009589",8012.98052390109,8298.35240784897,8513.9565938209,8699.83352674166,8864.18204733879,9011.68077243392
"N009590",1633.79289948846,1801.01590931277,1947.23668628412,2075.81068371087,2202.42027963098,2325.8024639065
"N009591",13001.3364719595,12908.3514527536,13720.0755957319,14150.1198554771,14562.8532681687,14953.3835066108
"N009592",8140.10531524137,8275.08133281688,8430.03779826805,8639.95031025056,8911.65460651162,9183.79398334814
"N009593",22295.6313781367,32039.5630373779,42725.9854579825,54813.2773350088,68446.5160608457,83606.2333269355
"N009594",2763.71272726279,3656.03775319398,4491.36396768632,5414.20943749925,6306.54230380778,7275.71651132398
"N009595",1501.501324152,1693.2471400776,1845.12009161629,1969.03566705627,2081.3503976166,2182.89067562205
"N009596",3517.88688046285,3595.75669434691,3567.1802846429,3567.06715763097,3535.5632101533,3520.072640309
"N009597",3631.79402290708,3932.56694283153,4155.76152670795,4345.7700009078,4507.44889912057,4660.35278762253
"N009598",4469.93089623896,5262.90988700485,5991.16909701322,5997.15232523126,6001.6284074214,6002.03004855672
"N009599",827.007930538612,916.324866181509,983.714918812243,1042.35509776862,1093.29990260647,1137.07085613476
"N009600",1093.61196968349,1082.37192685988,1047.54851483063,1015.03202764308,983.17409823488,951.206573749106
"N009601",4248.76855750021,5392.37922060691,6475.21017151792,7460.82578787872,8373.07072520186,9366.02196700002
"N009602",4191.13353037887,4647.67470398065,5035.16677848361,5396.33112220606,5748.83786114258,6063.20382562194
"N009603",3768.31347856211,3312.46152930811,3314.92184852817,3312.09341868161,3312.77170016647,3316.75494556589
"N009604",1889.82982551302,2123.25951239993,2300.50561311432,2452.87377608732,2583.50066418237,2702.42397180623
"N009605",1784.50033050912,1812.0263816193,1837.97843104458,1799.04350288065,1823.69846655117,1806.0981364515
"N009606",2317.01162234863,2362.12968169421,2400.70039079424,2508.73859600824,2543.03379148332,2579.96503779102
"N009607",5042.79555017315,5626.48231482625,6706.13964595261,8544.8337219009,8556.58735706009,8622.01311453244
"N009608",16199.4217522423,11768.180079364,11766.159525125,11765.1423137548,11757.2473043629,11722.8023041158
"N009609",3751.65118554382,4040.65817936587,4259.65124469085,4451.73536072379,4620.96486416179,4773.96002997924
"N009610",16732.8516057085,17918.5565456277,19413.8234572873,21218.2534469116,23368.4956354164,25864.3740567682
"N009611",4027.20186376847,4368.79657383024,4697.80028862926,5026.78279055178,5366.50207921812,5717.38655051469
"N009612",2686.87920944914,2854.51942812534,2999.03125022271,3132.51074709038,3260.59477547178,3381.3961053048
"N009613",11320.0980142,12197.417731831,13332.6051410444,14309.992218649,15237.0325579842,16092.7619200355
"N009614",2372.64809969022,2516.04426505321,2707.22094403859,2864.46987460879,3065.6258686056,3244.41835233252
"N009615",2352.03265049867,2369.47869606873,2420.49117726624,2476.09850538119,2530.08778918601,2582.96959681817
"N009616",7741.73114630569,8142.32811136794,8545.38294156257,8919.89527322738,9326.79920952534,9736.04707441437
"N009617",2657.0490612078,2777.60082751718,2884.3694354841,2981.6543985735,3074.39926251267,3161.37886165463
"N009618",10292.782532666,10934.6730101395,11523.7033214888,12013.1180175457,12498.9548534693,12909.8115421527
"N009619",7718.23849956075,7863.87749141316,7977.04657942781,8068.59084767498,8154.47415003903,8230.26584641842
"N009620",2172.86956614233,2291.82546222174,2385.02258712931,2466.27791655205,2538.99116776221,2607.87724276327
"N009621",6063.54133571665,6071.5244158629,6439.62035482298,6691.87231422556,6899.38351627219,7078.93077982999
"N009622",2837.94887254079,2913.38263535917,2978.73812130562,3038.88859592478,3096.28827765421,3150.65295013555
"N009623",6464.35061258134,6712.46479127627,6911.37382849367,7066.68544284048,7213.19585054636,7339.65837685176
"N009624",10638.591898925,12792.2470167137,15713.8965172463,19559.6451619901,24663.9053867491,31328.538044094
"N009625",9441.17841189023,9922.84470227881,10340.8897946922,10709.5065075438,11058.5277816543,11399.232463127
"N009626",17687.8692530116,21709.8564374652,26141.9762780145,30946.3676195449,35937.3530659204,41198.5107153738
"N009627",3096.46183688255,3205.20234186023,3290.95537316869,3361.28265826741,3426.81577786837,3483.72225464106
"N009628",1734.57052940301,1840.73022549739,1936.00992937751,2017.55259983626,2103.56816493882,2174.55526270134
"N009629",4433.61178426681,5119.84751138545,5451.63941027488,5517.52125363206,5530.04401655446,5505.89150957502
"N009630",6321.64315498112,7702.59356425443,8940.78535305972,9157.21033399555,9379.36895293933,9610.75099225889
"N009631",2557.79787549044,2616.90487618216,2659.97814464994,2698.1501615407,2729.72470844223,2759.27779812709
"N009632",2091.01150116469,2236.14916185985,2410.66967713506,2598.16220366389,2802.10330232921,3020.99687450717
"N009633",6085.40740895668,6163.00977514996,6405.65642369645,6593.62586402972,6773.60528101674,6950.31339030844
"N009634",12611.3233682796,13677.1326967415,14833.762490218,16087.1216171031,17433.5943804849,18914.5111658064
"N009635",2335.50425116572,2391.07853636604,2435.8108406521,2472.32370086365,2504.26204067608,2534.29567347029
"N009636",3797.54290720167,3879.25432352816,3943.09818424808,3997.00806177823,4042.92213535624,4086.16051187084
"N009637",2390.43224953493,2491.95368012207,2578.65864333432,2659.17989821616,2731.92381507219,2804.40644943818
"N009638",1396.33466423396,1483.48788602934,1485.18181366263,1485.98715167896,1488.01756579341,1489.59500938649
"N009639",3801.44161352635,3882.76056635564,3949.11660607208,4002.96659871034,4050.38491854371,4093.23558079206
"N009640",2834.39603176089,2931.33893652559,3005.80566320206,3068.58401777677,3123.89285845941,3173.89587258816
"N009641",2831.92946334656,2993.20896817383,3166.80271963857,3354.73836578311,3550.25142283087,3762.2333797606
"N009642",1396.04773354653,1466.16828470619,1538.10834432622,1611.83051852502,1690.09935084861,1772.22881443038
"N009643",9512.59602666406,10063.6253337788,10538.1938803978,10946.2633118318,11335.1307743547,11686.6589891186
"N009644",9320.58298533561,9793.95434400344,10188.1206784702,10541.7429502026,10875.1363633007,11176.6892326464
"N009645",9631.23214413133,10148.7716394693,10557.9454541133,10881.3367398719,11188.5763301853,11468.8978166961
"N009646",9520.60806964814,9989.61304460472,10335.2725431715,10637.7542582783,10904.245999,11167.931573781
"N009647",9387.86120495931,9805.02452773457,10122.9316325558,10396.6860263026,10629.6235158214,10847.2173006341
"N009648",2649.22049592479,2688.02861559017,2724.76039036109,2765.92050245633,2811.17916954892,2843.63223799771
"N009649",1362.79095930485,1459.97941018927,1342.78273289174,1467.83552697595,1475.46755884417,1479.79247951317
"N009650",1304.49462749692,1443.02711930145,1591.99502690414,1630.86035042353,1645.28732799219,1659.66401222815
"N009651",8013.00992478992,8703.65827768978,9279.29660106994,9803.58277834412,10276.739072666,10735.1910230717
"N009652",7163.61123411184,7472.52073438064,7744.42651734374,8000.0610147113,8235.70440507728,8478.38351627455
"N009653",1357.84721947135,1672.23703896994,1708.47918569776,1740.45442110433,1747.39549051771,1753.671789743
"N009654",1166.21206355127,1246.96923271165,1307.4727072928,1358.78009133727,1404.70501879673,1444.75221209007
"N009655",13135.3139412818,14045.4584052932,14935.9968169413,15856.8920011433,16801.8630596803,17772.4362744942
"N009656",1185.56546758278,1274.02718071013,1340.29092950128,1397.26573457533,1447.46154550591,1492.84202739971
"N009657",1209.52888322647,1284.83353827246,1342.60451040511,1391.76926452867,1434.0870660047,1472.56204777682
"N009658",12940.1659806307,13518.5533841282,13980.8760487066,14523.0286309185,14908.5482162086,15517.9730120191
"N009659",5425.81349621044,5841.6866378733,6225.10210890064,6559.84219502155,6879.80656717562,7172.44307713449
"N009660",10358.3463810405,11275.6181119514,12026.8316399998,12649.8541594064,13235.4104441481,13824.7970813166
"N009661",4829.34156438041,5265.79622659757,5606.63002888753,5907.2184846597,6161.89733172248,6401.07385489087
"N009662",4202.10304774261,4499.55106929905,4727.79096376025,4920.20609548521,5089.72722960224,5242.98604970685
"N009663",4286.22416626907,4518.84657149194,4734.00836675375,4927.57381214944,5120.64168327246,5305.15024167931
"N009664",4009.68668862241,4456.79426561855,4826.71229398161,5166.9473596791,5489.95864378966,5791.13769149295
"N009665",1867.25486524286,1973.64670863664,2063.83791142637,2146.75643845984,2222.75315115502,2296.79354552687
"N009666",1759.91387206575,2062.65816239706,2400.49753235621,2471.21068942092,2472.94885848759,2476.29014549424
"N009667",3912.47078797518,4793.58756091328,5606.33169710468,6402.40567555069,7210.10501129321,8015.69531812693
"N009668",4120.14190723492,4424.44055145579,4700.26468787332,4969.3728245622,5230.56158237966,5489.19012453811
"N009669",13412.8696645092,15293.4388090283,16874.3591334401,18376.9185234719,19784.3939062981,21148.2386310555
"N009670",1305.9940161284,1367.47925237678,1412.78712820592,1449.87550779354,1483.12210093055,1511.17768215662
"N009671",1358.35006105853,1412.97117648534,1454.43496454775,1490.38140241505,1521.38691652732,1548.72706478923
"N009672",7177.22637061639,7517.36655967232,7852.60917101724,7920.97444350284,7983.94790768609,8049.24494742804
"N009673",1757.71421829753,1806.62095030312,1843.71354773399,1875.33022102811,1903.98122630421,1929.24017979353
"N009674",3115.98928144009,3064.05753902862,3005.02425938496,2914.8242212543,2842.2524083281,2741.56475509098
"N009675",1959.19270388281,2036.34656010059,2118.88621246341,2216.72833255452,2320.80014869675,2435.51615398613
"N009676",568.702328499717,563.942677837044,547.887475323198,527.303473773027,504.494745486913,481.101863120211
"N009677",2015.58691492918,2070.07288204224,2119.70032708313,2169.30724539966,2216.92135243683,2266.66519329315
"N009678",1282.37680701239,1455.96925528947,1488.09739842083,1493.19260206261,1499.05524929301,1504.15257129965
"N009679",990.947338155898,1103.58048680229,1207.0991612933,1207.0991612933,1207.0991612933,1207.0991612933
"N009680",8969.65662122388,9188.28878830202,9355.04145466147,9505.47753454105,9630.40690953311,9740.57482716591
"N009681",2876.03739028891,3449.46629976143,3964.30009016396,4445.50262943679,4922.18157638226,5400.95498379468
"N009682",5453.81443621756,5879.17429446225,6234.80356383375,6563.73136493956,6852.82363225459,7137.11606178277
"N009683",1818.18653552464,2021.74622900077,2167.91015568304,2285.01838801392,2385.75519067612,2480.37034227696
"N009684",9382.92151765691,10238.9335118711,10862.9434313531,11425.0886600151,11941.6853053975,12440.4277566086
"N009685",3853.98633919541,4071.77232482838,4300.91331806449,4544.22239484861,4796.22009063405,5065.86991006286
"N009686",11013.1522807432,11396.1827797281,11801.5365491814,12218.5131293112,12647.1696819782,13093.4264736266
"N009687",4532.8459087732,4826.77809909482,5082.760247845,5321.85767003469,5565.28602487741,5821.03355708128
"N009688",1150.21064105381,1105.84810846609,1100.35151721177,1069.50892858121,1030.04490124755,984.427112743445
"N009689",819.713742529836,925.89813556373,1063.610567055,1233.15028084495,1428.65395536607,1647.67280065579
"N009690",7422.81524003059,7545.25382627893,7635.3771941407,7712.09836852306,7780.82946592202,7842.11418378685
"N009691",1830.56992503843,2001.689700472,2198.94444077873,2423.97949111145,2672.56682883636,2942.42494110548
"N009692",3100.97216470755,3192.63058726117,3398.08663741687,3490.69790417369,3722.12864276065,3756.34557077755
"N009693",1217.12905438721,1258.09920289553,1287.6424406354,1313.47966949466,1335.8153231029,1356.45085212471
"N009694",3420.79362518852,3528.92543432742,3622.66692047657,3706.82238508416,3787.31528438744,3862.17378521605
"N009695",2609.34684543842,2694.81162838404,2767.82109623778,2833.02964613062,2895.74556899452,2954.56213432124
"N009696",1227.12869787182,1269.0088186528,1306.17238047746,1340.81201126141,1374.67833685247,1407.23164064002
"N009697",5491.38760228333,5889.84642368355,6141.53877582908,6288.17035256406,6322.19342575865,6354.36567763854
"N009698",4252.45452660047,4591.56617376377,4870.97101493905,5150.1617016986,5451.0320775011,5780.29433571646
"N009699",3867.46073275209,4216.12733436618,4533.94024155138,4886.60252206856,5280.64785619009,5733.03385038308
"N009700",1950.53746021695,2053.65561536657,2148.88775388724,2217.07282908641,2257.14532798291,2300.41959022403
"N009701",2937.50625973121,3075.79224165695,3226.98148522508,3345.20836904945,3511.3699333086,3603.79907372446
"N009702",5170.75655495529,5320.8576972257,5451.8434848711,5572.95652578092,5691.07675853199,5801.93494935925
"N009703",2076.24230465159,2045.78012558727,2019.54117227222,2019.63547985021,2019.50102366877,2019.7932325506
"N009704",5243.35130101587,6101.83207578349,7066.74607637599,8127.81054765151,9288.16323659649,10524.6896648073
"N009705",1729.76358801596,1810.23869962461,1860.11378116682,1899.65453800908,1933.46073433392,1963.47867757651
"N009706",3364.50224257737,3477.99250518932,3594.57090310089,3716.19140189981,3837.65012069441,3967.74658021966
"N009707",1105.28721927879,1134.84976273951,1157.44894097856,1176.72304957455,1193.23672749134,1208.27291902385
"N009708",1719.114160438,1814.77435680193,1856.42580192513,1886.3599814453,1894.19450154238,1904.12573087363
"N009709",1536.92175211985,1587.70126678807,1633.39179576971,1675.09897519074,1716.16059049043,1752.86270666155
