"","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13"
"N095264",3967.19943156827,3993.87446477681,3983.19978773103,3996.59418133065,4001.32873717265,3971.87462125346,4000.2397843077,3989.66013267472,3995.68741171826,3987.92280100108,4036.43153320665,4037.27930668435,4051.02039177942
"N095265",2218.31660169973,2169.62704423342,2139.26983563313,2129.37241542555,2100.87382612625,2116.95406586981,2142.41563360213,2168.38252573875,2123.86590008268,2119.58601283723,2141.73190151779,2096.41657474617,2102.42053319164
"N095266",2184.45946815944,2184.49271029807,2184.46344759088,2184.49352632338,2184.46309155435,2184.40207125332,2184.49124499644,2184.41619034093,2184.41445363186,2184.50275955243,2184.53223765974,2184.55127648059,2184.6046111187
"N095267",3286.56624772759,3514.71325618224,3515.73052792397,3330.38500418947,3611.19327048718,4061.97723586164,3987.78363997382,4163.75547828091,3930.30321475587,3852.5717702577,3785.94861455284,3973.8243276634,4139.98617111986
"N095268",1380.68364985548,1359.03990640464,1345.55697682151,1342.60344026663,1333.43357234286,1342.14532639795,1350.31980379495,1361.02209043952,1344.74439861453,1342.68943783115,1352.95467281733,1332.61944890502,1336.32647841411
"N095269",1316.74937291989,1316.74739463413,1316.75195373562,1316.75493456772,1316.74909278801,1316.74751152467,1316.74640332317,1316.74368941186,1316.7452331627,1316.75599185277,1316.76076997383,1316.76161853319,1316.76766200371
"N095270",7996.2,7996.2,7996.2,7996.2,7996.2,7996.2,7996.2,7996.2,7996.2,7996.2,7996.2,7996.2,7996.2
"N095271",7733.4,7733.4,7733.4,7733.4,7733.4,7733.4,7733.4,7733.4,7733.4,7733.4,7733.4,7733.4,7733.4
"N095272",979.566130689191,979.542619768258,979.51946184738,979.496651617758,979.474183851459,979.452053399505,979.430255190411,979.408784228602,979.387635594891,979.36680444299,979.346286000382,979.326075566204,979.306168511228
"N095273",6505.23801652657,6532.60699836944,6559.84238368497,6586.93460971372,6613.89253046118,6640.70675583175,6667.38605299197,6693.92120147427,6720.32088221954,6746.57604138268,6772.6952742666,6798.66969067364,6824.50780083457
"N095274",829.42978311626,829.518792817469,829.309119687868,829.521830402031,829.594386838172,829.467458274903,829.786454306414,829.833252993882,829.542499454921,829.386622979315,829.344756820262,829.458487573503,829.13485432932
"N095275",8668.70872839454,8668.70872839454,8668.70872839454,8668.70872839454,8668.70872839454,8668.70872839454,8668.70872839454,8668.70872839454,8668.70872839454,8668.70872839454,8668.70872839454,8668.70872839454,8668.70872839454
"N095276",11205.5072539447,10970.7242052584,10906.8578315833,10881.6281788813,10897.7341738686,10913.840438585,10897.7630540909,10850.9294826385,10725.90932976,10752.6006168966,10865.6379730376,10894.6499158566,10665.8635033053
"N095277",3151.36917323621,3151.36917323621,3151.36917323621,3151.36917323621,3151.36917323621,3151.36917323621,3151.36917323621,3151.36917323621,3151.36917323621,3151.36917323621,3151.36917323621,3151.36917323621,3151.36917323621
"N095278",1335.81253498627,1312.80385608458,1299.05351813664,1296.7171031896,1287.06984105529,1297.00899284305,1305.09277641789,1316.57453590071,1299.73043541449,1297.52294125073,1308.46951433257,1286.52300280796,1291.53241066725
"N095279",1271.4454070248,1271.4454070248,1271.4454070248,1271.4454070248,1271.4454070248,1271.4454070248,1271.4454070248,1271.4454070248,1271.4454070248,1271.4454070248,1271.4454070248,1271.4454070248,1271.4454070248
"N095280",5386.24441765595,5388.85024766529,5406.92371424942,5421.39420772191,5419.19332858035,5417.69420201585,5430.97808439394,5445.20006032839,5439.90766497681,5450.00661663427,5457.78893159196,5473.94300740736,5476.52777049483
"N095281",1754.84755388267,1780.19259182044,1728.52234866658,1728.35407413834,1722.60863265687,1810.0849105912,1733.3970286799,1648.53803190012,1704.41270776289,1760.57482680389,1785.67243051948,1734.04237336599,1793.35481016849
"N095282",2133.5520815212,2131.57081052617,2119.65660184994,2117.82335100253,2116.689863158,2119.74584518085,2116.70941675855,2118.99151110795,2120.02417711783,2123.26369230061,2128.84000318084,2129.30828334956,2128.25741609892
"N095283",343.84534107324,344.098937895592,344.306947885551,344.477545173991,344.617444894017,344.732161512533,344.826221890151,344.903341252834,344.966567949045,345.01840277343,345.060896952318,345.095732810973,345.124289935556
"N095284",567.811924350412,567.811924350412,567.811924350412,567.811924350412,567.811924350412,567.811924350412,567.811924350412,567.811924350412,567.811924350412,567.811924350412,567.811924350412,567.811924350412,567.811924350412
"N095285",698.296,698.296,698.296,698.296,698.296,698.296,698.296,698.296,698.296,698.296,698.296,698.296,698.296
"N095286",10678.2422747876,10678.2422747876,10678.2422747876,10678.2422747876,10678.2422747876,10678.2422747876,10678.2422747876,10678.2422747876,10678.2422747876,10678.2422747876,10678.2422747876,10678.2422747876,10678.2422747876
"N095287",2209.56138910351,2209.56138910351,2209.56138910351,2209.56138910351,2209.56138910351,2209.56138910351,2209.56138910351,2209.56138910351,2209.56138910351,2209.56138910351,2209.56138910351,2209.56138910351,2209.56138910351
"N095288",7785.83004979536,7782.30613899599,7781.40804311774,7792.49460677334,7796.83557905388,7792.68806248583,7797.13534830698,7804.77465573714,7802.78930556639,7808.85729704457,7813.85779539608,7803.76189479906,7821.24614956715
"N095289",9898.21429293702,9839.94561006095,9836.49250076055,9812.37617966155,9851.51016408226,9897.39386285463,9909.28102515841,9881.3697261688,9842.17984508298,9879.05358585001,9843.47544296707,9927.41549148124,9799.49303693494
"N095290",15307.2477949613,14781.7700855971,14581.8348581048,15067.9831437485,15335.1665431742,15379.5144991147,15166.0505483084,15229.5367591212,15849.2590997349,16064.281847007,15804.1892174674,15570.11614,15737.2247746315
"N095291",8346.99549942332,8347.5892366255,8382.42748826601,8328.60074926079,8302.34541498391,8312.93975027943,8287.93270808817,8214.14828180684,8226.82493162445,8246.11154584913,8245.16123353535,8225.33779338286,8239.03374262258
"N095292",18013.9922393136,18493.6006525592,18821.2205665918,18572.4329444729,18318.3738367498,19034.5943135028,19537.582175387,19466.6025377493,19246.5301374622,19467.3035559689,19327.0730083314,18948.8614666037,18339.9558784237
"N095293",1626.46864022973,1626.46864022973,1626.46864022973,1626.46864022973,1626.46864022973,1626.46864022973,1626.46864022973,1626.46864022973,1626.46864022973,1626.46864022973,1626.46864022973,1626.46864022973,1626.46864022973
"N095294",1463.39892956633,1388.56458010098,1456.13267000144,1413.30586728561,1384.56760091043,1411.96752973023,1401.31626092562,1377.75161174003,1448.16325201452,1487.51197430915,1464.95279916048,1479.01527239347,1483.39671025142
"N095295",3897.83675165018,4145.30687650665,4320.0483103068,4439.68683888735,4531.19716350504,4592.51235755379,4640.16254098976,4674.13690346512,4695.86069616191,4713.65970222434,4729.33086211378,4737.4908660238,4741.77057372989
"N095296",3822.60768167489,3825.19323113005,3818.0367422362,3815.05728177075,3658.97631834102,4763.94930151886,3444.00445932798,3472.01170649476,3940.99890592226,3296.01534865299,2856.02743310903,3421.00406185859,3539.03028572325
"N095297",7195.75423131597,7187.39476260615,7215.06109650079,7228.71479030117,7202.47291886986,7200.19757972357,7201.35155710417,7211.57735195211,7217.24118693429,7201.10080339039,7195.9774587191,7205.41706635069,7218.48959781445
"N095298",3972.45250758129,3983.92142539049,3946.87891375396,3939.73049060831,3954.16189324588,3947.09682435143,3947.49386906948,3937.58181369354,3935.63542581746,3943.5932323723,3956.14194272209,3950.69654659795,3929.90080413789
"N095299",4304.85146185595,4108.56085875646,4109.53867585775,4108.3763868873,4108.02262799687,4108.47130079338,4107.98052913593,4108.22470524571,4108.83517459846,4109.57262352769,4108.53113987171,4108.28841154781,4107.81565525678
"N095300",4194.36436112553,4195.14079598112,4195.33604297003,4195.15680019714,4193.33854378905,4162.78504489147,4163.70453850858,4163.21209301656,4162.38364149504,4161.66829563389,4163.05775790995,4162.89022103689,4161.8607392447
"N095301",2472.35318938882,2472.33280671551,2471.83591617306,2472.19564925644,2472.5410663355,2472.18450616341,2472.27205387697,2472.05392654305,2472.33508096329,2472.23727695908,2472.18624192463,2471.9500435183,2472.04177601579
"N095302",3428.81136677287,3409.59569243087,3390.26147564984,3430.69529300932,3441.53693696148,3425.87251393163,3423.59268065492,3414.24026339272,3428.28506534392,3428.29570193502,3420.36574981959,3416.42598695194,3408.89527898319
"N095303",6047.20239715997,6040.88531424634,6045.9471123952,6052.47345839665,6051.26565893207,6053.97987596997,6051.79643364521,6057.32787592281,6058.7574370345,6055.92131813374,6053.09731445325,6051.0748926602,6059.37799326458
"N095304",3567.77899601104,3567.47373707378,3569.33291695563,3571.06337827399,3566.99552377209,3565.84078069731,3567.62636594172,3568.06447755629,3569.11470291567,3567.27849898885,3566.98027497431,3567.77816668973,3568.64920633784
"N095305",3558.69718308427,3558.87180308514,3558.78218484916,3559.35874516193,3560.80332155725,3383.93076225169,3383.27429012504,3385.43331200986,3385.51122085373,3384.10370137505,3385.63532929983,3387.55487045403,3386.06411846674
"N095306",2150.73634521814,1875.48256588013,1198.79038947069,3285.8530557185,3290.22643618019,2582.87504648203,2709.92634232858,1907.60145059285,2764.67826283662,3557.66580539442,3303.74555875501,1828.89965247393,2209.54593234401
"N095307",6043.50675485391,6038.91054471083,6033.68982884419,6045.85177901005,6049.7293712184,6044.13187401674,6045.93831473958,6040.30101512543,6047.78682077458,6047.40201198906,6044.51302058554,6040.74062053828,6040.99332837365
"N095308",2519.54274927728,2518.19498050006,2516.41863953049,2511.41345645728,2524.86174795799,2526.77458377096,2521.20734098554,2522.04182607574,2521.70848979348,2526.23148767793,2525.53227945806,2522.79330774225,2520.32946228436
"N095309",15084.6408391028,15091.1814045047,15092.4363257459,15073.687514296,15094.5107071385,15092.7547734988,15075.9526192465,15079.4276488472,15070.2128355332,15076.968346861,15080.4139197239,15075.2200206405,15070.6944372471
"N095310",5252.59212061238,5152.78025383324,5174.52643158183,5154.44718985481,5138.52329063505,5156.48982903079,5153.22053739248,5159.68933907688,5152.81516701865,5155.50941379957,5155.58847744403,5158.8144462615,5158.64817156252
"N095311",9044.87206121857,9047.43033417005,9048.54863555511,9046.95947472539,9039.786799085,9046.75602609793,9055.03055414936,9047.57632682507,9047.65328436205,9044.98934280696,9045.92270176557,9048.66769456599,9044.91276077349
"N095312",6277.1615993673,6225.52720856844,6151.87018333404,6193.0763720823,6174.43002565377,6208.39646808424,6211.97108918887,6181.73212004354,6140.67840837884,6170.98392000459,6137.48411416549,6152.41627703695,6133.38732446064
"N095313",2020.22698179694,2053.63640949593,2051.93621325646,2063.40135201313,2002.93907799519,1982.93016091546,1982.45949146738,1988.31354372288,2002.24245345581,2098.72503004843,2129.62129427106,2109.18082856576,2117.65110100883
"N095314",8551.08981270123,8551.80416817111,8553.84954166492,8543.99606313255,8552.12249345185,8557.98911327027,8544.57813217884,8547.72855500662,8544.3199351145,8543.65899429164,8542.10760405006,8540.34411639093,8541.2720466117
"N095315",6173.49104496823,6172.77361832339,6185.11365775846,6177.63192231989,6153.76423117313,6181.47924339283,6190.96500098797,6174.53389866487,6182.41183545501,6168.36487797223,6178.2058839701,6182.10977035109,6175.20609853902
"N095316",3047.75489829656,3047.55302580296,3047.47887282462,3048.18370411606,3047.91170021205,3046.62545425316,3046.97373620622,3047.14126902119,3047.1591878242,3046.97375778847,3046.81407654979,3047.27845522166,3047.50603824543
"N095317",4268.20568652184,4266.97479723523,4265.37459561213,4264.05382871844,4262.50860847729,4261.5299679349,4260.56688033074,4259.3841506578,4258.59744545226,4257.77515184921,4257.06775608063,4256.52476928087,4255.66502647336
"N095318",3389.06651200887,3731.02522550217,3690.02387595015,3982.59366547454,3249.33118531449,4067.60681332437,4532.5871214864,4168.89767033051,4378.40361048744,3883.64353302111,4558.49667929167,4851.36964387828,4775.40804407581
"N095319",4376.52598036662,4388.36763273688,4375.06523283615,4376.00162112563,4378.26563424854,4378.82358141402,4385.1462348686,4383.63166797461,4383.9204659215,4383.85762185558,4384.56588507908,4386.4215125,4377.69267604822
"N095320",4383.4419665898,4381.62694376377,4378.85386190199,4381.29072689198,4384.26700176941,4380.52859185445,4379.16332762815,4379.83048625133,4381.34487415171,4381.72442682279,4380.72881850085,4379.23629388103,4379.75352393225
"N095321",5462.77947361368,5028.78940505116,2541.72956912189,6681.46454744327,9100.38055453129,7961.59558706118,8988.71140618194,6816.5210107981,7805.34199047077,9147.81183033832,8636.70844076392,6324.35977856607,6661.67684603486
"N095322",3625.54382784929,3624.03453458213,3625.51646762922,3625.85078294757,3627.18920021808,3616.06818468606,3617.97030429068,3618.22695437431,3616.59147680895,3616.2332973133,3615.94723395768,3616.66705255891,3614.64806397561
"N095323",4418.76243044878,4418.71789196427,4418.40083266183,4418.77004967201,4419.20970787333,4418.84461143012,4418.95906084701,4418.89299191346,4419.22558315827,4419.01622756683,4418.81303173701,4418.67030925075,4418.52185109255
"N095324",3142.03466748634,3151.9415001046,3147.92272427343,3133.83332659604,3147.81528369457,3164.7062551472,3154.86487960237,3149.44313273333,3149.27571372569,3158.12667189573,3156.20498259191,3149.29041688266,3142.13669051445
"N095325",5300.84866208945,5269.92143407493,5252.57555308236,5334.99240364204,5293.67925403316,5253.142053454,5257.49801996164,5278.64745835962,5304.54797104421,5267.2496098126,5291.57548736045,5339.39527673351,5307.39639958509
"N095326",5803.78221786201,5801.43619723761,5798.96347487061,5799.29597445934,5807.23313889142,5798.73164150233,5794.1633459445,5796.51504715189,5797.80605185402,5800.87965113992,5798.35151916262,5799.04548430451,5801.53367372416
"N095327",16862.3395714802,16859.0255072069,16866.7610197834,16893.9254847585,16843.450055882,16818.3105987248,16849.7999522145,16846.1342312544,16862.2725436583,16819.116182358,16826.3734477743,16837.6058579103,16842.8458604515
"N095328",2230.83986540221,2228.93198606158,2226.72313585323,2230.89950431579,2232.23681608559,2229.35007679262,2230.5174032673,2229.41519386477,2231.32530117893,2230.07244212578,2228.66108343692,2229.24991161987,2228.74524865744
"N095329",6094.03847183675,11764.4387129715,10736.7323595405,10479.4709690711,8837.05085361397,10376.0803898169,10750.3075662079,10758.8580226246,11168.1347789972,10875.9298091588,11661.7296651621,7475.37833000792,9134.05160834401
"N095330",3580.86425856111,3580.81124595914,3580.92955983058,3581.00777717931,3580.94651417511,3580.93512341653,3580.89439922121,3580.96427578908,3580.95234453338,3580.92579458528,3580.90561160528,3580.85744265864,3580.96795257876
"N095331",7190.59584703486,7172.44629517374,7192.70119100611,7206.02487558026,7190.76576726722,7187.22734270273,7183.97568785034,7194.75456693182,7194.81815538694,7190.16223639322,7186.72952895204,7174.67433465275,7199.95365975091
"N095332",1684.36828957677,1890.88322050286,2031.43804680951,2184.97620012457,1431.61381396237,1966.79069210251,2918.93274045549,2931.19830660383,2166.46504166289,4368.20418197643,4328.084625095,5076.59282701131,3860.8391708088
"N095333",4438.73158140115,4438.932904006,4440.86210330233,4439.0895864928,4437.75422847946,4439.40915216608,4438.64467868871,4439.49752494276,4437.87957696206,4438.92744210249,4439.35396848057,4439.69325414292,4440.55164236159
"N095334",6356.07402466321,6351.20066300284,6330.2183542115,6368.73338505752,6391.38731782356,6371.11962514474,6377.7357440245,6353.40515569256,6383.90782255306,6388.39340772898,6360.26084939151,6346.35179545318,6348.89753400134
"N095335",3240.15414864027,3239.81677098608,3234.29433975087,3238.89333260513,3241.16616324097,3240.06733363863,3237.87346896399,3236.99571530367,3238.70298262334,3239.03767593401,3235.86218086261,3236.19041028299,3232.57200225592
"N095336",2198.7933936958,2205.21104736214,2201.88632518576,2195.66759009669,2205.16130381682,2206.14331058061,2207.2236726167,2202.67653860882,2202.93375145478,2207.7771883072,2208.34029983955,2206.93653780813,2202.48175322545
"N095337",2783.46591322598,2783.64056574302,2783.73070375306,2783.69255845661,2783.33902059003,2783.48203111864,2783.58255776075,2783.32054465786,2783.33625950575,2783.18937284292,2783.27730950605,2783.28808095608,2783.28920600608
"N095338",2306.60544770869,2376.62674616652,2451.37744293997,2179.70729012234,1950.76643984432,2216.26016705053,2248.27412175521,2162.28221033419,2136.28976882793,2102.82302493608,2026.2344299782,2163.39114150448,2098.17668866265
"N095339",4924.84939921028,4928.13649027714,4807.06523437729,4837.8885607537,4811.51215422861,4776.27173535665,4769.83100808628,4795.83728780789,4773.17722320438,4773.89496145818,4776.09005282869,4760.54030211635,4762.08892861017
"N095340",6996.62134634344,6996.05802302476,6995.19852935431,6994.85092843792,6993.334556944,6995.02374561852,6992.39503789065,6994.94498222815,6997.55583142727,6994.1063354327,6994.59940549148,6994.9674454727,6995.63698461187
"N095341",12056.8926506534,12077.4944334702,12083.547164656,11736.7327341977,11715.3381965083,11735.639417805,11743.438386868,11728.3464854664,11739.8445041831,11724.9799804707,11708.9742303264,11734.3828580549,11725.0468857037
"N095342",1334.01009849489,1333.952653711,1333.89394429896,1334.00397470176,1334.03804941528,1334.06093943868,1334.03462193389,1334.00503781697,1334.02137005932,1333.97626358933,1333.98217489974,1333.95903441666,1333.94187118654
"N095343",5056.33158875132,4990.27560846337,4977.5647815374,5004.31950799399,4977.14024737667,4992.36568699516,5011.46529242017,4889.50132672904,4859.56216248815,4880.41297648056,4871.41976546328,4874.00566561691,4866.22084517271
"N095344",7290.42299917559,7293.82113988864,7286.64713814391,7291.9719529403,7291.32163662936,7289.43183735898,7296.59515258673,7288.01710005383,7298.96777512731,7294.83241806816,7262.82217517079,7273.97844665868,7261.19097993171
"N095345",7182.59800828005,7183.09443832902,7181.82399385069,7181.88704627763,7184.74519535885,7188.87467542983,7185.04649151349,7180.31730869224,7188.11514694059,7181.41332992578,4102.81646138125,4986.77399508993,3321.85427637529
"N095346",7063.50063682221,7062.91185469411,7065.34484154861,7061.8671981577,7067.35706320867,7062.85189003919,7061.32363125231,7065.57616981256,6354.23675048603,6358.91615174349,6362.29473221895,6357.62762099878,6357.29109230687
"N095347",4193.77886857681,4197.93444597745,4198.87535847625,4198.42400624097,4195.34249832146,4108.07447812206,4108.77332613795,4079.39469096851,4088.11850480668,4084.74939098861,4072.71094249986,4077.80416374863,4081.32511022917
"N095348",9655.90891087537,9667.07506056612,9656.23642170574,9609.98686123842,9608.52679487469,9576.94521369065,9578.08799159325,9579.3498603982,9573.87126593133,9577.30826674849,9594.58432731776,9587.25572890633,9566.44560815764
"N095349",3449.40795110753,3463.2409878935,3469.24399810452,3472.31235371761,3474.27227247041,3476.05220732908,3476.25819096378,3475.1389837227,3474.24919318575,3474.56401531076,3474.78952565021,3475.25189674701,3476.55434911942
"N095350",6981.61121336535,6981.76463716375,6981.73133247976,6981.78653949604,6981.8661330777,6981.71294479641,6981.77923788764,6981.85819873603,6981.77113929931,6981.68747038274,6981.76028397958,6981.95277295015,6981.9044902997
"N095351",1867.10064887341,1865.81534884425,1865.65026084183,1869.70578745606,1871.30636243215,1868.67472322665,1867.9990992937,1853.88820235356,1850.11141843727,1847.61692737728,1851.5065248859,1849.66876065133,1853.21587167532
"N095352",1284.76759699121,1283.00064586138,1281.32743454732,1279.74296497734,1278.24242443342,1276.82128032286,1275.47526642677,1274.20032344251,1272.99263996591,1271.84861862627,1270.76483309548,1269.73808206587,1268.76532593158
"N095353",3973.10507015364,3967.56409889449,3966.80320934819,3605.71902948904,3599.86623464516,3610.16329967396,3617.18081359308,3608.31508109897,3608.24929462766,3607.8745643106,3609.22490669375,3610.48232639825,3607.93730211524
"N095354",4432.57966340189,4432.54425656419,4434.44208234857,4435.49894035362,4430.52232868505,4429.02734420477,4431.43773223748,4430.39711208775,4429.65505483861,4428.24623684903,4429.56686002279,4430.87580117452,4431.99659106633
"N095355",2714.05934810844,2700.13349476971,2689.62477972136,2671.7201601545,2659.95797435873,2655.6529535604,2646.5551367174,2637.01155169179,2627.65091275752,2621.60383850023,2618.16499352492,2614.26974446221,2608.34827980807
"N095356",7034.00540329011,7031.76101959048,7029.67568311906,7030.78738132808,7023.55418700084,7030.44975125272,7031.77583998431,7000.46475824016,7014.57074207362,7011.98975729968,6653.50352233842,6698.87189478131,6638.58543173641
"N095357",3684.83352575735,3684.02121188036,3684.25583431135,3685.82125080584,3687.85832272605,3682.99021128989,3681.94046887308,3684.10362898531,3683.2282789272,3684.10452590529,3683.19005900415,3682.80344673973,3683.99362310153
"N095358",10318.2849818087,10363.4241655317,10344.8127758354,10313.1274962944,10337.5641904803,10321.7021455483,10317.4509924087,10311.9020217094,10263.9874302035,10311.5201597125,10359.9479297441,10291.5770609743,10268.3569596174
"N095359",3510.01896761101,3509.91086079303,3510.06803938687,3510.18980894567,3510.0540798539,3510.08401762464,3510.0110485204,3510.04080107685,3510.09631525251,3510.07828503351,3510.07488025736,3509.992470456,3510.29404887611
