"","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13"
"N095260",449.252640735369,399.123614410607,438.994780066541,471.192222903362,507.704724163609,393.583934062022,411.132473396076,410.750863396658,424.51311890991,389.710144188923,428.087327381952,457.946043541111,460.541294099543
"N095261",4446.20090795441,4380.03008998823,4341.76313513937,4324.26498042604,4384.01327005704,4344.77920934355,4315.56503599729,4295.18453850511,4393.98032781843,4223.05486671617,4152.42084651556,3994.50925828117,4029.9463241703
"N095262",4367.05538486789,4352.25058150647,4336.0856160438,4332.00144699308,4326.97755099315,4318.18345814902,4308.68179677395,4304.78497771712,4302.02559385432,4297.00060938881,4292.16161473081,4290.23509229408,4289.11992051994
"N095263",2182.89446530175,2146.23096496762,2132.13427140448,2173.02399796363,2096.70003987203,2074.55902914479,2075.58319139584,2081.09034653185,2204.67188082984,2229.51729984382,2238.10361734405,2219.96457913131,2322.71139941775
"N095264",3462.96308161727,3386.85777525946,3280.86206523995,3213.59913313464,3145.99131712669,3047.51669062555,3027.8090506957,2961.34387284133,2922.32468067146,2870.79627426379,2864.36449189948,2825.21613343169,2797.35271264176
"N095265",2076.66287633068,1991.15458691158,1930.87129766896,1895.89202815284,1845.9762972683,1842.85638447083,1850.25676440023,1861.24995661807,1801.70371881736,1785.05397926114,1795.35329596515,1738.86951598555,1733.86905732557
"N095266",2049.79278554307,2012.04406587496,1982.12658483586,1956.99744914892,1934.46927773215,1914.33283755558,1894.89251630633,1878.37421495837,1861.72501919467,1846.1093777416,1831.44327386366,1817.77669956674,1804.79968815419
"N095267",2845.4262665034,2964.60030750174,2881.5149074808,2629.08805411234,2850.70112580618,3251.69024589363,3132.80550623502,3271.83929386176,3001.77015959632,2894.13114229371,2801.18287240247,2965.53577377108,3105.93505895618
"N095268",1275.29776265186,1230.37415214072,1194.1427815965,1175.56106844618,1149.87986987679,1150.99453533174,1151.47200170901,1155.00722434052,1125.79172979446,1115.20853959401,1121.37565887792,1087.82616088028,1086.34919475699
"N095269",1211.75608544576,1188.04614685045,1168.35490107336,1152.36707321152,1136.4367850337,1122.83178124909,1110.81107386213,1099.19300388554,1088.43768204239,1079.56790558785,1070.18410071397,1061.32624650476,1051.57485227918
"N095270",7467.7735419236,7259.83121444277,7103.33015243357,6977.10355019733,6862.73517308051,6764.4349574583,6678.47261782633,6594.31674018043,6513.76532161927,6444.75358053132,6381.0240021011,6314.80859164478,6251.55940206658
"N095271",7222.13259879705,7022.05301387082,6871.52064646819,6747.52036404887,6636.00177040045,6541.10943770278,6457.21737247426,6372.0344944245,6303.10904257789,6227.65186877858,6162.03784260241,6101.37298634055,6041.91936426921
"N095272",963.688217126729,957.094744179714,952.195806922011,948.000944682454,944.267666310613,940.978143339255,937.849258845722,934.989915927377,932.360705883484,929.93239791871,927.664082207674,925.440058530019,923.071876816575
"N095273",6423.16814901594,6416.32205861898,6416.09645727636,6418.62866801542,6423.9624254976,6432.61614617662,6439.30606466193,6448.97990652054,6457.5344068205,6464.60728318891,6474.21797708338,6482.93202188825,6491.70736048365
"N095274",793.23034594169,779.080559520384,767.643879770143,759.20880038978,751.324749329039,744.256416231895,738.514659940056,732.277536383044,726.288042468765,721.114228946053,716.185957327401,711.636415852171,706.514680036979
"N095275",8076.49761678476,7882.988691044,7733.97960686913,7609.16954547906,7500.99188477583,7404.2927746408,7316.95873938318,7229.91395322828,7155.46339473546,7086.00720078695,7013.01288455702,6951.47837278995,6893.46391971891
"N095276",10805.8285978039,10452.0832375722,10296.5850648425,10195.0466341634,10143.1969640337,10100.563810215,10028.6246121881,9936.30533708655,9765.14808739291,9753.26677318154,9825.91811893961,9819.86182735732,9559.47562801509
"N095277",2852.86081085613,2738.12522258727,2651.22869235305,2584.18445388457,2524.93554518199,2469.3654291211,2423.82285098005,2378.4575575456,2336.73461557965,2303.54314634243,2267.86650309593,2234.53843598058,2203.30185237925
"N095278",1232.60358498355,1186.09697352859,1150.92394618093,1132.66021187353,1106.37761078206,1110.06454669892,1110.53879301967,1114.98773792792,1085.42910232976,1075.08693951238,1081.13567391013,1047.14438632839,1046.87920439268
"N095279",1163.02767621321,1131.54717360016,1106.93005114556,1086.24731481147,1068.66135270797,1051.78420812066,1036.68874360403,1023.93375629707,1010.58937077763,999.532362217695,987.767950552152,977.350204951997,967.398429992884
"N095280",5309.15272912356,5291.70416745801,5293.34238136518,5294.49140951513,5280.46191764475,5269.16523832461,5273.26331569012,5278.68980593738,5266.24603809612,5269.00828586124,5270.19395520945,5280.52520360826,5278.05474606744
"N095281",1663.83590901459,1653.06195284786,1575.45652639516,1555.0792356755,1532.59769930271,1605.11576359811,1516.41518337777,1420.33698264412,1466.97396294644,1514.55195988578,1531.44026449365,1473.21980070452,1527.22374812416
"N095282",2017.73574680795,1924.42032577054,1825.80132637137,1748.93768624041,1676.95211800056,1618.77506954401,1555.47319961356,1504.79237789849,1456.65133412022,1415.3400499878,1379.36774500474,1337.05649619565,1296.94703371243
"N095283",323.441338909049,311.464710612996,299.363929984736,286.997839274056,275.983653092481,264.743647923923,254.412956449443,244.271564835245,235.87805839576,227.998116323156,219.388293302407,213.314544015104,207.8113203039
"N095284",523.414799769126,506.904956314459,493.877605937671,483.955222146435,474.905364131834,466.965834431401,459.88726253233,453.505795186791,446.573902292819,441.211596523694,436.286259869854,430.439267671779,426.689752138156
"N095285",634.184933427995,608.928325557868,590.554303336241,576.202642917726,562.633852237235,551.873310947941,541.506949506968,531.504037811844,522.157570841618,514.55625951197,506.414105917654,500.618101155351,492.381055673898
"N095286",9119.54101402157,8777.85995812623,8501.93125766347,8263.57194063304,8053.76969322691,7868.50457181665,7706.13318427242,7551.30163797479,7401.54204677569,7271.88120847041,7145.85196690487,7040.92666840962,6919.7583327218
"N095287",2116.56429092592,2080.10741830486,2052.70296960177,2029.67107978801,2009.48278138852,1990.90780419974,1975.05330832881,1959.61214446274,1945.20731629669,1932.69959346844,1919.18342739083,1907.81660314579,1897.10397248095
"N095288",7544.85022326401,7441.93275909199,7362.91011072436,7308.10653384176,7255.2038350314,7197.38621123495,7154.86299376526,7117.68758485367,7076.11157690891,7040.49695652517,7007.62982453794,6963.44811699851,6948.8655094067
"N095289",9621.19574280402,9515.65028537295,9458.51519647322,9387.27134827632,9383.57738109058,9392.92946811488,9372.34184834106,9313.92820226268,9246.08211440007,9258.6376540745,9200.05717269839,9260.07137131228,9110.51518306496
"N095290",14706.1096517843,14013.0045167759,13573.0360070473,13907.1239597027,14072.1556563138,13993.3279083766,13662.2267022262,13604.8041135248,14174.8764528733,14317.4330556303,13988.2032420121,13695.2046663558,13779.4917835734
"N095291",7739.23788655276,7547.80977659882,7430.06459656969,7258.11456437493,7124.10512981733,7035.69204080808,6924.01891347738,6783.64339598288,6719.71298248479,6664.4309285975,6595.47477341257,6513.88606902805,6468.5549042789
"N095292",17496.9725448167,17773.1665816627,17908.1737714608,17510.8331257335,17127.4607722298,17737.7945451027,18139.6798236824,17982.3501053928,17676.9514509618,17828.542083447,17625.11752401,17181.2930600289,16506.3192563368
"N095293",922.75487547595,921.863779008904,923.783875661153,923.795076900116,922.280961604785,923.417470090654,925.734022112992,924.106023135464,922.557358237509,921.819703325339,924.361138412637,922.541603842671,925.376661837332
"N095294",1213.70721479518,1096.39262109962,1127.02807141687,1053.79469383139,996.870270907576,1001.18998240977,968.126523112653,924.294639901081,973.297753091122,998.418043834667,957.087726938759,956.028235666241,947.402464533209
"N095295",3900.05889550435,4146.44615663478,4320.02495118347,4440.07709486103,4535.92095805548,4600.66003038923,4648.62129805855,4686.24958972417,4702.03842456907,4719.54957441713,4740.66868659284,4744.57183463626,4754.67861720498
"N095296",3823.98123449716,3827.76182387286,3821.04849206139,3816.12642358345,3659.4592655355,4766.6376243481,3446.93225401686,3474.33872814109,3943.86178407666,3296.83981404491,2859.25089956185,3425.09306523993,3542.92403897617
"N095297",7199.42869377969,7190.16821836935,7219.62646949223,7233.87694481979,7203.11224319951,7204.73076247962,7207.84073223866,7213.60132395789,7223.95602417684,7205.54722274548,7204.05844040861,7209.84322886206,7224.36088213495
"N095298",3971.36416969914,3982.71597610656,3945.65512086656,3939.07662194947,3955.63612950105,3947.88486755741,3945.89508624122,3940.65562176504,3933.32191258777,3949.24416802918,3956.05420956171,3952.30733196811,3936.85574205131
"N095299",4306.48740262736,4111.3239610448,4110.32641068089,4109.04583636722,4110.44475794862,4112.54778583317,4108.85726755452,4113.65008354159,4111.70486395801,4114.03912932582,4108.90936086475,4108.61903578273,4113.90600933694
"N095300",4195.59037628803,4196.36681114362,4196.56205813253,4196.38281535963,4194.56455895155,4164.01106005397,4164.93055367107,4164.43810817906,4163.60965665754,4162.89431079639,4166.26978555137,4162.46064750783,4163.26166776377
"N095301",2474.24163278964,2475.14590781122,2472.73270220459,2475.31890583545,2475.23024921801,2474.10630013386,2472.80557178416,2472.36143009321,2477.59716778602,2475.0107756695,2472.47572484282,2477.82312559135,2477.31381527296
"N095302",3430.67888350904,3409.0688125985,3391.6692815711,3432.91498906429,3442.46273944827,3426.07767769528,3424.87506495643,3416.80614790494,3431.38636213071,3431.89541195178,3421.68924766061,3418.70908419923,3409.47764448872
"N095303",6047.95651440477,6045.84908388455,6049.92157775098,6060.2334233418,6052.70932246057,6057.71409610714,6053.18206368938,6067.69543677532,6058.74011693594,6059.23845384291,6058.18438620097,6055.31385154889,6064.7441046659
"N095304",3570.87080930499,3570.64778629205,3571.11731142489,3571.54642856946,3567.4552762948,3568.05644947531,3571.49527397279,3568.73343039757,3569.12095617239,3568.23504609066,3571.29996281683,3568.29362155003,3569.66396737726
"N095305",3558.87857509324,3560.57533582255,3560.43760818358,3559.24902653233,3561.05004079946,3384.23476092847,3385.41558265177,3386.00341717894,3386.70914728741,3387.2482153755,3387.75171090932,3388.22143825363,3388.64301446578
"N095306",1998.47866643593,1724.58296145508,1045.46102482289,3134.09881649416,3141.1278722863,2433.88819051218,2558.39787567386,1754.62692642591,2613.92300321989,3404.31691171785,3154.9341707994,1677.33151733662,2060.61145842725
"N095307",6044.38186371191,6039.78565356883,6034.56493770219,6046.72688786805,6050.6044800764,6047.11241892567,6046.37792765889,6039.95381751339,6052.29345554172,6050.63959454528,6047.16609087511,6042.74112751841,6044.84281779084
"N095308",2519.99834094939,2520.703456545,2519.23669760901,2513.43889933962,2527.94309533193,2528.92313327266,2522.3018931006,2522.16300572575,2525.56444016774,2528.76338505392,2527.44750657658,2525.60139595548,2523.22191906037
"N095309",15086.4294923848,15092.9700577867,15094.2249790279,15075.476167578,15096.2993604205,15094.5434267808,15077.7412725285,15081.2163021292,15072.0014888152,15079.2372494785,15091.996672482,15084.8000523961,15083.3640447184
"N095310",5254.44133446131,5156.37753917958,5177.0842143291,5159.73480816813,5144.74623061776,5158.38738422504,5154.90702324341,5163.40890976511,5153.16982155166,5156.64703957316,5158.03939823829,5166.68060784498,5164.33602029003
"N095311",9045.46508875125,9048.02336170273,9049.14166308779,9047.55250225806,9040.37982661767,9047.34905363061,9059.50052650469,9054.08205244015,9056.31654999838,9053.26428648638,9048.63827399295,9056.49617784395,9048.06250136311
"N095312",6277.68840649061,6227.32397026062,6153.64762094255,6193.04711091327,6173.754494,6209.16207171272,6215.13734373047,6185.17581475662,6145.07991363062,6170.8032582866,6135.61381970274,6152.26939170211,6137.33028196795
"N095313",2020.94388374144,2056.54009022508,2051.62871793554,2068.82799753771,2009.5281495418,1982.69173898488,1982.51659528503,1993.5772581689,2012.00436516368,2106.87119273233,2142.02781502797,2111.62119081137,2130.15699750193
"N095314",8551.50245400457,8559.560124817,8562.45265120621,8544.25766457272,8561.8805525118,8567.70063940001,8551.8106206848,8560.09631494668,8544.90952026635,8561.29659837105,8553.52030856376,8561.84446139991,8543.50818463073
"N095315",6174.92153000111,6178.00097901071,6186.62664488226,6184.43776435414,6161.50341323009,6186.39083084046,6190.69279851443,6182.94749208761,6189.21812709397,6173.92902798374,6191.19337799482,6188.5858752934,6179.46728285117
"N095316",3049.02089783766,3050.34091922662,3050.03398526508,3049.55431265789,3050.36677648896,3049.52085577515,3047.97809267098,3051.28218210055,3047.52425991076,3050.80714444752,3051.72008591489,3048.3362364796,3055.38399966101
"N095317",4269.98575995687,4272.7718799723,4270.19731196884,4270.29063860872,4268.63112323137,4267.02568900357,4261.66700647401,4263.37521592326,4262.1440105886,4259.80525027597,4266.09549595946,4260.29687192951,4264.261702609
"N095318",2887.66311182692,3110.51145580822,2975.65600322296,3204.64496590337,2417.42279928102,3192.6533430647,3620.32343996166,3236.81941380834,3423.25875427083,2907.55679724038,3563.87812260345,3839.91894663693,3752.18246474705
"N095319",4377.18269502639,4389.02434739665,4375.72194749592,4376.6583357854,4378.92234890831,4379.48029607379,4385.80294952836,4384.28838263437,4384.57718058127,4384.51433651534,4386.75909681425,4387.42617040633,4380.37489378757
"N095320",4384.76785576205,4381.40007730246,4381.53200265825,4385.2869060763,4388.46753173542,4384.70366473472,4381.28039948459,4380.08915253679,4384.09234712269,4386.47499108547,4387.25241647407,4387.2943653432,4381.3789727677
"N095321",5174.91667383608,4744.23348452976,2253.03251122186,6396.31697893773,8808.73077540863,7671.33972806169,8702.01636051859,6537.34601176284,7524.4824237945,8858.16551386003,8357.08549706076,6039.60892799302,6373.09069357251
"N095322",3625.88453310062,3624.70083836707,3627.03435379796,3628.230053933,3627.78214090145,3617.83710501468,3620.95508074934,3622.64322428308,3620.95934986026,3618.51217809875,3617.24483302682,3619.26444511531,3620.26072917262
"N095323",4421.65818716878,4420.28257635641,4420.91108236775,4423.48433437322,4419.58544229809,4423.36601464348,4421.13961115708,4422.86015971652,4419.41515428764,4422.95879400442,4422.47344566081,4431.59269109005,4423.41779446928
"N095324",3143.57154748395,3153.55319305635,3150.08630194613,3134.45679204768,3150.49297275774,3167.71220566868,3156.93069168958,3151.69247662515,3149.83010505478,3161.66318730863,3156.7577059573,3153.05983837528,3146.1693673861
"N095325",5293.07794697393,5260.32792309875,5244.57540896903,5330.25156275443,5288.34822976628,5244.02433805392,5252.14600076254,5275.91921278719,5297.48915693806,5261.73775339585,5289.43282936899,5337.8903613893,5299.89295468692
"N095326",5806.13868647274,5804.54114601171,5798.64017676088,5800.62063334333,5805.96789793746,5803.70705839247,5793.37910748542,5803.80193961844,5803.7426700153,5802.34631340585,5807.23788979079,5808.25985390464,5809.33965435815
"N095327",16863.2758110211,16859.9617467478,16867.6972593243,16894.8617242994,16844.3862954229,16819.2468382657,16850.7361917554,16853.797965508,16877.7927450134,16832.7986515454,16838.7541410785,16848.3290244712,16846.6112941748
"N095328",2231.57115065827,2230.89685904036,2227.64603831246,2231.58924244314,2234.68201199665,2230.63877765694,2232.79450227652,2231.0702366269,2232.50241395297,2229.90174390055,2230.67425694918,2231.18100787889,2231.4314801533
"N095329",5321.44427395193,10999.1899846833,9965.19467148816,9711.11458605963,8072.34376342313,9605.65825615935,9980.30801108608,9993.39807681094,10405.9524100221,10104.0934278894,10893.5684927322,6714.23316855744,8362.49305432537
"N095330",3582.32152166527,3582.50342457637,3584.25997276758,3583.10612556087,3585.16972501146,3581.59186114457,3586.01754724699,3585.16766036009,3585.16243328379,3585.41741065595,3586.03026279594,3586.79793096909,3587.69883085672
"N095331",7194.88562241583,7177.83114703368,7199.10848335254,7207.27262891349,7195.25065664791,7194.40501329407,7192.36455202196,7200.10839180681,7200.73984641763,7194.48054631009,7192.45265592098,7184.81655088821,7206.69679617946
"N095332",1440.67050487938,1649.5586046757,1791.17274280672,1944.77256510274,1190.45780778924,1727.34245808944,2675.00547055326,2691.32493304062,1925.17609319502,4130.54180306431,4087.85993177348,4832.44825273198,3622.8924093339
"N095333",4438.85348982861,4439.05481243346,4440.98401172979,4439.21149492026,4438.13180255931,4442.40216552842,4439.27820935925,4441.55945678653,4439.46204265568,4440.25822507697,4441.35243551065,4444.56311173152,4445.77950327519
"N095334",6356.69448008855,6351.82111842818,6330.83880963683,6372.62671821106,6391.4382097691,6374.05644369635,6380.82686549947,6355.53358505452,6385.81793708573,6393.1190612647,6368.54261961761,6346.51400288764,6348.73232233321
"N095335",3241.57609055041,3240.48694888883,3234.78160556785,3242.20849036198,3243.16398978743,3242.93456304668,3243.77263537247,3241.95320159203,3244.46040655359,3239.32586306081,3241.41660857887,3240.78785262309,3236.33394252527
"N095336",2200.53162434859,2206.30817914465,2203.74139194086,2197.80528602847,2206.69967423275,2207.40830021729,2210.23733655894,2205.63641400606,2204.32828875556,2211.17085469702,2211.75951700239,2209.818582878,2205.40420302549
"N095337",2783.48616264142,2783.66081515845,2783.75095316849,2783.71280787204,2783.35927000547,2784.12745565486,2784.66093887563,2784.40836514974,2786.06860272644,2784.37843894289,2784.02073190163,2783.45738163917,2783.90836707842
"N095338",2285.91119095213,2356.7377243281,2432.53908873332,2159.8094524032,1930.41248386298,2197.35506495075,2229.62267790948,2142.9907671656,2116.54560375046,2083.81195656501,2008.28093610505,2145.49856155038,2080.60233400969
"N095339",4923.92195636197,4927.88129544726,4808.98761260413,4840.26391872581,4810.78204071499,4775.92385790748,4770.56618854429,4794.85702924907,4773.39112465345,4778.34966110567,4781.67264155184,4764.51633518513,4762.58461158624
"N095340",7000.34433327971,6996.70655988965,6996.86585357822,6999.95523830879,6996.46053291027,6997.44120780903,7000.61134267511,6998.81050784823,7002.1384802357,6995.83877396466,7000.60347918987,7005.75611042407,6998.57189495581
"N095341",12059.0437686895,12079.6455515063,12085.6982826921,11738.8838522338,11717.4893145444,11737.7905358411,11745.5895049041,11730.4976035025,11741.9956222192,11727.1310985068,11711.1253483625,11734.5874855052,11725.9714478568
"N095342",1334.57454224077,1334.38260800437,1334.2277663491,1335.69037586315,1334.53637324948,1335.64326123896,1336.26979577887,1336.25241062964,1335.20770107316,1335.41686163249,1336.86251942737,1338.86542380867,1338.58054468471
"N095343",5057.00279438567,4991.69562034239,4977.52386650128,5003.98137507324,4980.96292329946,4996.1292939802,5017.41371402925,4891.90298036199,4862.02429702838,4883.71299178972,4873.5121884667,4876.21973006739,4874.36646173108
"N095344",7290.92536870651,7294.32350941955,7287.14950767482,7292.47432247121,7291.82400616027,7289.93420688989,7297.09752211765,7288.51946958474,7299.47014465823,7295.33478759907,7263.3245447017,7274.48081618959,7261.69334946263
"N095345",7182.88681626723,7183.3832463162,7182.11280183787,7182.17585426481,7185.03400334603,7189.16348341701,7185.33529950067,7180.60611667942,7188.40395492777,7181.70213791296,4105.5192282456,4992.65823113782,3325.81335757905
"N095346",7068.64276118632,7065.38678186399,7069.81520642176,7067.99942530972,7067.42578883091,7067.61492206341,7063.05714471367,7071.42808825048,6363.72245210925,6364.21391466859,6364.28001231606,6362.82270946606,6360.23555325296
"N095347",4196.43112686596,4198.9843206837,4199.08173697178,4202.34744446208,4197.2745271495,4112.97684185205,4113.63303019516,4082.39839991587,4092.83285223793,4086.55503936066,4078.48021315322,4086.0763708625,4084.02909706469
"N095348",9655.09346377896,9665.82829212871,9654.66550480717,9608.1465925744,9606.40852708946,9574.59567599048,9575.49468919283,9576.52592583428,9570.8369801122,9579.05749751113,9600.54290901291,9591.8541002089,9565.83294809271
"N095349",3452.85779310051,3468.81447731413,3472.22991376279,3482.49382313951,3479.66088392708,3478.75408954234,3491.28431615448,3482.09201356708,3490.6863203597,3481.89953601386,3486.70978192412,3487.93945045708,3503.86404948798
"N095350",6988.5671268708,6994.8516331107,6994.85297048403,6995.6481048137,6993.85735120335,6996.14905251136,6998.85271658602,6988.66843937742,6993.12718934403,6996.24072116819,7002.04243064546,6987.64925059987,7009.05270448449
"N095351",1867.67271086917,1866.75001794065,1867.54524895983,1871.74243741132,1872.2689647465,1870.94809415614,1868.80719516048,1856.6410855109,1851.83701740662,1848.90550658148,1851.7914992425,1851.1292313066,1853.40595699845
"N095352",1055.02127938162,984.465295015258,933.580537287092,891.548317897348,853.491559150629,822.334178468546,794.156588030212,771.866683015176,748.483668977834,728.64491841773,705.167435559445,690.842458877857,671.636366118653
"N095353",3974.6133806348,3969.07240937564,3968.31151982935,3607.22733997019,3601.37454512631,3611.67161015511,3618.68912407424,3609.82339158012,3609.75760510882,3609.38287479176,3611.25018390707,3609.82724709436,3607.95429486345
"N095354",4435.18041718564,4433.1537028865,4437.51245769827,4436.14797181041,4432.56079719524,4433.31019899267,4434.23808942508,4435.73977394136,4436.01422278969,4434.96400262321,4432.01352707813,4434.86225251751,4434.91955764492
"N095355",2715.99142144389,2700.73422624752,2692.5473368853,2673.02981715067,2662.16796594067,2659.5410091051,2648.34164218241,2639.30015588548,2630.13780062848,2622.28984007854,2624.97355514617,2617.67110124317,2611.73384116759
"N095356",7035.26916947511,7033.02478577549,7032.22451413576,7032.964841892,7026.87119205295,7032.92879781746,7034.68565077285,7002.57592869129,7019.34588618508,7020.34175462998,6657.17284572545,6707.7694685845,6644.3368501361
"N095357",3687.85672439002,3686.96750756984,3686.88980972866,3689.27076896933,3689.17367813704,3687.69119981373,3682.45230392225,3687.46517111927,3687.61344875489,3687.66299995389,3687.73182158138,3687.66416072535,3687.46211869677
"N095358",10319.2335956271,10364.3727793501,10345.7613896538,10314.0761101128,10338.5128042987,10328.478806343,10325.0739401818,10314.416292045,10274.429662562,10313.0859491923,10364.4743337988,10293.8869113559,10275.7018913683
"N095359",3511.30330539772,3513.44858883178,3512.33526647805,3511.57434119292,3515.19113889739,3513.23309875402,3512.25534962712,3513.52532027812,3511.23330481574,3510.83195987979,3512.60926742513,3516.162460509,3512.45229218727
