"","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48"
"N099785",18.3458022532279,18.2192919635168,17.8340607974993,17.5354781703957,17.2505864722809,17.1286041651219,17.8340149781832,19.0675465064231,20.418873639061,21.7270721483312,22.9790855667128,23.9470308433791,24.7427479560744,25.4049042081531,25.7671924548891,25.8841995511579,25.749022036335,25.2087918080946,24.4140453865741,23.2541698086202,21.9412866429711,20.8844474718067,20.0644835237748,19.458195416682,18.6386775986001,18.4997510708072,18.1078563211266,17.8108966946939,17.5171641242898,17.4005337959469,18.1206764128731,19.3492468872926,20.6839835127442,22.0014650652948,23.2460207945165,24.2167879661413,25.0220941046299,25.6941906408619,26.0417581086489,26.1403521318992,26.0205427356945,25.4738794188971,24.6885764246316,23.5437741572828,22.2265145396112,21.158719041241,20.3257798787132,19.7178954665673
"N099786",18.2633157709212,17.7008606486241,17.1344447298517,16.6482710765752,16.3298096970096,16.0415195029391,16.5520202917379,18.3521795408388,20.2277293929454,21.8360368320165,23.2519292479066,24.3792087581458,25.1144636725177,25.6853477140845,26.1614371570289,26.3488121827008,26.2990409711553,26.0954056317657,25.5371930080076,24.546454597096,22.9089231610923,21.1211057208086,20.0225174954618,19.1925079289855,18.5442575756959,18.0099792818537,17.4204675568018,16.8901577827464,16.6679636679258,16.3122297226667,16.8800365865931,18.6010304779491,20.5420322305564,22.2083894107612,23.5032047614096,24.7036629123859,25.4691590086954,25.9144236435587,26.4958398996821,26.7572119949168,26.7716444865355,26.3975406960268,25.8980910904803,24.7674373843319,23.2431792841772,21.5939482792269,20.2449976122773,19.557809045903
"N099787",19.6183955470175,19.0395709801591,18.5514468604951,18.1464895747309,17.8559507711427,17.5651665750247,17.6578145586555,18.9787937486696,20.6817708717974,22.3510099911092,23.696511651593,24.8897979392232,25.6995952380688,26.494158650945,26.9541940848006,27.2240755867018,27.2581264757069,26.9797833598013,26.3420085502092,25.457453729323,23.8047127231579,22.2853171989933,21.2303995927771,20.5415007995832,19.9372614271564,19.3327581216175,18.8415532737062,18.4361353504687,18.1397864950621,17.844153262405,17.9229385556828,19.25351386271,20.9578451818302,22.6198124449366,24.091431879029,25.2938759422894,26.1110810015034,26.8852694614526,27.3256705189773,27.6227263012682,27.6338815495519,27.3352456130426,26.7346188530654,25.8318910226522,24.16078737607,22.6197321408843,21.5439460073367,20.831865767417
"N099788",21.0956747703774,20.4728938118896,19.6135762701759,19.0255586456682,18.6990161271783,18.2208987231419,17.8245445853799,18.4093740966799,19.5049251659554,20.6732116284998,21.9022538432992,23.0460295786834,24.0843788883448,24.9847172299112,25.563627595302,26.0541565445175,26.2669337998845,26.0562671878799,25.7255498601467,25.0952242785745,24.0951674746245,22.9949877874094,22.1211789298715,21.4572080857245,20.8175092030586,19.9138602480306,19.3452365123284,18.991174167483,18.6881831014178,18.9219904416624,20.5437160797806,33.0658078579535,43.3336129518552,91.6263353807894,146.339711847031,403.925056905862,1595.7293401563,6005.21882082848,20327.2357753771,59471.7404311799,156047.665712531,405475.470723014,1489803.56531523,4057270.13673153,9046561.47493263,17632327.0318651,33883990.8306361,70152117.6522547
"N099789",18.0918143847463,17.6576503531665,17.0862322033875,16.639427173859,16.3796212589484,16.0881786302187,16.4916859943642,18.3997353727234,20.170213041192,21.837015839276,23.1571285224996,24.2863920909086,25.0862253487584,25.6884574106958,26.1918539131885,26.4975319416907,26.5065840217327,26.2177013712354,25.6325307704415,24.7588230187411,23.0768544004964,20.9021227698891,19.7568708494932,19.1644368301871,18.3968509549859,17.9813277809649,17.3642118935006,17.0320958894743,16.7218640285614,16.3809891121228,16.8789335557577,18.7331526102673,20.4689576881492,22.2509713399849,23.4818239781434,24.7010782826035,25.4237544279731,26.1561768076725,26.5717758645976,26.7782233342007,26.9277403448044,26.5269310741793,26.0925011333681,25.0902852351823,23.5707695826738,21.3370678687685,20.3667063313546,19.6235707307219
"N099790",18.6094378314148,18.1932103340247,17.7864183455453,17.477955035905,17.1017712904401,16.8131000351477,16.8949431940507,17.9977100361158,19.7948241173837,21.7081072089767,23.3538603587031,24.4847315462997,25.387828902226,25.9941781577281,26.3674986225899,26.4908335116477,26.3705573098809,25.9522681643359,25.2894348890096,24.2089923813379,22.6152720905786,21.3744487075446,20.405881837083,19.5463683876481,18.8560821827689,18.4410182978097,18.0354330393263,17.7176495092483,17.3297182818322,17.0380418375528,17.1288602905564,18.2200498977334,20.03025179027,21.9437834237106,23.5736854031526,24.6885868179104,25.6179435879177,26.2126280185562,26.5761548369183,26.7115119143223,26.5945452091181,26.1869027165808,25.5133814786443,24.3967307071294,22.8379228122024,21.5986582747676,20.6535278635623,19.789419555175
"N099791",17.3927234410811,16.980685348287,16.6236369790206,16.3232227526464,16.031682940292,15.8801360568484,16.3016919977683,18.2591444414621,20.6535174886064,22.6787173980243,24.1865637494898,25.3611370278258,26.1753685558571,26.80472608998,27.1119874968685,27.2038359945479,26.9591479073504,26.2582457398188,24.9250114136723,22.2092974956108,20.560527003427,19.4310297140266,18.724822274639,18.204143730139,17.6467535773092,17.1883740647246,16.9036618028564,16.5715966183507,16.2471897039664,16.232978411224,16.5811417206398,18.4516922223803,21.0040834018637,22.9844831098426,24.4339224540572,25.5381335849302,26.5370091899701,27.0639988412498,27.3220815843138,27.6256785660637,27.3188060702028,26.5078161032161,25.4287752409577,22.6730505981589,20.8623038510111,19.6678481572003,19.2917704790895,18.5977717344686
"N099792",18.7541475062632,18.2557589277012,17.7870265343675,17.446139520332,17.0453593725108,16.7562210026062,17.3299352050903,18.4319455990195,19.6501913416198,20.9646085932083,22.0836171332814,23.1863331381009,24.0746240149267,24.5691874668322,24.9514638651344,25.0684958048443,24.919704842949,24.5286449952183,23.7327551181181,22.7315496148361,21.6391595696667,20.7259588325841,20.0681674417527,19.5502440706397,19.0062493922367,18.529301745985,18.0302104054557,17.678186031249,17.2961052712721,17.0304038748342,17.5442117807252,18.6757432126811,19.9125514766635,21.2832417400232,22.2934534027296,23.4452972202103,24.3824840278828,24.9318677924407,25.1805758614642,25.3276086396005,25.2150009985274,24.8662607665332,24.1193361268853,22.9680709897468,21.9247649577713,21.0735885066943,20.4853155926329,19.9742393486244
"N099793",20.1031800029288,19.5404074940329,18.9930701755071,18.5488896073916,18.1094845129146,17.6676241779085,17.6778097341758,19.1094734078379,21.1226405913731,23.0229516078119,24.7434364265453,26.2441542255524,27.6456982714738,28.6736250275635,29.462846454999,29.8460772258339,29.7694138738877,29.2927433122643,28.5203897326639,26.973689914495,24.6215580987681,22.9093277311132,21.7845247960014,21.0407599832383,20.4324056479428,19.9327185043793,19.3396378139134,18.8657522820927,18.481997528977,17.9737743206528,18.0415751779352,19.5284837535319,21.5953396254431,23.3473293131878,25.1075817752614,26.672402703781,28.1302124654645,28.9436604790245,29.8162948566395,30.22819721685,30.2930222431634,29.5857036556325,28.8861599138036,27.4993625657894,25.2262019874201,23.2176172569661,22.2617825811458,21.2865371428898
"N099794",17.863224774835,17.6449566661461,17.1347728823685,16.8307427382283,16.5378397556286,16.3263410711806,16.5725577076906,17.9370878134673,19.5076579441223,20.9647690093015,22.2914488599897,23.3806930621119,24.3352105251099,24.8806768762447,25.3710028022281,25.3223422326627,25.0171678185293,24.5574244868429,23.8908965958982,22.7185744950233,21.4429450995131,20.5346782772938,19.7725665278896,19.030677393533,18.1172221017816,17.8922586639177,17.4441356588506,17.1100196920048,16.7770993212052,16.6389390541557,16.8245897707142,18.150653395218,19.8005392735515,21.228895086002,22.6451429947761,23.6912767110498,24.6003864406069,25.2544109600282,25.6590846130246,25.5160589699478,25.3795526264503,24.8716504925836,24.3353288631006,23.0524281712397,21.6557392317,20.9615244090183,20.067379095977,19.2656256284251
"N099795",17.2402618566547,16.4485713247868,15.6679803845436,15.0001868815526,14.4940628278935,14.0919803724781,15.5229938996689,18.3538321153213,21.016087371959,23.3134808555656,25.3557613878449,27.047772040509,28.3613175866897,29.2918701987242,29.6324881326843,29.6380548575393,29.2800763450732,28.3985665234856,27.2955837577272,25.0107904078584,22.3548652373671,20.6354150180854,19.5148154771361,18.4385911945779,17.3841690933576,16.5851854954517,15.833955625566,15.170049894627,14.6388164273586,14.2515069066096,15.6815133796184,18.4949911851428,21.1993756099418,23.4717122400613,25.5454532036874,27.2184964769678,28.5272683446439,29.4492957909125,29.8402919525082,29.8189551417221,29.4997354982771,28.6137697290605,27.5107995838679,25.2214424201055,22.587836146419,20.8752671056576,19.7475638289765,18.6734171712034
"N099796",18.4704437669,17.9775164193614,17.5287788424667,17.1316771395102,16.743435878495,16.7298944684502,18.1879812404638,19.9383467718851,21.4852732709113,22.7914248919722,23.899717109124,24.789151823075,25.5332396089253,26.112497099379,26.4376762302196,26.5479324301394,26.4508903317861,25.9716396449665,25.2405959551967,23.8591214288867,21.9794963189847,20.7842805926364,19.9725332506993,19.3186272867059,18.6797590926298,18.2010760189706,17.7501940949036,17.3465026106131,16.9648949152075,16.9478958501351,18.4087217116793,20.1467240706783,21.7185126482947,23.0114735416259,24.1325537962713,25.0341527705873,25.767670260297,26.3381641852204,26.6778803718007,26.7971468934359,26.6996044012911,26.2347437653876,25.4743681886778,24.1162578719282,22.2487857938944,21.0203063022222,20.2325992945222,19.5656747962568
"N099797",17.9580565783312,17.6894927790492,17.2894533465557,16.9007859951471,16.5422496334869,16.2310597953658,16.4492113821414,18.0514636711284,19.7952377817436,21.3144796801163,22.4280616667612,23.2081287773771,23.8922698645101,24.2867969944178,24.4664992513859,24.6756102134129,24.7614648642263,24.5831761241445,24.1835587329803,23.3387930568134,22.0231419043811,20.3415793620463,19.4338562923338,18.7235529022775,18.0831981149133,17.8189464648085,17.419886808305,17.048729943386,16.6837074899344,16.3724548479326,16.601123336534,18.1882356918442,19.9380915447643,21.4645209876379,22.5734208515734,23.3482463147207,24.0542535680328,24.4319078815458,24.625905802914,24.8464151481485,24.9186705501054,24.7625707964369,24.3617776359455,23.5193849022415,22.179299085545,20.5229171653147,19.6122006435063,18.9134058839486
"N099798",18.9031956133525,18.3538556936585,17.9088211199496,17.4673286757537,17.0688154217767,16.8603097495138,17.9539946970446,19.4422209838168,20.9895745640176,22.4147809488944,23.5217727953448,24.4744908515433,25.294620116815,25.8287656532119,26.2238679950902,26.314534281747,26.160720049658,25.7561183213993,25.1027933538085,23.8112424325125,22.1522306256896,21.1009336473411,20.3546855594253,19.6957110656144,19.20907711706,18.6603473023383,18.2156169699217,17.7628827670848,17.3679256774105,17.1596816907332,18.2493408890904,19.7361039802647,21.2636430583359,22.7055677171787,23.8002518333879,24.7474603672699,25.5823422421877,26.1119241017851,26.5172084279926,26.6057133543764,26.4339505487875,26.0530342361678,25.3872746556467,24.0838161836399,22.432364310467,21.3982917771599,20.663408467741,19.9764597947313
"N099799",14.7633316331674,14.4938520229491,14.2794581136838,14.0666623155153,14.4408325560367,15.9115225486563,17.6092323461555,19.3197508860736,20.8171570571818,21.99455186565,22.8255186789968,23.3378753445479,23.6092191649722,23.5605112931579,23.3538657672891,22.8092157356797,21.9958241761199,20.8767165569019,19.0901520686405,17.453354271152,16.573756609012,15.9648348342773,15.280757657901,15.1590842393764,14.9358668483878,14.6657472908414,14.4452727075043,14.2355384110367,14.611830321009,16.0790516687221,17.7656261914094,19.473118865889,20.974369081902,22.1522020511351,22.9895078456089,23.5025853858003,23.7806436876967,23.7353914051874,23.526845336382,22.9889817363108,22.1758217090933,21.0529608747694,19.2770679725448,17.6347853322494,16.7588325746473,16.1492436845996,15.4639010589347,15.3257404934858
"N099800",18.4918632582138,17.956561135836,17.5770940655018,17.1685579242132,16.8912636002111,16.6564034177086,16.7277065133373,18.0868131437168,19.7541868525972,21.5484034507142,23.1570577064307,24.475124517971,25.4395822920939,26.2092454560922,26.6468465432245,26.870316152733,26.7122624046942,26.2952348725855,25.4805255617177,24.2855918136145,22.5515495021974,21.1319867321551,20.1204744866314,19.3997856539685,18.7757861516778,18.2079367651734,17.9015134008084,17.4253756975889,17.1567713066531,16.8610433617314,17.0601173393736,18.3797608875986,20.0384420449761,21.8091288260262,23.3726176513575,24.6384454348561,25.8044970676688,26.4872080492364,26.9307326879157,27.058498105162,27.1040770720389,26.6469764993962,25.7937501038764,24.5540734870998,22.6933121420842,21.5363976076761,20.479844111877,19.614369864638
"N099801",17.0727017100258,16.9819489217605,16.6919678111607,16.3996348053965,16.096525800621,15.9025780920109,16.789618951057,18.8828565193823,20.5217773101022,22.0030797678306,23.3075818662376,24.2193150833204,24.9880205116301,25.5044411988094,25.8996307705173,25.9024304086953,25.6220389101303,25.0062827055042,23.8027032770834,21.6137012748009,20.2112907139497,19.1843185517662,18.5130710456591,17.9356471728925,17.302050668003,17.2018932657232,16.9195765439237,16.6306057965323,16.3242579048863,16.1224890374441,17.0168737705587,19.0998786110981,20.7454156860449,22.2391459374187,23.5304487449784,24.436170529151,25.2233984034859,25.744213044305,26.1065771040018,26.1456789021655,25.8407737288978,25.2253240855245,24.0267426082781,21.842125530585,20.4521946817139,19.4043595378694,18.7346934445494,18.1598542657597
"N099802",18.889319126011,18.4021999789089,17.9219468227736,17.6454997639303,17.314612061538,17.0207891899273,17.3069121774174,18.6616044511971,20.2397824054325,21.8550835853193,23.1125589356896,24.1873012638161,24.9959899187692,25.705362480004,26.1346370116895,26.3969196306567,26.3978487408154,26.1333504241687,25.4874540654474,24.3131814020061,22.5853010492058,21.3299000579798,20.4875822559553,19.8459980637816,19.2331764432754,18.7033693769699,18.2898057605696,17.9780293992977,17.6252014122402,17.4232032506046,17.6816468954923,18.9680730326915,20.6712887274685,22.238640423274,23.41881744442,24.4492540736406,25.4138126414361,26.0800861900691,26.4218591687344,26.869387900014,26.8283593018206,26.4625636052918,25.7718644876553,24.7463702422795,22.9729769865445,21.5786501404802,20.9947466457831,20.2138651536114
"N099803",17.6597344571322,17.2782133854798,16.9915925194565,16.6548639833843,16.4194723165195,16.3017574515008,16.7142790203346,18.1734917037471,19.7344137550751,21.1532743444072,22.3382917757545,23.3189619829472,23.9897290387083,24.575222340283,24.9852779978827,24.9971158057366,24.9130850958805,24.5097992657702,23.787803050134,22.3205649893095,20.6180702135365,19.6515075156147,19.0182568332095,18.4261416000401,17.9124873639944,17.5095518221104,17.3100761608983,16.9361611952602,16.7202346193937,16.5969277433969,16.9929605516591,18.419681858538,20.00692860109,21.4087017637326,22.5938290825579,23.5619648545163,24.2023003449815,24.7710407350601,25.3784961071072,25.3810149526451,25.3350275892818,24.8568085786522,24.1181923548749,22.6314967534649,20.9113202901045,19.9159189021077,19.263530011959,18.6512213440654
"N099804",18.5471810539651,17.7516904340817,17.2543339316091,16.7552321097326,16.3582810079401,15.9611852623989,15.6851042977761,16.8296241555781,18.9291451674481,21.0583413306541,22.7840381552513,24.0693046361077,25.0799960493618,25.8838698786957,26.2800573024974,26.5677493598352,26.5071853750474,26.0812131372765,25.2297862247188,23.7880696837565,21.918919083786,20.7789806392043,19.8842804989333,19.2250218482543,18.7444505726792,18.0530955848738,17.538254691127,17.0313478605282,16.6313111605692,16.2281250368406,15.9480694304793,17.1298303392225,19.2394592385597,21.3610545652972,23.0850037441164,24.4108036226849,25.4380021959816,26.2661922570321,26.6950057968931,26.7672566420407,26.684180811684,26.3005757996888,25.4252450707416,24.0398584984283,22.1532571373827,20.9986230367404,20.1756460480033,19.5086129655235
"N099805",14.5292354765679,13.5365085996875,12.8553823874908,12.2339948044282,11.7646729875867,11.3320989187273,10.9390948608376,10.6761876229637,10.6983310850328,11.1165854363465,12.0057657471704,13.1373542949358,14.2765301034354,15.2908000122441,16.1529928389473,16.8376163646586,17.335820194385,17.7687315380193,17.8787074555092,17.8846698725344,17.6674583002163,17.2544718046425,16.6410116359108,15.7033708358524,14.5539900834417,13.5653725550965,12.8805187091283,12.2751950168115,11.7911158490394,11.3721343692029,10.9895461998021,10.7152703435385,10.7341917047107,11.1729371067216,12.0505519508615,13.1847212273717,14.2965587421319,15.3132492082764,16.1707819418143,16.8448733909265,17.3408139050583,17.7779438504526,17.9067433516165,17.9058110235019,17.6943896027507,17.3057667831764,16.685221402464,15.7350250802488
"N099806",18.6656768555836,17.8019412310677,16.9306472140253,16.0737026992795,15.3786581443465,14.8607986062786,15.712139674053,17.6297173529915,19.8331395497723,21.9086983739706,23.6528516933322,25.3336149185824,26.853176222704,28.066936635559,28.961959520902,29.5166178748489,29.6235290809522,29.1769277586334,28.2606188995921,26.3969158353433,24.5583597985825,23.0225780524765,21.4407818538401,20.1104961923448,18.954038207619,18.0308376006785,17.1360776586589,16.2598824998054,15.5650371954081,15.0692003742277,15.944303132812,17.8603095809829,20.0796833402336,22.19354015036,23.927853663328,25.646423129944,27.1753562092878,28.4052463447647,29.3267349804957,29.8571824067147,29.9954090036189,29.5913692565817,28.6541018615303,26.8461732678082,24.7648160439724,23.2030742977121,21.6851108884288,20.3274996434379
"N099807",17.4513578515638,17.1079786912258,16.6655295352417,16.2960867624926,16.0232260820224,15.8819719988598,16.4309718841633,17.1367483859524,18.7039962242505,20.0932628921109,21.2043113995599,22.2208893368199,22.9157421845492,23.4940454856612,23.6322550961073,23.7524361453207,23.6384928344465,23.1580567545856,22.4908128378631,21.5449574044882,20.1039529009907,19.3795836837167,18.8507067483553,18.2572908216595,17.6647447949709,17.3083176809982,16.8753046839263,16.5167916678993,16.264922821206,16.1015928037336,16.7093919803474,17.3931942520326,18.9594523032285,20.3463419479045,21.4380970215542,22.4292695025447,23.114535462279,23.7927200125856,23.9564457208432,24.0406774439583,23.8965207680275,23.3888906253044,22.8558452060983,21.8436245329413,20.3956649311542,19.611183670321,19.2609461298773,18.5363232734705
"N099808",31.1174596938474,33.0594963321307,35.338545403698,36.6385007547167,35.1217644665779,32.2189648350463,30.0160846022143,28.8086385691177,28.3137278835609,28.3143527877268,28.5747067736693,29.144802213317,30.1152256403354,31.0661024524484,31.6884809017193,32.1859791020221,32.6789837626175,32.8373613491432,32.6922264646583,32.3945942143292,31.8378190851262,31.7204764656765,31.5327417224458,31.6272658079921,31.5113885438372,32.0813923147261,32.3797397643307,33.1874725246199,33.6482294419609,32.890229370385,39.1759491509745,38.7519209445419,42.6265339843471,43.4179964378387,33.9374635892284,55.8172223839185,56.5310060305927,33.9176222510222,51.618010868991,66.5757497615134,72.3999660680272,76.2500426661592,97.9965767124682,103.17223794169,134.552198873442,133.846464505687,133.219146100385,132.435030730669
"N099809",15.3976826410519,16.0852432479932,16.7290003967327,17.2450269127466,17.6718721429898,18.0233985813737,18.1318701664777,18.0681233399089,17.8533286883702,13.7224440562535,13.5545857204129,13.3807657862715,13.2474482553725,13.2672926345607,13.996348884895,14.7763749892697,15.4747282003138,16.1690122062468,16.7962182311886,17.3268947921043,17.7488791625073,18.1142022432688,18.2143855524173,18.1480795189859,17.933644380443,13.8193628211869,13.6418796042519,13.4663685601561,13.3226855598929,13.3573240360985,14.0810640042908,14.8551280604348,15.5484766394137,16.2414809179009,16.8958723591417,17.3997309612411,17.832865250232,18.180005369788,18.3091853992858,18.2189798933345,18.0053062359968,13.9096201153251,13.705169183487,13.5347197175009,13.4170433049472,13.4217663435163,14.1850046620887,14.9291054017934
"N099810",22.2258560585568,24.3541013242909,26.4400476187883,28.1762330134386,29.5920328186821,30.6812433250821,31.3146843260867,31.5110751431462,31.5485530144143,31.1666339631361,30.209250488914,28.0476754283864,25.5456271733949,23.9171580024584,22.5782682761372,21.55181427206,20.026938640897,19.1125937284702,18.4854220003497,17.6111506834161,17.0753830206086,17.9557448318156,20.1585832127166,22.5719046594649,24.6164430182542,26.6743525872005,28.420950654349,29.9686285473406,30.9617549396276,31.5111766473928,31.747589309614,31.820639282608,31.3568062823059,30.5030729574573,28.2914042968315,25.7946804973875,24.1850517572358,22.9219169043218,21.8254633099958,20.2824875978558,19.333169737403,18.7960365103055,17.8145821420721,17.2609169773996,18.2916598277013,20.5198309038563,22.8269497922991,24.9741797670498
"N099811",18.2112030380601,17.6329944694291,17.2150073792823,16.860790901417,16.5258865943679,16.2317400209781,16.2259601780594,17.6474255588923,19.6207850915478,21.4450260623162,22.8288504738801,24.0683920784897,25.0646718927738,25.7735275864926,26.2749721230795,26.3745132226546,26.3761422568299,25.877167519806,24.9907483361582,23.5820298060587,21.5914390633439,20.5027977757667,19.7003965272455,18.9827643991186,18.4181442767061,17.8394508387746,17.4346922022975,17.0663856225748,16.7447911804578,16.4405251444339,16.4359045284671,17.8419484286404,19.8334001951427,21.6530142705438,23.0200756202028,24.2869448241637,25.2752818121986,25.9850673366801,26.4728730665943,26.5867160773029,26.6070310223786,26.1204071805143,25.2177714183689,23.8032036467592,21.8228951946071,20.7219355676476,19.941962533051,19.2032058635994
"N099812",16.9958106457966,16.7345341435843,16.4251819269781,16.1549687090142,15.9347404032587,15.6547333568693,16.0433188031239,17.5573594092927,19.0514918393853,20.421103982606,21.4785316431931,22.3862179971505,23.0729404434435,23.4938282786709,23.8395627887256,23.9884878603292,23.7008539071191,23.207093926298,22.5857079246461,21.5793781363046,19.8729421234762,18.7767952752484,18.1167407066443,17.618624033647,17.2198859646042,16.9488875345376,16.6371640897041,16.3736101278065,16.1447500123889,15.8802676164395,16.2602623416851,17.7639572705928,19.2760885640918,20.6379644554705,21.6977590079855,22.6009252257167,23.2974820949398,23.7185272381138,24.0673435254909,24.2032459625798,23.9233977803976,23.4285814315538,22.8081371176604,21.8169806376385,20.0956348067248,19.0031550829647,18.3250739369382,17.8449159704163
"N099813",18.4225482929608,17.8715823591904,17.4680758744083,17.140983752374,16.8430370561492,16.5683204602503,17.0065890352368,18.5077269532889,20.1248199543878,21.5845682411306,22.8870057396419,23.9219005415142,24.6304843705095,25.1381573492122,25.6427299078798,25.6508625268024,25.6559347085649,25.2647309375033,24.5613912283957,23.4640187436084,21.7726267251082,20.5691386351814,19.767228366629,19.1667786636499,18.7049951955574,18.1512254685928,17.7649625824557,17.4551430571634,17.1589649449835,16.8764118813259,17.3041761031405,18.8089680866605,20.4153664113888,21.8893201016211,23.1863048997955,24.1850351321474,24.882354081825,25.5688176346466,26.0668393676209,26.0759604093682,26.0778806774966,25.6819174035542,24.9723983449705,23.8711320592952,22.1781318227984,20.9716157568346,20.1611768986511,19.5558445221405
"N099814",16.1861384594231,16.4072452034796,17.7735864510244,19.1272012875691,21.085959310268,22.3863470526553,23.6070888958707,24.3654555601691,25.0525497779965,25.5768976322523,25.797821295638,25.7277155252348,25.3559632150172,25.0247984963807,23.924951482092,22.8755068657024,20.8796194850311,20.2358108743003,19.3550013886528,18.8655616598003,17.7897611107028,17.6579075173925,16.9835377447263,16.8314339887612,16.4168224842922,16.9501764470477,18.4830562954397,19.9654909457337,22.0624962377932,23.4265590710195,24.5855524662526,25.2955661108838,25.8728030644744,26.3277143062237,26.6468613900907,26.4788440219332,26.0580051979802,25.7735177832108,24.5572982085497,23.4471485784249,21.5065930298576,20.8680242268441,19.8240994600246,19.468701710552,18.4978247640048,18.3520397202669,17.7269374429383,17.6126008498164
"N099815",17.4699403793901,16.983124518849,16.5984729351465,16.2904563629597,16.0095688020782,16.121000629025,17.5261289948512,19.2489417106304,20.8497387620988,22.1744564162969,23.2843186803601,24.0989806841202,24.8970034696118,25.3244304210203,25.6263550299755,25.6387564238515,25.4565895476034,24.9703104740267,24.162764313993,22.68570315127,20.8394549458783,19.5984355899062,18.8925454787476,18.2703262334758,17.7084882440518,17.227384687495,16.8325584658281,16.5226134525807,16.2478776802123,16.3449950616008,17.7506119698595,19.468799192763,21.0716159213674,22.3857990641602,23.4993286822012,24.3374530384516,25.1204155312165,25.5375159159026,25.8623763388863,25.8507893895462,25.6845409793357,25.2100610056863,24.3925058620354,22.930327819837,21.0905018166577,19.8276015889162,19.1123120766339,18.4923513606872
"N099816",23.0064975439226,24.4303312638934,25.4604798741227,26.2260398078404,26.6539404918035,26.8903131759654,26.766111162703,26.3596791047855,25.6395559803685,24.440286386061,22.7206255307426,21.299088291247,20.2296272084305,19.453471785184,18.0677028825782,17.5229102237607,17.2039906466412,16.784640455409,16.6267678410906,17.2530352837144,18.4456927602354,19.9462319209341,21.7043301250595,23.353626420519,24.7591812202185,25.7802748317959,26.5699902376422,27.0267192589562,27.1789762029717,27.0292403875824,26.5772948463811,25.9194667599907,24.7688034108917,23.1210258934639,21.7137779528397,20.5121637847762,19.7301669912444,18.3729475263906,17.7519971200505,17.5292950644656,17.0152394201405,16.904881427087,17.6486436437903,18.8058905291282,20.1518724873038,21.9299258067442,23.6491316160169,24.9762409818964
"N099817",18.7227024803975,18.3326829820791,17.9569299657571,17.5412995259017,17.36694350284,17.0836708137038,17.3036005256421,18.8354311555277,20.6961405004977,22.3705633120155,23.7909275636119,24.9066258492989,25.7168816058793,26.3905343829663,26.7606691243677,26.9244659780455,26.9412766377492,26.6712997652262,25.9450873048053,24.9792963492773,23.2403409181782,21.3646558880154,20.3168389206445,19.6464343820913,19.0638848637219,18.6633005352786,18.2894804954636,17.8755544649483,17.7104178089663,17.4291189484153,17.5635443828935,19.2192188777606,21.067872135688,22.7680151152398,24.1946930181319,25.3224898052362,25.9645951939522,26.659182972938,27.0042059686061,27.198982022104,27.2438357243724,26.9604947799125,26.2794311633327,25.300513680619,23.5432541336642,21.7349146550484,20.6731406993777,19.9907004128504
"N099818",18.1031453146257,17.7980180168454,17.4077201631016,17.0112983635445,16.6319625604989,16.4413190484483,17.5603959042338,19.1577963734069,20.7506493098608,22.0475334417081,23.2404951544734,24.1749921072851,24.8866910479126,25.3968780628666,25.7054512517451,25.8123193145407,25.6284338735519,25.1316518705904,24.3329388503805,23.1536327015442,21.5184386544707,20.2961574357439,19.59408558497,18.9899198825787,18.3879561034969,18.0719476004004,17.6633534034301,17.2541804569562,16.955620040771,16.751094768351,17.8526643097651,19.445119960085,21.0281947669222,22.3165602488409,23.4770537696272,24.5514458219499,25.2407382558908,25.7273350334204,26.0110883767513,26.0918640511954,25.8769948719792,25.3514585751286,24.7524721076874,23.5556244782393,21.897004621025,20.5753740431046,19.8427948973215,19.206648910646
"N099819",15.1001703371797,14.8704782750593,14.6985654011073,14.4955877655671,14.4074806438777,14.2673149056153,14.1645204498442,14.0591757515529,14.5164804650524,16.3066038792647,18.1637720810191,19.6033107436579,20.6171094794896,21.2271682747349,21.4672409597695,21.407845521698,21.0165025261804,20.1283795745632,18.7663543211253,17.2770098082872,16.5133627144522,16.0171956251798,15.7125707273276,15.5109955610101,15.3270229489672,15.1166349045214,14.9153438201307,14.7088486136494,14.6033970014647,14.472655467697,14.316472027712,14.2122401441584,14.6857062273485,16.4743794900854,18.3403326025061,19.9141793417229,20.9166081153785,21.5116157249718,21.7344844244377,21.7119404675202,21.3103980952898,20.4141998475927,19.0349876849674,17.5359572809681,16.7575625966115,16.3227625989206,16.0094674192371,15.797228667535
"N099820",15.4803895869902,15.2716661174608,14.9976847024194,14.8086401801469,14.6217915631569,14.4217854822989,14.3433250369523,14.5465541567407,16.3784630651429,18.0600181531908,19.5041405401343,20.5513271489835,21.4376600039356,21.9672445152629,22.1712286864652,22.1831890653412,21.8527878214805,21.1530073854058,19.8820565779016,18.0890094412471,17.1240774506457,16.6493962411922,16.2571206815815,15.9714914094582,15.6838056094243,15.4738590456034,15.2742493990005,15.0765116897676,14.8806676674712,14.6863273202495,14.5931390102414,14.8007873072242,16.6571739765488,18.2830269996478,19.751916381671,20.7827141226631,21.6787361416265,22.1985352896026,22.4279329856455,22.4290093782621,22.134432976551,21.4217490083948,20.1422130136324,18.3324775354552,17.3626097798351,16.9450269510012,16.5431367986882,16.2449743216578
