"","f1","f2","f3","f4","f5","f6","f7","f8"
"N038422",5870.32088912695,7328.09968836935,7045.26629918236,8264.12208907703,6541.0074605294,8059.48495353101,7677.24755104279,8942.64594094597
"N038423",2897.1866825809,2935.4972057843,2977.85114190244,3015.75614054326,3049.0318519517,3079.01384825381,3106.91369501218,3133.25348360829
"N038424",4026.88724675008,4140.12493182654,4262.72190466182,4357.97376326523,4424.93168168812,4480.6439814503,4532.2581445602,4584.2331234449
"N038425",1858.12904869931,1904.84714321625,1944.85900999167,1982.1723010462,2016.58015769897,2049.62971355564,2081.64643239835,2113.95585559399
"N038426",3560.16955681783,3635.10979294942,3702.0266756229,3765.49444281119,3825.78602499147,3885.26783228309,3944.74211731985,4002.57097031269
"N038427",6723.44508555049,6813.43964878041,6903.43176194073,6957.79732896941,7016.35404983411,7064.02227845755,7129.42965633836,7170.92928082624
"N038428",2403.78047668542,2454.10983117246,2489.4793359257,2509.40528312121,2522.80622975005,2538.32946721926,2560.40987690903,2586.87426545224
"N038429",4025.82574317095,4184.62636954535,4342.43261048753,4470.4611579804,4572.28746526092,4659.44733771833,4736.89170534356,4809.48808060235
"N038430",1947.31863422624,1983.10594797799,2011.70702539106,2036.23783445817,2053.490915645,2068.00736966359,2081.74624259828,2097.66708111112
"N038431",849.893534861134,860.070538133601,866.700234251157,871.427331273272,875.469635762115,878.212305013735,880.324587325839,881.944410135758
"N038432",9762.96459135942,9904.28184257427,10123.1119172658,10374.0978579081,10563.6427077165,10726.4539045128,10866.9605964211,11000.1161909149
"N038433",1646.88753222387,1671.18586705224,1693.04101719886,1870.98070498474,1682.25413922446,1702.23916444925,1723.82413293662,1900.80216966414
"N038434",4978.75025943936,4999.97417041825,5327.88563603672,6176.70887482335,5598.39674999398,5517.85914439093,5806.81604147819,6681.21598184578
"N038435",10855.4264595731,10842.1055655233,11855.7565167879,11528.3216548707,12490.7899097794,12453.1587546487,13494.419870863,13171.6351156545
"N038436",4950.18311231701,4997.83159097638,4957.97088331654,4888.23917966602,4883.37232092904,4917.39642329981,4933.82951541002,4960.62963677018
"N038437",6904.57075905341,7173.35799422575,7668.06207174637,7806.0420186666,7887.33308880742,8122.87244055913,8658.91436081638,8794.84744999404
"N038438",12830.3825056298,13776.7898409296,14459.3795026021,13711.6041812484,13640.0792776759,14689.9737527362,15457.6334267247,14679.6415278929
"N038439",6116.75543562785,6244.24482352403,6289.84526200715,6355.16727528563,6452.71922160521,6485.66379199143,6536.08734163281,6627.57384331723
"N038440",4472.72840337787,4693.9713241428,4792.44681289637,5461.86231002289,4864.25729267698,5027.69250365087,5086.5853503317,5739.06214221894
"N038441",6580.31317219063,6620.58082598401,6714.19747922317,6686.46169255283,6807.4879984771,6849.42371322667,6944.99053733429,6914.30204934907
"N038442",4540.33464471324,4632.68045597911,4714.30681656686,4792.545798286,4866.95027232031,4940.62472552004,5011.82092503494,5083.53728294479
"N038443",1929.49081284848,1971.67498353146,2008.82077071835,2044.14134675498,2076.8144462704,2108.70031492843,2139.45506275164,2170.19959052503
"N038444",1791.6648996635,1827.58694786228,1912.38851087845,2270.91678944114,1899.55274598059,1926.9617181369,2010.5759963517,2368.22276849697
"N038445",9998.93303075597,10048.044843705,10165.7235116235,10293.5032401477,10380.7821865066,10427.9767820962,10460.2270114022,10505.8566105349
"N038446",10096.4450719544,10220.8377302928,10327.2818478884,10414.319889607,10490.3887432628,10562.7165090164,10632.3223656331,10696.822839206
"N038447",10829.1284659625,11038.7218749127,11214.1989482544,11365.6463526321,11500.0347916183,11626.5577882959,11748.9100218348,11857.7774371052
"N038448",7162.162495137,7361.38224618212,8130.59581159962,8107.15649387316,7637.97375531123,7765.35499048449,8530.58993301681,8479.54205493869
"N038449",11355.2662336404,11959.9350434071,12452.8801738458,12888.463152706,13284.8589271877,13667.9995443738,14024.9248525963,14359.4635629778
"N038450",3339.30762354994,3383.5722952342,3447.89275375092,3482.39267326726,3542.12865230647,3568.4517282482,3619.44279341539,3644.07527367126
"N038451",10444.0424566304,10876.1003383681,11140.1191181925,11410.7705303651,11434.8628333317,11640.0189928254,11737.6157055907,11861.6315382925
"N038452",7419.0452986043,7657.57093242716,7763.88207077449,7867.35123728461,7966.15250294572,8063.59620315984,8150.28368915491,8241.4162311396
"N038453",11097.3821930953,11330.9220682137,11473.2884019379,11720.9754538915,12022.6199094813,12180.229613422,12188.4094279205,12352.5375499295
"N038454",5144.07267385429,5418.69270131163,5496.61038375726,5799.77769440771,5621.69582762752,5841.62489939584,5911.2183114998,6173.88913938209
"N038455",4391.42883758544,4376.58863331603,4611.89703400887,4696.73431773317,4688.92474410959,4661.91422971586,4867.76297837373,4941.99011275587
"N038456",4261.93030523734,4467.12188510819,4653.5317455662,4831.05425002821,5005.34964900459,5180.03310435372,5353.53563013061,5526.83973048719
"N038457",3051.83385432946,3039.29971751676,2735.65496251971,2685.58980955334,3882.18582547578,3620.02445660994,3167.2344692382,3079.21644549329
"N038458",2629.66742596459,3113.63360383643,3475.77376647301,3511.92213440676,2966.54001263378,3456.48422156609,3820.36986272578,3821.33021228918
"N038459",11753.2478495593,12175.6357216457,12499.8052431657,12795.8537441134,13054.1009084591,13293.1876576182,13520.7368117359,13742.4790049478
"N038460",1039.02517944748,1062.98592242995,1082.08927600466,1098.19638673401,1112.80502717363,1126.10313051194,1138.43605388687,1150.02324891824
"N038461",10290.5215717024,10492.6060825542,10652.2310005557,10789.2122695414,10911.3631042498,11022.7386142602,11121.0044698874,11216.9338610042
"N038462",9945.87999805206,10240.0248953768,10517.3733370656,10624.6384182838,10646.3810820803,10883.6986733627,11067.5402905443,11201.114024613
"N038463",11170.3180364008,11382.8418491916,11568.2748089587,11730.0588830458,11886.7700264897,12034.0048347631,12165.7262948361,12298.0355346883
"N038464",10840.4791062588,11063.0838617714,11279.0729390026,11474.0980352417,11652.4130415097,11808.3822766448,11991.4105362517,12141.8351937113
"N038465",13043.319699403,14495.403590549,15707.9324348454,16810.3533861615,17839.1449522329,18839.4987382951,19782.6604879654,20717.0430058003
"N038466",11058.7958138859,11684.3619842613,12185.2626177663,12632.039858226,13029.5665109978,13402.233269639,13770.2721328868,14104.9065217691
"N038467",4503.74022945785,4718.79423830282,5274.48134577917,5768.46865808493,6137.35652486689,6462.48314872481,6749.85084355092,6977.33548561612
"N038468",1730.07757162926,1764.1502111381,1853.797479488,1979.27991405553,2095.4577818541,2185.1414130043,2240.50521065265,2264.34872176305
"N038469",6960.39786380863,7028.84248505832,7156.85832138125,7291.45557417339,7405.06601840441,7492.87303802115,7578.19109048021,7669.71606957974
"N038470",7705.64800721806,8410.17534860349,8564.71748966645,8603.08166676055,8355.65643528548,9075.03963540138,9226.70609966569,9265.9213679241
"N038471",1530.54050146666,1692.84616155992,1833.19609009381,1951.65559918409,2049.37689371186,2124.55134172264,2193.23019943011,2254.80755493955
"N038472",4946.21050436433,5145.63720997101,4943.10915625066,6231.54945794393,5311.81519267773,5501.07618298035,5276.45966314629,6602.02381906163
"N038473",9215.13290143329,9600.59623252055,9911.29932567183,10177.3784069964,10416.6138515702,10643.1709042464,10850.8082560563,11043.3054476547
"N038474",7481.3426096828,7565.95642241993,7648.36032936029,7723.37270774591,7784.94830979801,7857.20570928865,7957.57634643167,8063.08807724388
"N038475",2194.05381661576,2362.16000786914,2404.6558898128,2321.85041488161,2617.43657028346,2745.78896153477,2745.45223248415,2620.86336646278
"N038476",5301.45576650461,5415.29824130266,5539.31884414847,5656.78870189643,5754.32062507689,5825.33346589866,5884.18813849908,5931.65445575994
"N038477",2672.41552350716,2880.93408560453,3069.6920015269,3246.08587016797,3414.89434473707,3576.03043799275,3733.61993672176,3891.14108699746
"N038478",1301.21906177645,1333.90836816147,1365.03326674116,1397.82004839359,1434.65779861786,1466.77776729928,1497.62765781532,1532.06334300748
"N038479",10596.1105906308,10751.4814161042,10865.8394875257,10961.6728066421,11043.4936448117,11122.1414125343,11191.2459667724,11262.7363315528
"N038480",5293.81416894638,5866.74336026621,6395.33271426829,6890.0656676923,7430.34364956631,7908.72930231099,8443.65298075708,8890.72791872838
"N038481",1788.00303184357,3274.01680309409,1923.05889452111,3375.48398188655,1946.95364164111,3529.42451456891,2059.07179803496,3597.19386322822
"N038482",7011.58530483144,7136.11142659929,7356.98573558478,8543.31971425414,7410.16277786534,7525.62814257362,7749.20453184967,8991.80406859258
"N038483",7253.49417052294,7392.04732746091,7523.79585607321,7642.90059066455,7749.97800810604,7856.18890792531,7967.61624755418,8081.88920765073
"N038484",1519.68348951366,1800.89254830176,2049.5308693043,2288.42427608058,2516.62592149327,2755.52845100955,2979.11585840462,3216.03263633712
"N038485",2336.68637538323,2715.50497765838,2949.90679707672,3258.7131153176,3477.4436008658,3633.62210106293,3770.70618000027,3882.64806674049
"N038486",8336.427372847,8885.15460937251,9502.20575530876,9899.93318543535,10333.3950961413,10626.3779086026,10984.3886090752,11240.1936268456
"N038487",1466.91313032756,1537.17618104587,1595.42694055319,1674.85481279087,1700.70995097981,1761.17858880318,1813.32971744751,1888.47446738455
"N038488",1735.61978346572,1944.33862680887,1881.63524687449,2135.21290923062,2016.53720685541,2217.11918588892,2142.04214386656,2402.15580183887
"N038489",1035.58447750831,1885.64347655392,1170.49939322823,2107.0183415632,1251.54135950304,2236.14924254148,1371.51772735326,2441.89134584067
"N038490",1898.76581511621,3881.29561802444,2445.22890903588,4333.28652978967,2554.54370051579,4987.07395171855,3070.85117546476,5310.48001620935
"N038491",980.947535617267,592.39270550002,686.484895995425,1387.61488226465,1696.37094981787,946.053308831536,1044.07658148214,2028.04968352774
"N038492",3417.22126822215,1877.6335130601,2005.48979632452,3845.43237773308,4267.99571279727,2283.82837620726,2401.77370589384,4539.37361448598
"N038493",2039.76861516395,2629.86958472741,3267.74991920828,3739.40410183932,4056.67666030827,4327.18029705201,4459.34856107503,7801.18321263605
"N038494",19168.1439399112,21211.1456604943,22913.5587683787,24462.2396499265,25910.4284794464,27281.7437148809,28629.1894639005,29920.9856356552
"N038495",1380.76670063882,1420.95273586834,1456.95481626185,1486.49744490081,1512.60441796153,1536.16127250085,1558.53962738267,1579.58655369465
"N038496",7628.10377371061,7975.20322518345,8439.4830476136,8896.62985402273,9250.72144547113,9557.69276459138,9821.05272419708,10063.7621233088
"N038497",7674.29597607324,8011.2770275487,8398.37024965788,8674.25712715904,8870.6649190943,9038.58298246343,9200.62566404418,9334.00390531023
"N038498",2955.55861007664,3057.62720256374,3151.5626978686,3226.80710547292,3291.14125003624,3350.77432502887,3408.86248135417,3459.89753457825
"N038499",4145.62786556089,4309.97644819701,4454.20319634248,4573.10323705284,4672.59086770542,4764.00780346077,4848.66244541883,4927.25664111259
"N038500",1695.23523179629,1883.96031471064,2076.39010157112,2221.77804374309,2325.99303131656,2413.16745773758,2479.59291043742,2532.91847174193
"N038501",3858.07251344075,4764.71539508977,4434.32905688189,5070.05750456884,4182.09731310994,5119.83310994526,4738.34072848726,5389.18489565404
"N038502",1742.9410610424,2340.9784966834,2242.08589432228,2746.92233028129,2042.15444047396,2606.10407708339,2402.66451900942,2878.69361288884
"N038503",11894.8345214202,11963.1943885499,12069.4760398658,12221.6392186412,12312.5926753762,12397.5976277967,12511.5594945836,12663.2414375286
"N038504",13098.4485644003,14976.724321339,14569.6851895127,14215.5879165438,15040.4536026847,16831.902767915,16165.6007746983,15626.9379282368
"N038505",2204.76237544507,2334.83765647783,2435.82902682142,2526.74602250705,2611.49908909449,2688.85565556198,2763.34300044631,2836.09824193278
"N038506",2480.35489590962,2671.47718755284,2742.32629852852,2713.89814433732,2694.53386225337,2854.45280725651,2905.64581746995,2880.38715637068
"N038507",1224.3468700163,1322.8724676177,1331.09887662166,1314.49028855901,1301.10701731593,1383.3776019266,1383.03504542305,1361.4625688202
"N038508",1442.71185048772,2225.42351763998,3230.09074571944,1706.94260678724,1723.53490427416,2601.42104350384,3729.45669208818,1948.20477566003
"N038509",12556.4170810331,12853.6108199964,12768.8698696888,12680.6980401373,12641.3977482793,12700.5963586754,12571.1374417895,12483.579322844
"N038510",1190.30638492908,1218.7406078985,1247.53259268339,1272.25985269731,1292.02455462737,1309.14015527114,1325.48320457464,1338.36502355428
"N038511",2326.59329148296,2530.36618357087,2843.82985120926,3096.00363967774,3212.7802150715,3239.13590023892,3273.64131962744,3365.89521588602
"N038512",2888.19269953418,2958.8746339391,3028.68713072503,3072.75473848829,3080.66422556759,3134.63460398305,3194.86138134352,3235.06018166798
"N038513",9988.43695702657,10358.9226979667,10676.7111540555,10964.0161358883,11233.3534559137,11484.6282331685,11729.5907374507,11963.3564089769
"N038514",11057.4285215361,11265.5844497909,11360.6014240711,11512.7205322666,11623.3827207728,11897.017096822,11792.6777812183,11856.7493931399
"N038515",6730.58872625032,7040.05839947434,7408.78087432369,7686.27041488765,7696.81571930261,7984.99735895597,8355.23743244042,8628.89257280794
"N038516",6736.63396620583,6979.28923618721,7205.66550263876,7420.12173942222,7630.42168107693,7835.8307806352,8042.30436075649,8246.98912554428
"N038517",6203.17344784648,6304.02259368833,6432.82330060683,6593.48405773841,6727.65804181464,6846.52031207854,6980.02657978525,7099.49329740659
"N038518",12548.426007208,12504.2111514473,11997.6856019619,14483.9145230434,13466.1561500394,13299.161188595,12726.3490306127,15181.2249803578
"N038519",3492.97146608177,4877.96836156925,5330.32137390264,5319.03575754803,4548.85021625412,6155.52721167975,6585.02322889992,6472.69088393837
"N038520",4081.97440579625,3627.65406209186,4235.2037098124,4852.40998642453,4735.8188151143,4162.29128940635,4808.01844749482,5446.81888211505
"N038521",3221.36921663294,4253.9060401228,4689.50028518055,5028.68042936481,4468.435536435,5648.07084148673,6042.16241675957,6345.79687482903
"N038522",2988.73250976089,3533.77527815929,3289.79365101474,3555.91492959272,3364.22816721891,3906.0194459771,3595.42355177003,3855.31370665407
"N038523",5613.21137211945,5815.86377706209,5990.87843127227,6151.79214843436,6305.37271568899,6452.22640393782,6597.58153812024,6735.72201208247
"N038524",4528.67070886376,5567.32125903618,4922.56693727623,5437.95699534308,5133.14508524777,6202.41238483885,5430.99473771948,5950.27244716659
"N038525",11082.8708921012,12581.8503000895,12215.0019412341,12893.3186725991,11883.7793949431,13340.5940505688,12837.5005652306,13523.0796534979
"N038526",9855.54977248395,10139.4974203518,10324.4715413796,10407.4115134913,10638.9528994725,10807.3086761372,10939.075724587,11027.6481787785
"N038527",2584.55632959967,2704.18258275875,2819.57784856044,2914.27408480359,2993.06017696736,3062.16299089228,3123.78509095696,3184.0408992654
"N038528",4758.91156983273,4866.68736270154,4924.5404555447,5015.58775789938,5083.30891057024,5141.47591920767,5177.21216597663,5234.99128405202
"N038529",6816.05461903417,6504.66653622629,7042.13865985354,7254.74441284203,7801.80810872382,7310.24449058847,7826.81726166967,7994.86554464833
"N038530",6062.91861166207,5792.78647060317,6265.1605957256,6315.90461627972,6671.37742450092,6327.00566761994,6813.60459272927,6843.19650070558
"N038531",2688.82857666747,2736.9309641218,2790.0203527223,2847.53522501701,2909.51155179052,2975.99065102913,3046.36069978041,3121.24673906948
"N038532",12084.6088275201,12319.0796360083,12530.6980459226,12730.0376962387,12922.0200166297,13109.1667420724,13292.9754495684,13477.6747083397
"N038533",23686.5108250866,25097.1989080815,26247.3773055145,27282.5871663062,28228.3064464205,29116.4043138534,29968.3841601022,30800.3279876271
"N038534",14000.2541305882,14349.9063367534,14653.8432354115,14935.2792783855,15204.7153279573,15462.6166912638,15711.6705388611,15953.6456187002
"N038535",2758.74045402972,2804.82318634499,2849.37522026286,2893.77221155724,2939.63844269948,2986.20491560471,3035.04558070626,3084.76382562363
"N038536",9374.67649288761,9577.89247551126,9853.66755759772,10188.9180405631,10557.0613931153,10973.7058895237,11428.7507089704,11917.5034544827
"N038537",4882.30535826208,5019.79886013788,5125.95799869324,5213.00990416073,5290.64854311238,5358.44297096618,5422.37492638294,5480.86890097225
"N038538",14405.6525325766,14854.0454873064,15294.3569895879,15727.8853358382,16153.2215020738,16568.9011100622,16973.7395529995,17366.8442132164
"N038539",3426.88385669536,3520.5117984619,3594.32277930602,3653.44122760097,3709.41217735523,3755.20750613013,3803.54925872968,3840.9736484744
"N038540",4906.33318967155,5072.76676799949,5221.44286266546,5325.19232800209,5444.12711673282,5504.69853684776,5547.57091327939,5642.54637402315
"N038541",2744.4292127941,2815.79947622891,2864.50982132738,2918.13178172387,2966.55643299719,3010.13611487834,3049.53385471455,3085.60523286166
"N038542",1788.1554470574,1859.0750413946,1916.09704405522,1964.98397498509,2007.67709582823,2046.43608352332,2083.96017546274,2118.92114112832
"N038543",5073.44924557154,5238.18268961641,5153.62059393228,5279.54308087889,5404.27837129394,5360.19376908077,5433.7645624791,5524.3025674267
"N038544",6037.72741164565,6137.1011643655,6200.38144664182,6197.50505564104,6201.71704258685,6209.24076031205,6218.797756137,6200.00845166601
"N038545",2813.9519120938,2923.64933383848,3027.89613897722,3110.78320985318,3181.13302260879,3243.3428633246,3299.71745150627,3351.64375712955
"N038546",4690.59954514272,4789.91786861599,5016.63672299026,5143.21806584056,5179.90558886449,5046.62854599013,5256.4940516056,5270.61114888087
"N038547",1294.25649957955,1366.2347448894,1300.68432807723,1308.44271709759,1334.17077125271,1351.90000760354,1359.99710702091,1344.41212454223
"N038548",11408.3563891462,11732.812490888,12029.6084612714,12303.7315877638,12567.8883168133,12820.4324471551,13071.3478136038,13315.6553075857
"N038549",2022.88419728895,2085.99746567599,2121.0863365628,2153.50641439685,2194.05751301892,2236.67074704455,2258.48598364308,2282.60795951117
"N038550",10928.395209508,11222.3110747916,11474.4223895199,11699.5034631819,11903.0768235312,12116.1440517873,12307.7053340799,12498.2516099581
"N038551",10884.5818166295,11217.6187582447,11506.2896282814,11767.5739105682,12011.5546022377,12245.115179076,12462.7385071484,12666.432913374
"N038552",13202.8132477009,13676.7850743786,13796.0716572337,13910.6598063239,14100.7867713107,14337.8930237696,14459.4158011752,14489.5024814053
"N038553",1641.07139474247,1739.14380488133,1819.61259338419,1888.686985709,1954.13754242077,2012.81118876265,2069.84649959996,2123.13413731354
"N038554",2080.79945676014,2123.85060621533,2158.26494499322,2189.33571479959,2217.62060242056,2245.26096987991,2271.41718786739,2296.19441371817
"N038555",2434.44114544813,2460.03786952179,2478.33168888009,2496.81485082145,2517.55060733225,2536.44634169046,2554.58234403138,2571.56560349886
"N038556",8246.43199090257,8308.85903764648,8361.56458760721,8411.58511185913,8456.76748947967,8499.95768970966,8542.29557445136,8582.63157774549
"N038557",2312.31748098719,2333.26244575482,2351.2949432853,2367.93089257895,2383.63610597683,2398.4762954588,2412.75558892209,2427.19308511324
"N038558",11345.7810712507,11462.8900474118,11568.8264827238,11668.7444788685,11770.7976447253,11870.7909211893,11964.4175894248,12058.3612403057
"N038559",10858.2036559513,10970.8741164339,11067.539539931,11139.9163372231,11215.6648813349,11302.5437355665,11383.8504729766,11459.2715697173
"N038560",11243.6361804409,11350.9985040341,11447.2550504796,11541.3164045623,11633.4860370311,11726.3598496798,11816.848999908,11908.4939484948
"N038561",11623.0176729668,11899.0176342677,12094.5993276131,12295.3295333111,12465.5039084122,12624.1140218372,12764.5734901234,12898.6236775511
"N038562",10874.1613556208,11066.0996217467,11195.1204179292,11256.1904276378,11313.675043893,11367.9404515012,11422.2164262236,11465.4782645498
"N038563",12448.8572726522,12758.0085371268,13010.6180625721,13218.6798257766,13410.653263271,13577.3102338563,13737.6667326003,13894.6843358916
"N038564",2660.8861040721,2726.13480953344,2800.84747903361,2882.8125110257,2969.22193704519,3059.67127261416,3153.26416531985,3249.23073341075
"N038565",17050.9436447103,17634.9514917533,18030.4319740693,18345.7043352636,18616.453453338,18857.4773647703,19076.836444369,19279.4970094371
"N038566",11160.5682076289,11246.7046409986,11330.0149324692,11408.189486239,11485.3952866118,11565.5900781975,11645.335826454,11726.8328202195
"N038567",8807.59475452831,8816.20780614185,8833.29877802017,8856.90659254844,8888.37572502166,8926.5426731944,8966.11748464628,9013.4805321704
"N038568",716.073030430468,710.641750659091,705.92370901404,701.9625584089,698.141423992897,695.229620879433,692.355459436935,690.204565380333
"N038569",11201.4182594132,11303.1713072258,11404.5790909146,11510.4347187444,11598.6179424206,11669.8203809105,11746.1183968825,11826.8463195747
"N038570",14893.1492707029,15621.7431045611,16198.1241909432,16710.1841562271,17172.770930817,17589.0997627191,17999.3274623387,18381.691807161
"N038571",2973.28184977429,3070.65457349037,3156.88169527229,3237.7152046339,3315.93701183214,3391.67890284762,3465.63940162245,3538.2776975801
"N038572",1746.44852363074,1791.48284534328,1813.29379465325,1829.44548621974,1844.98821974239,1859.43219319635,1874.73134284976,1887.63777236451
"N038573",10892.7101368474,10982.3431109154,11126.5775466486,11389.8977959522,11420.8297433613,11523.0667572725,11645.4900232018,11775.8543531973
"N038574",5600.88585471596,5806.62540276154,5966.30574265277,6103.4417211841,6223.01702909362,6336.7086782747,6445.23646244337,6551.17909402269
"N038575",11905.4086265308,12507.2627553665,13043.3929821316,13517.1627996108,13959.2115487486,14355.8168415138,14725.3249818888,15076.2072429567
"N038576",3559.53003955474,3668.6652182255,3733.02402139859,3783.07211830263,3824.61339354032,3865.4766205093,3898.63583452335,3914.87726422056
"N038577",2327.2005615243,2361.63407696863,2406.41375474213,2438.63407826606,2453.05657965296,2496.14512851607,2520.87322886907,2519.82018677256
"N038578",3484.36163694358,3632.64265591133,3738.45116469797,3825.08829155105,3900.27096898759,3967.61202890154,4029.14921553794,4086.16599900593
"N038579",3519.60828857479,3730.15341331858,3912.63322928492,4075.17822364681,4221.02175412433,4353.97438297091,4477.28128117625,4589.78056597774
"N038580",2469.67435055172,2523.44046081763,2567.97324223275,2606.890881551,2643.48461408274,2677.90447372822,2711.36777182166,2742.80448857192
"N038581",5272.53835528504,5394.35432557225,5530.00150575454,5675.57070629145,5831.51386889414,5998.08653867153,6175.81540839859,6360.02427221079
"N038582",4038.68991602925,4133.22271213913,4237.67297815706,4350.04379645265,4470.68936467204,4598.3750837782,4734.332566565,4879.02706504939
"N038583",10254.1861804641,10359.1874256205,10416.35175681,10472.6093488412,10558.4540069116,10643.6146058366,10719.4547655444,10791.9735938221
"N038584",12803.139765095,13364.3609189767,13910.863080577,14420.6663882644,14897.314678246,15339.3081942899,15754.8689746895,16136.9947384479
"N038585",11650.8077681666,11979.2204287295,12336.800275581,12708.9535798461,13066.7279999807,13423.2796549533,13762.0317099442,14091.4821477876
"N038586",10158.8565682427,10280.1002942249,10317.7251273961,10407.7773383672,10493.2587045297,10565.1625546095,10637.0856168321,10695.9325905197
"N038587",10511.6965293814,10623.2534539737,10711.5172643907,10784.3396165953,10855.9616579116,10915.1871496675,10985.6675313968,11050.9127949185
"N038588",11992.1974750625,12383.5527134001,12810.459116683,13248.0352087691,13674.8991060298,14100.752273986,14506.0464887274,14887.9142594304
"N038589",11254.2752835535,11351.8222938781,11486.2049586861,11615.6870140377,11733.5635791879,11842.8922071069,11946.8772910168,12045.1077125193
"N038590",3474.39594072357,3548.10119936814,3660.16579009071,3711.41989128655,3760.45366493507,3805.31350848036,3857.19302319999,3896.10267026394
"N038591",9963.10513146642,10422.490076849,10820.0482250364,11190.769890465,11522.3547852078,11860.8878648476,12188.4330741734,12507.0866738303
"N038592",3821.0420021147,3910.15221838083,3987.99878423363,4060.91906565948,4130.32194658476,4198.41687251137,4264.87499340617,4330.0841469775
"N038593",9203.95540672522,9349.68467130521,9499.9096318311,9657.09300285496,9822.15203436534,9993.56928304227,10175.5266571899,10363.8892601019
"N038594",14758.5248257475,15495.5259791027,15714.8305208877,16023.1804836818,16320.1099943631,16605.9707956515,16874.2725852468,17143.9959521034
"N038595",2688.71849110952,2843.14253959078,2981.19396780562,3104.16621908214,3220.34148568015,3329.35636063984,3433.62074145432,3535.53801555011
"N038596",7100.46303844504,7336.82024601361,7551.52512448747,7752.14381263714,7920.87452810364,8105.90784247787,8276.54701939123,8448.54104606834
"N038597",12481.9537448837,12942.5108499523,13310.1410380006,13648.8936512602,13940.275465526,14220.6671982292,14487.0369039414,14729.3564928955
"N038598",4121.52028128143,4303.75935883819,4449.97332812254,4577.90270516076,4690.11515003345,4797.6060420333,4896.37862138106,4992.11065703164
"N038599",13596.1913186755,13890.6509613307,14186.0115708622,14492.8744211328,14809.5423397771,15139.5282812501,15484.006761015,15838.8349653394
"N038600",18918.9689392519,20278.7747067471,21396.6525309707,22389.672886243,23305.6317485791,24156.1513666641,24961.7530187995,25737.9236196431
"N038601",13674.9239615644,14056.7096904203,14326.6742138755,14461.2847172392,14655.2336882232,14972.2487231047,15203.7870587209,15300.7219994386
"N038602",3272.9350064413,3370.90203504413,3450.26128295228,3516.00802433716,3575.78477200099,3630.40112315097,3682.92599140514,3730.91621856696
"N038603",3236.49317843878,3477.97554517466,3746.46785516141,4021.51670627942,4296.60145625367,4563.26480986187,4825.25017741269,5077.04791821168
"N038604",2603.55034376022,2691.82912858537,2766.51441150939,2834.36967636317,2898.48179027505,2959.14056626508,3018.70484548914,3076.33500989779
"N038605",5371.74458721537,5519.07781012751,5634.69355126152,5735.29769763028,5825.10617022128,5908.02656806112,5987.85268841349,6063.63866268913
"N038606",1556.99949831891,1639.80121169449,1674.22101525856,1702.84570218187,1706.82514680741,1748.34551400172,1777.23108803399,1794.02428788547
"N038607",3124.96521849805,3243.12538533228,3345.03267999629,3439.64606845929,3528.70940838927,3611.64224349685,3692.55826542081,3769.45973096905
"N038608",10884.5818166295,11217.6187582447,11506.2896282814,11767.5739105682,12011.5546022377,12245.115179076,12462.7385071484,12666.432913374
"N038609",3690.5277843589,3797.63461743985,3911.59418782183,4032.61054859462,4161.50767265797,4297.58751874617,4443.5603917785,4595.58566074736
"N038610",7936.9250405452,8128.04969774275,8310.15792931169,8493.68918972236,8680.40939541253,8871.90636920046,9066.0954014832,9269.61294864916
"N038611",10078.3046291144,10332.0325306964,10586.8079196976,10846.1487564116,11114.4641755517,11389.7686081914,11676.5470926867,11971.0641960344
"N038612",10343.5908747412,10444.8403193595,10536.2513373722,10611.6505909954,10681.6528011004,10744.6853483122,10805.1110635848,10862.7662780119
"N038613",11076.7823911933,11332.3489775367,11507.6237868468,11657.5662229857,11799.8868035988,11917.7877847587,12036.1945649448,12151.0048573747
"N038614",1141.66943871536,1150.2188064123,1161.02422144589,1175.71101798585,1188.34978372718,1199.92278212497,1210.63738191507,1221.34709522038
"N038615",10426.8916749941,10529.6994813148,10675.0620886906,10796.8321215438,10902.6962923809,11004.5323761578,11100.7229266068,11190.801040863
"N038616",11779.0714364232,11942.820818016,12139.5239631049,12318.2448523102,12483.7372687441,12643.6506049205,12799.7788792877,12954.808106583
"N038617",10558.3264231626,10706.5439739462,10838.0440349445,10937.7107127332,11020.0235281391,11093.5324491499,11160.381675441,11220.6455053029
"N038618",10407.780712348,10558.7866948406,10708.9396728412,10862.6243538216,11019.2786428592,11168.4930271441,11322.2591695922,11463.2834196313
"N038619",11218.0420711282,11457.8815143317,11643.8223193539,11801.8686949215,11942.4861501438,12070.6614671153,12193.347656089,12296.3821617674
"N038620",11356.8727985621,11492.5943501678,11679.18413038,11773.1372846033,11938.3385814258,12111.5276058661,12241.9029245192,12259.5164869938
"N038621",1229.25802761701,1237.35965045236,1247.87575186702,1257.79534561489,1264.58303278898,1273.22178155505,1282.38052898248,1288.90065498107
"N038622",12357.0683694612,12830.4700268591,13249.5514283767,13638.5775120375,14017.5092608251,14382.7276920954,14747.3796480273,15112.5620719371
"N038623",10873.1024520448,11056.6403104445,11198.5357048263,11312.3343687071,11425.6920420299,11537.7563027787,11643.7249984111,11730.5598936951
"N038624",1063.97130845244,1075.53610147591,1081.41436578506,1083.67369300726,1085.65772654664,1086.79933782663,1087.53146655147,1087.45926601343
